adsh,cik,company,form,period,filed,fm,person,name,last,title,is_ceo,is_cfo,is_dir,term_date,exp_date,trm_class,trm_reason,trm_stale,purchase_only,source,sic,dup,insider_target,primary,early_or_repl,ticker,ar,ar_etf,ar_2_60,mcap0,status,bench,delisted_in_window,in_universe
0001607939-25-000125,1607939,"UDEMY, INC.",10-Q,2025-06-30,2025-07-31,2025-07,GregBrown,Greg Brown,brown,Director(3),False,False,True,2025-06-11,,early,default (no expiry / replacement cue),False,False,xbrl,8200.0,False,True,True,True,,,,,,no_price,,,
0001028918-25-000086,1028918,PACIFIC PREMIER BANCORP INC,10-Q,2025-06-30,2025-08-01,2025-08,EdwardE.Wilcox,Edward E. Wilcox,wilcox,President and Chief Operating Officer of the Bank,False,False,False,2025-05-05,,early,default (no expiry / replacement cue),False,False,xbrl,6022.0,False,False,False,False,,,,,,no_price,,,
0000097745-25-000101,97745,THERMO FISHER SCIENTIFIC INC.,10-Q,2025-06-30,2025-08-01,2025-08,MarcCasper,Marc Casper,casper,"chairman, president and chief executive officer",True,False,True,2025-04-25,,replacement,same person adopted a plan in the same filing,False,False,xbrl,3829.0,False,True,False,True,TMO,0.06541419389360548,0.11343153797808703,0.07670930894483519,174080950923.53275,ok,size_industry,False,True
0000950170-25-101450,1122904,"NETGEAR, INC.",10-Q,2025-06-30,2025-08-01,2025-08,BradleyMaiorino,Bradley Maiorino,maiorino,Director,False,False,True,2025-06-10,2026-05-31,replacement,same person adopted a plan in the same filing,False,False,xbrl,3661.0,False,True,False,True,NTGR,0.2780297035001855,0.30896606705547613,0.2495522887721695,652692532.5,ok,size_industry,False,True
0000950170-25-101450,1122904,"NETGEAR, INC.",10-Q,2025-06-30,2025-08-01,2025-08,ShravanGoli,Shravan Goli,goli,Director,False,False,True,2025-05-23,2025-11-15,replacement,same person adopted a plan in the same filing,False,False,xbrl,3661.0,False,True,False,True,NTGR,0.2780297035001855,0.30896606705547613,0.2495522887721695,652692532.5,ok,size_industry,False,True
0001509991-25-000063,1509991,KOSMOS ENERGY LTD.,10-Q,2025-06-30,2025-08-04,2025-08,SirJohnGrant,Sir John Grant,grant,member of our board of directors,False,False,False,2025-06-05,,early,default (no expiry / replacement cue),False,False,xbrl,1311.0,False,False,False,False,KOS,-0.3457173621946772,-0.33097761126161807,-0.2927798411687349,908682535.3975368,ok,size_industry,False,True
0001559053-25-000031,1559053,PROTHENA CORP PUBLIC LTD CO,10-Q,2025-06-30,2025-08-04,2025-08,TranB.Nguyen,Tran B. Nguyen,nguyen,Chief Strategy Officer and Chief Financial Officer,False,True,False,2025-04-22,,replacement,same person adopted a plan in the same filing,False,False,xbrl,2834.0,False,True,False,True,PRTA,0.1602772484265711,0.3824912062508996,0.15412123512437903,373580078.1601763,ok,size_industry,False,True
0001641172-25-022272,948320,"LIFEMD, INC.",10-Q,2025-06-30,2025-08-05,2025-08,n alvarez,Nicholas Alvarez,alvarez,Chief Acquisition Officer,False,False,False,2025-06-12,,early,default (no expiry / replacement cue),False,False,xbrl,8011.0,False,False,False,False,LFMD,-0.8087962209738842,-0.6039599610859838,-0.39714881620331355,561421940.35532,ok,size_industry,False,True
0001823608-25-000076,1823608,AMALGAMATED FINANCIAL CORP.,10-Q,2025-06-30,2025-08-05,2025-08,MandyTenner,Mandy Tenner,tenner,Executive Vice President and Chief Legal Officer,False,False,False,2025-04-29,,early,default (no expiry / replacement cue),False,False,xbrl,6022.0,False,False,False,False,AMAL,-0.04807743362463568,-0.1306557747945638,-0.051021018579301636,815233402.359993,ok,size_industry,False,True
0001670076-25-000152,1670076,"FRONTIER GROUP HOLDINGS, INC.",10-Q,2025-06-30,2025-08-05,2025-08,BarryBiffleCEO,Barry Biffle,biffle,Chief Executive Officer and a member of our board of directors,True,False,False,2025-05-12,,early,text: scheduled end after termination,False,False,xbrl,4512.0,False,True,True,True,ULCC,0.0708854645923016,-0.0119984238012536,0.10211917148249405,785995537.57898,ok,size_industry,False,True
0000950170-25-103020,1411207,ALLISON TRANSMISSION HOLDINGS INC,10-Q,2025-06-30,2025-08-05,2025-08,EricScroggins,Eric Scroggins,scroggins,"Vice President, General Counsel & Assistant Secretary",False,False,False,2025-05-07,2026-02-17,early,tagged expiration date after termination,False,False,xbrl,3714.0,False,False,False,False,ALSN,-0.11406592687002304,-0.1506345974313128,-0.14356446121588917,7128388707.051193,ok,size_industry,False,True
0001321655-25-000106,1321655,PALANTIR TECHNOLOGIES INC.,10-Q,2025-06-30,2025-08-05,2025-08,DavidGlazer,Mr. Glazer,glazer,Chief Financial Officer and Treasurer,False,True,False,2025-05-14,,replacement,same person adopted a plan in the same filing,False,False,xbrl,7372.0,False,True,False,True,PLTR,0.019936859845733457,0.049742881009950946,-0.008314067165640537,411055781422.41034,ok,size_industry,False,True
0001654954-25-009071,1075736,"CREXENDO, INC.",10-Q,2025-06-30,2025-08-05,2025-08,buch,Anand Buch,buch,Chief Strategy Officer,False,False,False,2025-05-29,,early,default (no expiry / replacement cue),False,False,text,4813.0,False,False,False,False,CXDO,0.057622850585863805,-0.04512032863810744,0.032644522543189725,175284973.3836856,ok,size_industry,False,True
0001069183-25-000181,1069183,"AXON ENTERPRISE, INC.",10-Q,2025-06-30,2025-08-05,2025-08,PatrickSmith,Patrick Smith,smith,Chief Executive Officer,True,False,False,2025-05-12,,replacement,same person adopted a plan in the same filing,False,False,xbrl,3480.0,False,True,False,True,AXON,-0.21118378396626658,-0.22183827793027622,-0.2163345855416693,68072769629.47754,ok,size_industry,False,True
0001823608-25-000076,1823608,AMALGAMATED FINANCIAL CORP.,10-Q,2025-06-30,2025-08-05,2025-08,JasonDarby,Jason Darby,darby,Senior Executive Vice President and Chief Financial Officer,False,True,False,2025-04-29,,early,text: scheduled end after termination,False,False,xbrl,6022.0,False,True,True,True,AMAL,-0.04807743362463568,-0.1306557747945638,-0.051021018579301636,815233402.359993,ok,size_industry,False,True
0000950170-25-103000,1657573,"XOMETRY, INC.",10-Q,2025-06-30,2025-08-05,2025-08,JamesMiln,James Miln,miln,Chief Financial Officer,False,True,False,2025-05-19,2026-03-15,replacement,same person adopted a plan in the same filing,False,False,xbrl,7389.0,False,True,False,True,XMTR,0.10900111730702333,0.04326436285458435,0.11699208447992548,2249262227.4327393,ok,size_industry,False,True
0000950170-25-103142,1861107,"CERIBELL, INC.",10-Q,2025-06-30,2025-08-05,2025-08,JosefParviziMDPhD,"Josef Parvizi, M.D., Ph.D.",ph,"Director, Chief Medical Advisor, and Co-Founder",False,False,True,2025-06-25,2026-04-30,early,tagged expiration date after termination,False,False,xbrl,3845.0,False,True,True,True,CBLL,-0.5268877956238258,-0.32310649223209587,-0.39424577941137295,552892634.6427612,ok,size_industry,False,True
0001636282-25-000089,1636282,"SPYRE THERAPEUTICS, INC.",10-Q,2025-06-30,2025-08-05,2025-08,CameronTurtle,Cameron Turtle,turtle,Chief Executive Officer,True,False,False,2025-06-20,,replacement,same person adopted a plan in the same filing,False,False,xbrl,2834.0,False,True,False,True,SYRE,0.09224281600425166,0.29171477498124965,0.16114013007154981,1018964245.8905029,ok,size_industry,False,True
0001601830-25-000127,1601830,"RECURSION PHARMACEUTICALS, INC.",10-Q,2025-06-30,2025-08-05,2025-08,ChristopherGibson,Christopher Gibson,gibson,CEO and President,True,False,False,2025-05-12,,replacement,same person adopted a plan in the same filing,False,False,xbrl,2836.0,False,True,False,True,RXRX,-0.11166749128154652,-0.03617432814091348,-0.11656559037160319,2400858079.638617,ok,size_industry,False,True
0000950170-25-102391,1782303,"BOUNDLESS BIO, INC.",10-Q,2025-06-30,2025-08-05,2025-08,RobertDoebele,"Robert Doebele, MD, Ph.D.",ph,Chief Medical Officer,False,False,False,2025-04-03,2026-08-03,early,tagged expiration date after termination,False,False,xbrl,2834.0,False,False,False,False,BOLD,0.1937987995392123,0.09101257954641206,0.1782910833930349,26415019.805827975,ok,size_industry,False,True
0001654954-25-009071,1075736,"CREXENDO, INC.",10-Q,2025-06-30,2025-08-05,2025-08,wang,David Wang,wang,Chief Technology Officer,False,False,False,2025-05-29,,early,default (no expiry / replacement cue),False,False,text,4813.0,False,False,False,False,CXDO,0.057622850585863805,-0.04512032863810744,0.032644522543189725,175284973.3836856,ok,size_industry,False,True
0001023731-25-000081,1023731,8X8 INC /DE/,10-Q,2025-06-30,2025-08-06,2025-08,KevinKraus,Kevin Kraus,kraus,Section 16 Officer,False,False,False,2025-05-27,,early,default (no expiry / replacement cue),False,False,xbrl,7374.0,False,False,False,False,EGHT,-0.14604510638947166,-0.07350502112964397,-0.20900625550823382,240009162.37948537,ok,size_industry,False,True
0000950170-25-103521,1936258,NEWAMSTERDAM PHARMA CO N.V.,10-Q,2025-06-30,2025-08-06,2025-08,IanSomaiya,Ian Somaiya,somaiya,Chief Financial Officer,False,True,False,2025-04-04,,replacement,text: modified / replaced,False,False,xbrl,2834.0,False,True,False,True,NAMS,0.45382284721532606,0.561955629710295,0.49731202464964475,2660284272.4815636,ok,size_industry,False,True
0001649094-25-000098,1649094,"VAXCYTE, INC.",10-Q,2025-06-30,2025-08-06,2025-08,PeterHirth,Peter Hirth,hirth,member of our Board,False,False,False,2025-05-28,2026-03-31,early,tagged expiration date after termination,False,False,xbrl,2836.0,False,False,False,False,PCVX,0.16826495873805292,0.2787275039776229,0.3004462465654494,4284170715.0,ok,size_industry,False,True
0000215466-25-000123,215466,"COEUR MINING, INC.",10-Q,2025-06-30,2025-08-06,2025-08,MitchellJ.Krebs,Mitchell J. Krebs,krebs,"Chairman, President and Chief Executive Officer",True,False,True,2025-06-05,2026-02-15,replacement,text: modified / replaced,False,False,xbrl,1040.0,False,True,False,True,CDE,0.7705860210516233,0.7123534296869107,0.5514050232010739,6349328699.371138,ok,size_industry,False,True
0001810806-25-000151,1810806,UNITY SOFTWARE INC.,10-Q,2025-06-30,2025-08-06,2025-08,DavidHelgason,David Helgason,helgason,Director,False,False,True,2025-06-09,,replacement,same person adopted a plan in the same filing,False,False,xbrl,7372.0,False,True,False,True,U,0.026755668522429943,0.05455915925030985,-0.036943386539911804,13486771017.195557,ok,size_industry,False,True
0000950170-25-103333,1109354,BRUKER CORP,10-Q,2025-06-30,2025-08-06,2025-08,DrCynthiaFriend,Dr. Cynthia Friend,friend,Board of Directors,False,False,False,2025-04-23,,early,default (no expiry / replacement cue),False,False,xbrl,3826.0,False,False,False,False,BRKR,0.08536418591344219,0.11169519718890375,0.0647690414373403,4625011562.313747,ok,size_industry,False,True
0001558370-25-010400,1727196,SCHOLAR ROCK HOLDING CORP,10-Q,2025-06-30,2025-08-06,2025-08,PurchaseOfStockArrangementSacco,Tracey Sacco,sacco,Former CCO,False,False,False,2025-05-12,,early,default (no expiry / replacement cue),False,False,xbrl,2836.0,False,False,False,False,SRRK,-0.3438481008820994,-0.22885702480161763,-0.25973616498377916,3327445439.3214226,ok,size_industry,False,True
0001031308-25-000007,1031308,BENTLEY SYSTEMS INC,10-Q,2025-06-30,2025-08-06,2025-08,JulienMoutte,Julien Moutte,moutte,Chief Technology Officer,False,False,False,2025-05-14,,early,text: scheduled end after termination,False,False,xbrl,7372.0,False,False,False,False,BSY,-0.194168600453689,-0.1646958423452426,-0.1726713252918527,16618376399.309658,ok,size_industry,False,True
0001628280-25-038426,1776909,CURIOSITYSTREAM INC.,10-Q,2025-06-30,2025-08-06,2025-08,TheresaCudahy,Theresa Cudahy,cudahy,Chief Operating Officer,False,False,False,2025-06-16,2026-05-15,early,tagged expiration date after termination,False,False,xbrl,7812.0,False,False,False,False,CURI,-0.04991497863329064,-0.05229233751808127,-0.061177984588289824,218920537.94808626,ok,size_industry,False,True
0001766400-25-000103,1766400,"PENNANT GROUP, INC.",10-Q,2025-06-30,2025-08-06,2025-08,JoAnneStringfield,JoAnne Stringfield,stringfield,a former director on our Board of Directors,False,False,True,2025-05-19,,early,default (no expiry / replacement cue),False,False,xbrl,8000.0,False,True,True,True,PNTG,-0.22888482155513667,-0.007707232269867914,-0.3231295109713952,769349816.2706108,ok,size_industry,False,True
0001846069-25-000103,1846069,"NEXTDOOR HOLDINGS, INC.",10-Q,2025-06-30,2025-08-07,2025-08,AndersonJune2024Plan,Matt Anderson,anderson,Chief Financial Officer,False,True,False,2025-05-30,,replacement,same person adopted a plan in the same filing,False,False,xbrl,7370.0,False,True,False,True,NXDR,-0.09958529892935442,-0.05764505007573684,-0.2321828321841206,708685068.1493787,ok,size_industry,False,True
0001628280-25-038589,1848416,VERANO HOLDINGS CORP.,10-Q,2025-06-30,2025-08-07,2025-08,TripMcDermott,Trip McDermott,mcdermott,Chief Operating Officer,False,False,False,2025-06-02,,early,default (no expiry / replacement cue),False,False,xbrl,100.0,False,False,False,False,VRNO,0.746761640536182,0.4767812232433557,0.5471317206832257,307512926.05,ok,size_industry,False,True
0001628280-25-038603,1462056,"BACKBLAZE, INC.",10-Q,2025-06-30,2025-08-07,2025-08,GlebBudman,Gleb Budman,budman,"Chief Executive Officer,",True,False,False,2025-05-05,,early,default (no expiry / replacement cue),False,False,xbrl,7372.0,False,True,True,True,BLZE,0.3291938248608146,0.4201944544964713,0.2372396415225635,377419990.3011322,ok,size_industry,False,True
0001819516-25-000044,1819516,WHEELS UP EXPERIENCE INC.,10-Q,2025-06-30,2025-08-07,2025-08,LeeMoak,Lee Moak,moak,directors,False,False,False,2025-06-13,,early,text: scheduled end after termination,False,False,xbrl,4522.0,False,False,False,False,UP,-0.021337872098626365,-0.12321882163543552,-0.043748156475275746,957353531.631482,ok,size_industry,False,True
0001628280-25-038918,1721947,JAMF HOLDING CORP.,10-Q,2025-06-30,2025-08-07,2025-08,JeffLendino,Jeff Lendino,lendino,Chief Legal Officer,False,False,False,2025-06-10,,early,text: scheduled end after termination,False,False,xbrl,7372.0,False,False,False,False,,,,,,no_price,,,
0000950170-25-104402,1858257,"AVIDXCHANGE HOLDINGS, INC.",10-Q,2025-06-30,2025-08-07,2025-08,a gibson,Angelic Gibson,gibson,"Chief Information Officer, Senior Vice President",False,False,False,2025-05-06,2025-06-30,early,tagged expiration date after termination,False,False,xbrl,7372.0,False,False,False,False,,,,,,no_price,,,
0001628280-25-039001,1847590,BOWMAN CONSULTING GROUP LTD.,10-Q,2025-06-30,2025-08-07,2025-08,GaryBowman,Gary Bowman,bowman,Chief Executive Officer and Chair,True,False,True,2025-06-05,,replacement,same person adopted a plan in the same filing,False,False,xbrl,8742.0,False,True,False,True,BWMN,0.18738507279109862,0.08870725440390959,0.1477129045019161,616196346.6980286,ok,size_industry,False,True
0000827054-25-000133,827054,MICROCHIP TECHNOLOGY INC,10-Q,2025-06-30,2025-08-07,2025-08,JEricBjornholt,J. Eric Bjornholt,bjornholt,Senior Vice President and Chief Financial Officer,False,True,False,2025-05-23,2026-05-26,replacement,same person adopted a plan in the same filing,False,False,xbrl,3674.0,False,True,False,True,MCHP,-0.18517661300198462,-0.13262411019493514,-0.12392732618520008,34585712712.21881,ok,size_industry,False,True
0001516513-25-000093,1516513,"DOXIMITY, INC.",10-Q,2025-06-30,2025-08-07,2025-08,AnnaBryson,Anna Bryson,bryson,Chief Financial Officer,False,True,False,2025-05-22,,replacement,same person adopted a plan in the same filing,False,False,xbrl,7371.0,False,True,False,True,DOCS,-0.005780251764804456,0.04546865482209039,-0.1486817571373854,10966383181.551853,ok,size_industry,False,True
0001625278-25-000114,1625278,"NERDWALLET, INC.",10-Q,2025-06-30,2025-08-07,2025-08,SamuelYount,Samuel Yount,yount,Chief Business Officer,False,False,False,2025-06-10,,early,text: scheduled end after termination,False,False,xbrl,7374.0,False,False,False,False,NRDS,-0.11219271860239344,-0.06996971002438124,0.1050322876479719,842081179.761652,ok,size_industry,False,True
0001866757-25-000116,1866757,"BRILLIANT EARTH GROUP, INC.",10-Q,2025-06-30,2025-08-07,2025-08,JeffreyKuo,Jeffrey Kuo,kuo,Chief Financial Officer,False,True,False,2025-05-14,,early,default (no expiry / replacement cue),False,False,xbrl,3910.0,False,True,True,True,BRLT,0.3595609244452693,0.30296617586231744,0.4927679310629449,168565072.25476956,ok,size_industry,False,True
0000950170-25-105070,1111485,"RXSIGHT, INC.",10-Q,2025-06-30,2025-08-07,2025-08,RobertWarner,Robert Warner,warner,member of our Board of Directors,False,False,False,2025-06-06,,early,default (no expiry / replacement cue),False,False,xbrl,3851.0,False,False,False,False,RXST,-0.10566712997757466,0.005150883742859769,-0.006008246881330059,318735350.2091799,ok,size_industry,False,True
0001334036-25-000085,1334036,"CROCS, INC.",10-Q,2025-06-30,2025-08-07,2025-08,AndrewRees,Andrew Rees,rees,Chief Executive Officer,True,False,False,2025-05-12,2026-03-23,early,tagged expiration date after termination,False,False,xbrl,3021.0,False,True,True,True,CROX,0.04305221663466141,0.01635847746282093,0.02690273843541413,4062985228.28421,ok,size_industry,False,True
0001671933-25-000125,1671933,"TRADE DESK, INC.",10-Q,2025-06-30,2025-08-07,2025-08,SamanthaJacobson,Samantha Jacobson,jacobson,Chief Strategy Officer and Class II Director,False,False,True,2025-05-19,2026-05-27,replacement,same person adopted a plan in the same filing,False,False,xbrl,7370.0,False,True,False,True,TTD,-0.5679772627968839,-0.5125440317588724,-0.21321890979462488,43188324514.05113,ok,size_industry,False,True
0001381668-25-000096,1381668,TFS FINANCIAL CORP,10-Q,2025-06-30,2025-08-07,2025-08,MeredithS.Weil,Meredith S. Weil,weil,Chief Financial Officer,False,True,False,2025-05-28,,early,default (no expiry / replacement cue),False,False,xbrl,6035.0,False,True,True,True,TFSL,0.010089740934781544,-0.010435399752989571,0.014659518381825887,3229144162.1832123,ok,size_industry,False,True
0001381668-25-000096,1381668,TFS FINANCIAL CORP,10-Q,2025-06-30,2025-08-07,2025-08,CathyW.Zbanek,Cathy W. Zbanek,zbanek,Chief Synergy Officer,False,False,False,2025-05-28,,early,default (no expiry / replacement cue),False,False,xbrl,6035.0,False,False,False,False,TFSL,0.010089740934781544,-0.010435399752989571,0.014659518381825887,3229144162.1832123,ok,size_industry,False,True
0001558370-25-010655,1710072,"EDGEWISE THERAPEUTICS, INC.",10-Q,2025-06-30,2025-08-07,2025-08,AlanRussell,Alan Russell,russell,Chief Scientific Officer and Director,False,False,True,2025-06-11,2025-09-30,early,tagged expiration date after termination,False,False,xbrl,2834.0,False,True,True,True,EWTX,0.20929631685627403,0.28836426376098134,0.24602607460415893,1364226898.5069008,ok,size_industry,False,True
0001558370-25-010655,1710072,"EDGEWISE THERAPEUTICS, INC.",10-Q,2025-06-30,2025-08-07,2025-08,MarcSemigran,Marc Semigran,semigran,Chief Development Officer,False,False,False,2025-04-03,2025-12-31,early,tagged expiration date after termination,False,False,xbrl,2834.0,False,False,False,False,EWTX,0.20929631685627403,0.28836426376098134,0.24602607460415893,1364226898.5069008,ok,size_industry,False,True
0000950170-25-105050,1653087,"ALECTOR, INC.",10-Q,2025-06-30,2025-08-07,2025-08,MarcGrasso,Marc Grass,grass,Chief Financial Officer,False,True,False,2025-06-20,2025-09-13,early,tagged expiration date after termination,False,False,xbrl,2836.0,False,True,True,True,ALEC,-0.22663394593289876,-0.11636951327791789,-0.5477408295046996,147770004.20094395,ok,size_industry,False,True
0001262039-25-000028,1262039,"FORTINET, INC.",10-Q,2025-06-30,2025-08-08,2025-08,KeithJensen,Keith Jensen,jensen,Chief Financial Officer,False,True,False,2025-05-15,,early,default (no expiry / replacement cue),False,False,xbrl,3577.0,False,True,True,True,FTNT,0.04092863682786052,0.10108480616220805,0.026644257050939313,57002529727.17833,ok,size_industry,False,True
0001868778-25-000022,1868778,INFORMATICA INC.,10-Q,2025-06-30,2025-08-08,2025-08,GeraldHeld,Gerald Held,held,member of the Board of Directors,False,False,True,2025-06-11,,early,text: scheduled end after termination,False,False,xbrl,7372.0,False,True,True,True,,,,,,no_price,,,
0001868778-25-000022,1868778,INFORMATICA INC.,10-Q,2025-06-30,2025-08-08,2025-08,AmitWalia,Amit Walia,walia,"Chief Executive Officer, and member of the Board of Directors",True,False,True,2025-06-09,,early,text: scheduled end after termination,False,False,xbrl,7372.0,False,True,True,True,,,,,,no_price,,,
0001868778-25-000022,1868778,INFORMATICA INC.,10-Q,2025-06-30,2025-08-08,2025-08,AnsaSekharan,Ansa Sekharan,sekharan,Chief Customer Officer,False,False,False,2025-04-16,,early,text: scheduled end after termination,False,False,xbrl,7372.0,False,False,False,False,,,,,,no_price,,,
0000950170-25-105502,1050743,PEAPACK GLADSTONE FINANCIAL CORP,10-Q,2025-06-30,2025-08-08,2025-08,d kennedy,Douglas L. Kennedy,kennedy,"President, Chief Executive Officer and a director",True,False,True,2025-07-25,,early,default (no expiry / replacement cue),False,False,xbrl,6029.0,False,True,True,True,PGC,-0.04146355456690132,-0.11116388507230668,-0.05322841058640004,437849164.4461174,ok,size_industry,False,True
0000950170-25-105855,1991792,"CG ONCOLOGY, INC.",10-Q,2025-06-30,2025-08-08,2025-08,JamesJMule,James J. Mule,mule,Director,False,False,True,2025-06-06,2026-06-30,replacement,same person adopted a plan in the same filing,False,False,xbrl,2836.0,False,True,False,True,CGON,0.5132202074295571,0.5689409216608621,0.5795949552333453,1894752416.9361439,ok,size_industry,False,True
0001558370-25-010843,1761612,BICYCLE THERAPEUTICS PLC,10-Q,2025-06-30,2025-08-08,2025-08,AlethiaYoung,Alethia Young,young,Chief Financial Officer,False,True,False,2025-04-03,2026-07-15,replacement,same person adopted a plan in the same filing,False,False,xbrl,2834.0,False,True,False,True,BCYC,-0.37243597605767154,-0.16815618812898425,-0.3369237582442386,530194815.75958395,ok,size_industry,False,True
0001558370-25-010921,2013745,"CALUMET, INC. /DE",10-Q,2025-06-30,2025-08-08,2025-08,StephenMawer,"Stephen Mawer,",mawer,Chair of the Board of Directors,False,False,True,2025-05-13,2025-12-31,early,tagged expiration date after termination,False,False,xbrl,2911.0,False,True,True,True,CLMT,0.23865178420826094,0.2808757038644736,0.3419676083631231,1155183526.15026,ok,size_industry,False,True
0001818382-25-000125,1818382,"HUMACYTE, INC.",10-Q,2025-06-30,2025-08-11,2025-08,DaleSander,Dale Sander,sander,Chief Financial Officer,False,True,False,2025-04-14,,early,text: scheduled end after termination,False,False,xbrl,2836.0,False,True,True,True,HUMA,-0.4452470630829899,-0.2614494826164091,-0.42828251110104143,276359442.64017737,ok,size_industry,False,True
0001637873-25-000011,1637873,ACV AUCTIONS INC.,10-Q,2025-06-30,2025-08-11,2025-08,WilliamZerella,William Zerella,zerella,Chief Financial Officer,False,True,False,2025-04-07,,early,text: scheduled end after termination,False,False,xbrl,7389.0,False,True,True,True,ACVA,-0.3505670611567927,-0.39436356420426033,-0.19140653661924345,2297630131.0036564,ok,size_industry,False,True
0001398659-25-000098,1398659,GENPACT LTD,10-Q,2025-06-30,2025-08-11,2025-08,BalkrishanKalra,Balkrishan Kalra,kalra,President and CEO,True,False,False,2025-06-11,,early,text: scheduled end after termination,False,False,xbrl,8742.0,False,True,True,True,G,-0.10728623417456151,-0.17269373284093914,-0.0880954580392167,7387444696.728378,ok,size_industry,False,True
0001628280-25-039599,1816581,"OUSTER, INC.",10-Q,2025-06-30,2025-08-11,2025-08,MeganChung,Megan Chung,chung,General Counsel and Secretary,False,False,False,2025-04-14,2025-12-12,early,tagged expiration date after termination,False,False,xbrl,3569.0,False,False,False,False,OUST,-0.06492022601859981,-0.10529928027192492,-0.0653916975637221,1612000474.1961594,ok,size_industry,False,True
0001213900-25-075082,65596,SIEBERT FINANCIAL CORP,10-Q,2025-06-30,2025-08-12,2025-08,CharlesZabatta,Charles Zabatta,zabatta,board of Directors,False,False,False,2025-07-03,,early,default (no expiry / replacement cue),False,False,xbrl,6211.0,False,False,False,False,SIEB,-0.318194243060669,-0.3893545199262327,-0.301468862042107,166963250.30649567,ok,size_industry,False,True
0000950170-25-107276,1817229,VOR BIOPHARMA INC.,10-Q,2025-06-30,2025-08-12,2025-08,EyalCAttar,Eyal C. Attar,attar,Chief Medical Officer,False,False,False,2025-04-24,,early,default (no expiry / replacement cue),False,False,xbrl,2836.0,False,False,False,False,VOR,-0.5060285368105926,-0.45202916402906523,-0.5874461731728281,210293969.0925772,ok,size_industry,False,True
0001213900-25-075082,65596,SIEBERT FINANCIAL CORP,10-Q,2025-06-30,2025-08-12,2025-08,JohnJ,John J,john,Chief Executive Officer,True,False,False,2025-06-02,,early,default (no expiry / replacement cue),False,False,xbrl,6211.0,False,True,True,True,SIEB,-0.318194243060669,-0.3893545199262327,-0.301468862042107,166963250.30649567,ok,size_industry,False,True
0001558370-25-011127,1124524,"CRYOPORT, INC.",10-Q,2025-06-30,2025-08-12,2025-08,JerrellW.Shelton,Jerrell Shelton,shelton,Chief Executive Officer and Chairman,True,False,True,2025-08-11,,early,default (no expiry / replacement cue),False,False,xbrl,2834.0,False,True,True,True,CYRX,-0.2370044371735196,-0.07713700122819289,-0.25987683965887365,425068546.86058044,ok,size_industry,False,True
0001213900-25-075082,65596,SIEBERT FINANCIAL CORP,10-Q,2025-06-30,2025-08-12,2025-08,GloriaEGebbia,Gloria E Gebbia,gebbia,Board of Directors,False,False,False,2025-06-02,,early,default (no expiry / replacement cue),False,False,xbrl,6211.0,False,False,False,False,SIEB,-0.318194243060669,-0.3893545199262327,-0.301468862042107,166963250.30649567,ok,size_industry,False,True
0000950170-25-108054,1781174,"ACRIVON THERAPEUTICS, INC.",10-Q,2025-06-30,2025-08-13,2025-08,JeanMarieCuillerot,Jean-Marie Cuillerot,cuillerot,Chief Medical Officer,False,False,False,2025-05-02,,early,default (no expiry / replacement cue),False,False,xbrl,2834.0,False,False,False,False,ACRV,0.5943475759274699,0.484282790522252,0.5049299428862922,41206893.150093555,ok,size_industry,False,True
0001802457-25-000063,1802457,"ORIGIN MATERIALS, INC.",10-Q,2025-06-30,2025-08-14,2025-08,JoshuaLee,Joshua Lee,lee,General Counsel,False,False,False,2025-06-09,2025-11-21,early,tagged expiration date after termination,False,False,xbrl,2860.0,False,False,False,False,,,,,,no_price,,,
0000950170-25-108834,1746466,"EQUILLIUM, INC.",10-Q,2025-06-30,2025-08-14,2025-08,ChristineZedelmayer,Christine Zedelmayer,zedelmayer,Chief Operating Officer,False,False,False,2025-05-09,2025-07-19,early,tagged expiration date after termination,False,False,xbrl,2834.0,False,False,False,False,EQ,0.18785870307254304,0.060867649612029506,0.03776345570819539,58313159.67493391,ok,size_industry,False,False
0000950170-25-108906,1782223,"PYXIS ONCOLOGY, INC.",10-Q,2025-06-30,2025-08-14,2025-08,LaraSullivan,Lara Sullivan,sullivan,"M.D.President, Chief Executive Officer and Chief Medical Officer",True,False,False,2025-06-24,2025-12-31,replacement,same person adopted a plan in the same filing,False,False,xbrl,2834.0,False,True,False,True,PYXS,2.526457272714948,2.3985957492457546,2.2522920021162642,70080492.25427449,ok,size_industry,False,True
0000006281-25-000144,6281,ANALOG DEVICES INC,10-Q,2025-07-31,2025-08-20,2025-08,VincentRoche,Vincent Roche,roche,Chief Executive Officer and Chair of the Board of Directors,True,False,True,2025-05-23,,replacement,same person adopted a plan in the same filing,False,False,xbrl,3674.0,False,True,False,True,ADI,-0.09101058311952759,-0.08223137807826464,-0.10255186492700286,118508383274.07153,ok,size_industry,False,True
0000072331-25-000114,72331,NORDSON CORP,10-Q,2025-07-31,2025-08-21,2025-08,StephenP.Lovass,Stephen P. Lovass,lovass,Executive Vice President,False,False,False,2025-06-01,,early,default (no expiry / replacement cue),False,False,xbrl,3569.0,False,False,False,False,NDSN,0.026009654031970086,-0.009306047007571872,0.02124123936798028,12160368568.04129,ok,size_industry,False,True
