kind,date,script,tier,width_R1,nominal,evidence,idea,width,width_raw
PRICED,2026-09-05,2026-09-05_pin-m-or-let-the-screen-choose_cloud,R0,,,,"146 reproduction: idea 144's whole corpus and rule-8 walk-forward, rebuilt from its own cell builder",,
PRICED,2026-09-05,2026-09-05_pin-m-or-let-the-screen-choose_cloud,R0,,,,"146 splitting the FAMILY screen into its two decisions (admissibility vs the m-rule), 4 m-rules x 2 ceilings x 18 cells",,
PRICED,2026-09-05,2026-09-05_pin-m-or-let-the-screen-choose_cloud,R0,,,,"146 the price of the m-move on idea 74's axis (pp OOS CAGR per pp of \|MaxDD\|), matched book and cost",,
PRICED,2026-09-05,2026-09-05_pin-m-or-let-the-screen-choose_cloud,R0,,,,"146 what the m-move costs on the 4b bars, per cell (m_max 1.30, pin -> hi)",,
PRICED,2026-09-05,2026-09-05_pin-m-or-let-the-screen-choose_cloud,R0,,,,"146 mechanism: Sharpe along a book's own 25-point gross family, by arm kind (306 families)",,
PRICED,2026-09-05,2026-09-05_weak-dominance-bands-as-the-calibration-output_C,R0,,,,"[UNRESOLVED] 145 rule-8: bands re-derived on 2009-2016 alone, OOS read once (18 cells, 14 coefficient sets)",,
PRICED,2026-09-05,2026-09-05_gross-interval-as-a-pre-registered-KEEP-bar_B,R0,,,,"90 Q4 width as a BAR: w* x k, all 52 grid points reported, admitted-set OOS quality",,
PRICED,2026-09-05,2026-09-05_gross-interval-as-a-pre-registered-KEEP-bar_B,R0,,,,"90 rule-8 walk-forward: widest-IS-interval selector vs the incumbent, 18 cells",,
PRICED,2026-09-05,2026-09-05_no-leverage-ceiling-is-load-bearing_cloud,R2,,11.0,n,"148 rule 8 walk-forward: FAMILY screen at each ceiling vs m-pinned vs no-screen, 18 cells, IS<=2016 / OOS>=2017",10.91400651465798,11.0
PRICED,2026-09-05,2026-09-05_is-Calmar-immunity-general_C,R0,,,,"141 rule 8 walk-forward: 8 selectors x 4 tightness, IS<=2016 / OOS>=2017, FALLBACK convention, 18 cells x 4000 draws",,
PRICED,2026-09-05,2026-09-05_cross-universe-breakeven-as-a-KEEP-bar_cloud,R0,,,,"82 idea 57 `EWall+band3-rw` at 10 / 25 bps, OOS 2017-2026, both universes",,
PRICED,2026-09-05,2026-09-05_cross-universe-breakeven-as-a-KEEP-bar_cloud,R3,,20.0,row-text:size,"82 idea 2 `CAND-n20` (rw) and idea 46 fraction f=0.85 at 10 / 25 bps, OOS, both universes",19.686210640608035,20.0
PRICED,2026-09-05,2026-09-05_quote-the-lift-not-the-rate_cloud,R0,,,,"149 rule 8 walk-forward: S0 do-nothing / S1 IS-Sharpe / S2 RAW cross-cell pass count / S3 LIFT-debiased / S4 random, IS<=2016 / OOS>=2017, 18 cells",,
PRICED,2026-09-05,2026-09-05_vol20-as-the-hidden-ranking-key_cloud,R2,,12.5,n,"81 vol scaler sign: NONE - INV (delete `/sqrt(vol20)`), paired daily t-tests, 12 cells (3 panels x 2 costs x n in {5,20})",12.40228013029316,12.5
PRICED,2026-09-05,2026-09-05_vol20-as-the-hidden-ranking-key_cloud,R2,,12.5,n,"81 vol scaler sign: POS - NONE (invert to `x sqrt(vol20)`), same 12 cells",12.40228013029316,12.5
PRICED,2026-09-05,2026-09-05_vol20-as-the-hidden-ranking-key_cloud,R2,,12.5,n,81 broad @10bps POS n=20 (the near-miss),12.40228013029316,12.5
PRICED,2026-09-05,2026-09-05_vol20-as-the-hidden-ranking-key_cloud,R2,,12.5,n,"81 rule 8 walk-forward: 2 pre-registered selection rules, IS<=2016 / OOS>=2017, 6 (panel, cost) cells",12.40228013029316,12.5
PRICED,2026-09-05,2026-09-05_gross-interval-as-a-keep-bar_B,R0,,,,"90R rule-8 selectors, 18 cells, paired on the 7 all enter (OOS 2017-2026)",,
PRICED,2026-09-05,2026-09-05_candidate-count-vs-dispersion_B,R2,,12.5,n,"78 Test A: gross selection spread inside B136 at EXACTLY matched candidate count (3 k x 3 n x 100 draws = 900 points, all reported, 697 common weeks)",12.40228013029316,12.5
PRICED,2026-09-05,2026-09-05_candidate-count-vs-dispersion_B,R2,,12.5,n,78 Test A3: the same 9 cells re-read at matched SELECTIVITY q = n/k (count varies 4x along each diagonal),12.40228013029316,12.5
PRICED,2026-09-05,2026-09-05_candidate-count-vs-dispersion_B,R2,,12.5,n,"78 Test B: 50 fixed random k-name sub-panels of B136 per k, CAND-5 and CAND-20 vs EWall on the SAME sub-panel, 10 bps, next-day (300 books, all reported)",12.40228013029316,12.5
PRICED,2026-09-05,2026-09-05_candidate-count-vs-dispersion_B,R2,,12.5,n,"78 rule 8 walk-forward: S0 do-nothing / S1 IS-Sharpe / S2 DISPERSION / S3 COUNT / S4 random, IS<=2016, OOS 2017-2026, n=20 pre-registered",12.40228013029316,12.5
PRICED,2026-09-05,2026-09-05_does-book-share-price-a-tilt_C,R2,,28.0,n,"153C TRANSFER (zero free params): the standing KEEP's SHARE, not its name count, carried u56 -> broad @10bps",27.56069489685125,28.0
PRICED,2026-09-05,2026-09-05_does-book-share-price-a-tilt_C,R2,,28.0,n,"153C rule-8 walk-forward, IS 2009-2016 -> OOS 2017-2026, 6 (panel, cost) cells",27.56069489685125,28.0
PRICED,2026-09-05,2026-09-05_price-the-broad-POS-near-miss_cloud,R2,,20.0,n,"152 reproduction: idea 81's `broad @10bps, POS (x sqrt vol20), n=20, m=0.75`, re-run from scratch",19.686210640608035,20.0
PRICED,2026-09-05,2026-09-05_price-the-broad-POS-near-miss_cloud,R2,,20.0,n,"152 gross ladder, broad @10bps POS n=20, m=0.70 (the best point in the 4b interval)",19.686210640608035,20.0
PRICED,2026-09-05,2026-09-05_price-the-broad-POS-near-miss_cloud,R2,,20.0,n,"152 idea-90 interval test, broad @10bps: unlevered 4b-passing m over the 25-point ladder",19.686210640608035,20.0
PRICED,2026-09-05,2026-09-05_price-the-broad-POS-near-miss_cloud,R2,,20.0,n,"152 the NONE control — H2 is gross-invariant (broad @10bps, m from 0.20 to 1.40, a 7x range)",19.686210640608035,20.0
PRICED,2026-09-05,2026-09-05_price-the-broad-POS-near-miss_cloud,R2,,20.0,n,152 lever control — is gross Sharpe-neutral under the engine's drift renormalisation? (idea 66),19.686210640608035,20.0
PRICED,2026-09-05,2026-09-05_price-the-broad-POS-near-miss_cloud,R2,,20.0,n,152 transfer at the same m — broad POS interval read on u56 and small @10bps,19.686210640608035,20.0
PRICED,2026-09-05,2026-09-05_price-the-broad-POS-near-miss_cloud,R2,,20.0,n,"152 rule 8 walk-forward, broad @10bps: S1 IS-Sharpe vs S2 4b-aware IS screen, IS<=2016, OOS 2017-2026",19.686210640608035,20.0
PRICED,2026-09-05,2026-09-05_selectivity-as-the-book-parameter_B,R3,,53.0,row-text:size,"160B the one 4b pass: u56 @10bps FIXQ q=0.53 (top 53% of eligible, EW, 75% gross)",36.38355048859935,53.0
PRICED,2026-09-05,2026-09-05_selectivity-as-the-book-parameter_B,R0,,,,"160B rule-8 walk-forward, IS 2009-2016 -> OOS 2017-2026, 4 primary cells",,
PRICED,2026-09-05,2026-09-05_the-CAGR-floor-is-what-kills-small-pools_cloud,R2,,156.25,n,"156 flip table, UNCAPPED vol match (VM_IS/RAW) vs the STATIC 0.75 control, 300 books",107.08319361946732,156.25
PRICED,2026-09-05,2026-09-05_the-CAGR-floor-is-what-kills-small-pools_cloud,R2,,156.25,n,156 lever control on 300 books: is gross Sharpe-neutral? (idea 66),107.08319361946732,156.25
PRICED,2026-09-05,2026-09-05_the-CAGR-floor-is-what-kills-small-pools_cloud,R2,,156.25,n,"156 rule 8 walk-forward, n=20, IS<=2016 -> OOS 2017-2026: idea 78's own k=20 pick, re-grossed",107.08319361946732,156.25
PRICED,2026-09-05,2026-09-05_where-does-the-POS-tilt-stop-transferring_C,R1,44.0,,n_names,162C rule 8 walk-forward — SIGN selector vs IS-Sharpe vs do-nothing (22 panel x cost cells),44.0,44.0
PRICED,2026-09-05,2026-09-05_where-does-the-POS-tilt-stop-transferring_C,R1,44.0,,n_names,162C the 4b passes: mega20 EW n=20 (INV=NONE=POS identical) @10bps,44.0,44.0
PRICED,2026-09-05,2026-09-05_where-does-the-POS-tilt-stop-transferring_C,R1,44.0,,n_names,162C the 4b passes: u56 NONE n=20 / POS n=20 @10bps,44.0,44.0
PRICED,2026-09-05,2026-09-05_is-4b-internally-consistent-at-any-vol_cloud,R3,,40.0,row-text:size,"[MAB] 164 the 7 books inside 4b at legal gross (g<=1.00, rule 2) — u56 EWBAND3/TOP20/TOP40/EWALL, B136 EWBAND3/TOP40/EWALL",38.841476655808904,40.0
PRICED,2026-09-05,2026-09-05_is-4b-internally-consistent-at-any-vol_cloud,R0,,,,"[UNRESOLVED] 164 rule 8 walk-forward — gross chosen on <=2016-12-31, read once on 2017-> (24 cells x 3 selectors)",,
PRICED,2026-09-05,2026-09-05_is-4b-internally-consistent-at-any-vol_cloud,R0,,,,"164 BY-PRODUCT bearing on idea 154 (open) — EWBAND3 cross-universe at g in {0.80, 0.90}",,
PRICED,2026-09-05,2026-09-05_the-share-at-which-ranking-stops-paying_B,R2,,26.5,n,"159B rule 8 walk-forward — m\* re-estimated on <=2016-12-31, pick read ONCE on 2017-> (12 panel x constr x cost cells)",26.084229098805647,26.5
PRICED,2026-09-05,2026-09-05_the-share-at-which-ranking-stops-paying_B,R2,,26.5,n,"159B both KEEP paths, all 180 books",26.084229098805647,26.5
PRICED,2026-09-05,2026-09-05_the-share-at-which-ranking-stops-paying_cloud,R2,,22.5,n,159cloud (independent concurrent run vs the lane-B rows above) the-share-at-which-ranking-stops-paying —,22.14698697068404,22.5
PRICED,2026-09-05,2026-09-05_the-share-at-which-ranking-stops-paying_cloud,R2,,22.5,n,"159cloud (independent concurrent run vs the lane-B rows above) rule 8 walk-forward — q\* fitted on <=2016-12-31, read once on 2017-> (3 panels x 6 arms)",22.14698697068404,22.5
PRICED,2026-09-05,2026-09-05_the-share-at-which-ranking-stops-paying_cloud,R2,,22.5,n,159cloud (independent concurrent run vs the lane-B rows above) what the IS-Sharpe selector actually picked on broad — RND at q = 1.00 (n=91 of 91.5 mean eligible),22.14698697068404,22.5
PRICED,2026-09-05,2026-09-05_does-the-ceiling-beat-a-chosen-gross_C,R2,,12.5,n,"166 the horse race — 4 IS-only gross-choice rules x 300 books (idea 78's B136 sub-panels, k in {20,40,80} x 50 draws x n in {5,20}), 10 bps, weekly",12.40228013029316,12.5
PRICED,2026-09-05,2026-09-05_does-the-ceiling-beat-a-chosen-gross_C,R2,,12.5,n,"166 the static gross ladder itself — 10 points x 300 books, ALL reported",12.40228013029316,12.5
PRICED,2026-09-05,2026-09-05_does-the-ceiling-beat-a-chosen-gross_C,R2,,12.5,n,"166 rule 8 walk-forward — gross AND sub-panel chosen on <=2016-12-31, read ONCE on 2017-> (4 rules x 2 n x 3 selectors = 24 picks)",12.40228013029316,12.5
PRICED,2026-09-05,2026-09-05_the-sign-is-the-parameter-not-the-share_B,R2,,32.0,n,"[NT] 168 the k-ladder itself — `composite x vol20^k`, k in {-1.00..+1.00 step 0.25} x 3 shares x 2 constructions x 3 panels (162 books, 486 book-cost rows)",31.073181324647123,32.0
PRICED,2026-09-05,2026-09-05_the-sign-is-the-parameter-not-the-share_B,R2,,32.0,n,"168 the only non-definitional crossing in k — where PROTOCOL 4b flips (10 bps, full sample AND OOS window)",31.073181324647123,32.0
PRICED,2026-09-05,2026-09-05_the-sign-is-the-parameter-not-the-share_B,R2,,32.0,n,"168 rule 8 walk-forward — k chosen on 2009-2016 ONLY, read once on 2017-2026 (4 selectors x 36 cells)",31.073181324647123,32.0
PRICED,2026-09-05,2026-09-05_the-sign-is-the-parameter-not-the-share_B,R2,,32.0,n,168 the small panel reverses every sign (18 cells),31.073181324647123,32.0
PRICED,2026-09-05,2026-09-05_the-sign-is-the-parameter-not-the-share_cloud,R2,,13.5,n,"[INTERVAL] 168cloud both KEEP paths, all 352 books; best single book u56 k=+0.75 m=0.27 (n=10)",13.394462540716612,13.5
PRICED,2026-09-05,2026-09-05_the-sign-is-the-parameter-not-the-share_cloud,R2,,13.5,n,"168cloud rule 8 walk-forward — k chosen on ≤2016-12-31, read ONCE on 2017→ (4 panel×cost cells)",13.394462540716612,13.5
PRICED,2026-09-05,2026-09-05_do-gross-choice-rules-lose-to-constants-in-general_C,R2,,27.0,n,171 GROSS dial — reproduces idea 166 on a different corpus (10 points x 53 books),26.576384364820846,27.0
PRICED,2026-09-05,2026-09-05_do-gross-choice-rules-lose-to-constants-in-general_C,R2,,27.0,n,"[MAB] 171 N / BAND dials — ladder has room, selector has none",26.576384364820846,27.0
PRICED,2026-09-05,2026-09-05_do-gross-choice-rules-lose-to-constants-in-general_C,R2,,27.0,n,"171 SLEEVE dial — the apparent 2nd win, killed by two controls",26.576384364820846,27.0
PRICED,2026-09-05,2026-09-05_do-gross-choice-rules-lose-to-constants-in-general_C,R2,,27.0,n,"171 CADENCE dial — the ONE dial where fitting pays (rule 8, chosen on <=2016, read once on 2017->)",26.576384364820846,27.0
PRICED,2026-09-05,2026-09-05_do-gross-choice-rules-lose-to-constants-in-general_C,R2,,27.0,n,"171 by-product **4b KEEP-candidate**: standing top-20 EW book on universe.json, MONTHLY not weekly",26.576384364820846,27.0
PRICED,2026-09-05,2026-09-05_is-075-the-argmax-on-every-corpus_cloud,R2,,20.0,n,"170cloud rule 8 walk-forward — g chosen on ≤2016-12-31, read once on 2017→, 51 books × 3 arms",19.686210640608035,20.0
PRICED,2026-09-05,2026-09-05_is-075-the-argmax-on-every-corpus_cloud,R2,,20.0,n,"170cloud both KEEP paths, all 510 book-gross points; best passing book B136 EWALL @0.75",19.686210640608035,20.0
PRICED,2026-09-05,2026-09-05_is-the-value-cost-parallelism-general_cloud,R2,,46.0,n,"167cloud rule 8 — instrument ALWAYS vs the do-nothing NEVER control, OOS 2017→, 12 cells × 10 shares",44.66769815418024,46.0
PRICED,2026-09-05,2026-09-05_is-the-value-cost-parallelism-general_cloud,R2,,46.0,n,"167cloud KEEP-candidate walk-forward — the (instrument, share) PICK made on ≤2016-12-31 only, read once OOS; 3 panels × 3 selectors",44.66769815418024,46.0
PRICED,2026-09-05,2026-09-05_is-the-value-cost-parallelism-general_cloud,R2,,46.0,n,"[MAB] 167cloud both KEEP paths, all 150 grid points; best full-sample cell u56 BAND3 m=0.53 (n=30, ungated top-30 + 3% band de-gross, 75% gross)",44.66769815418024,46.0
PRICED,2026-09-05,2026-09-05_required-gross-as-a-leaderboard-column_cloud,R2,,21.0,n,"165cloud rule 8 walk-forward — g and pick chosen on ≤2016-12-31, read ONCE on 2017→ (6 panel×cost cells)",20.670521172638438,21.0
PRICED,2026-09-05,2026-09-05_the-sharpe-vs-4b-margin-sign-flip_C,R0,,,,"174C reconciling idea 171's premise with the answer — violations by bar at the incumbent, all 1590 points",,
PRICED,2026-09-05,2026-09-05_the-sharpe-vs-4b-margin-sign-flip_C,R3,,136.0,row-text:panel(b136),"174C rule 8 W2 THE PICK — best IS Sharpe among IS-passers at each cell, read ONCE on OOS 2017-> ; incumbent-cell pick B136k80d13 g=0.70 f=0.30",93.20521172638436,136.0
PRICED,2026-09-05,2026-09-05_does-share-price-any-key-or-only-vol_B,R2,,22.0,n,"158B both KEEP paths + rule 8 (m, key, dir chosen ≤2016-12-31, read ONCE on 2017→, 6 cells)",21.654831704668837,22.0
PRICED,2026-09-05,2026-09-05_is-the-ladder-endpoint-a-general-selector-artefact_cloud,R0,,,,"173 rule 8 — IS pick (dial chosen ≤2016-12-31) read ONCE on 2017–2026, 90 instances, vs the do-nothing anchor",,
PRICED,2026-09-05,2026-09-05_is-the-ladder-endpoint-a-general-selector-artefact_cloud,R3,,20.0,row-text:size,173 by-product — u56 · R6 · top-20 EW · g=0.75 · **MONTHLY** (cadence chosen on IS only),19.686210640608035,20.0
PRICED,2026-09-05,2026-09-05_is-the-gross-ladder-worth-running-at-all_B,R2,,20.0,n,"184B rule 8 walk-forward — g chosen ≤2016-12-31, read ONCE on 2017→, 54 books, four arms",19.686210640608035,20.0
PRICED,2026-09-05,2026-09-05_is-the-gross-ladder-worth-running-at-all_B,R2,,20.0,n,"184B both KEEP paths, all 486 points; best point clearing 4b full-sample AND the OOS window",19.686210640608035,20.0
PRICED,2026-09-05,2026-09-05_does-a-null-column-change-any-published-verdict_cloud,R0,,,,"181 Q3 rule 8 — S0 do-nothing / S1 IS-Sharpe argmax over 150 tilted arms / S2 the same argmax GATED on the clause; tilt chosen ≤2016-12-31, read ONCE on 2017–2026, 6 (panel, cost) ",,
PRICED,2026-09-05,2026-09-05_does-a-null-column-change-any-published-verdict_cloud,R3,,20.0,row-text:size,"181 by-product, NOT proposed — low-share-price tilt (PRICE/NEG) on the RULES v1 composite, top-20 EW g=0.75 weekly, u56 @10bps m=0.50",19.686210640608035,20.0
PRICED,2026-09-05,2026-09-05_does-cadence-skill-survive-a-second-corpus_cloud,R2,,41.0,n,"175 both KEEP paths on all 805 ladder rows + rule 8 (cadence chosen ≤2016-12-31, 2017–2026 read once)",39.812513572204125,41.0
PRICED,2026-09-05,2026-09-05_the-gross-ladder-is-not-a-rescaling_C,R0,,,,"176 rule 8 — gross chosen ≤2016-12-31, read ONCE on 2017–2026, 53 books; GENUINE IS-Sharpe argmax vs the do-nothing constant m=0.75",,
PRICED,2026-09-05,2026-09-05_the-null-column-for-instruments-that-are-not-keyed-tilts_cloud,R0,,,,"186 rule 8 — S0 do-nothing / S1 IS-Sharpe argmax over the 6 overlay points / S2 the same argmax gated on the clause read on the IS window; overlay chosen ≤2016-12-31, 2017–2026 rea",,
PRICED,2026-09-05,2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B,R0,,,,"192 rule-8 walk-forward of a SIGN-AWARE clause gate (params ≤2016-12-31, 2017-2026 read once; 24 cells x 5 selectors)",,
PRICED,2026-09-05,2026-09-05_is-PRICE-NEG-the-only-arm-that-is-both-large-and-helpful_B,R0,,,,"193 substitution 2 — DVOL, 20d mean dollar volume, small panel only",,
PRICED,2026-09-05,2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud,R3,,56.0,row-text:panel(u56),"196 by-product PARK: U56 + REBASED/POS tilt (m=1.0, 10bps)",38.442996742671006,56.0
PRICED,2026-09-05,2026-09-05_is-the-IS-4b-screen-a-one-cell-accident_C,R2,,18.0,n,"178 rule 8 — IS-window 4b screen at CF_IS(CAP) then IS-Sharpe argmax vs the do-nothing IS-Sharpe control; everything chosen ≤2016-12-31, 2017–2026 read once, paired by cell",17.717589576547233,18.0
PRICED,2026-09-05,2026-09-05_is-the-IS-4b-screen-a-one-cell-accident_C,R2,,18.0,n,178 MECHANISM (answers idea 163 directly) — the 14 changed arm-cells decomposed on OOS CAGR / Sharpe / MaxDD against their own cell's control,17.717589576547233,18.0
PRICED,2026-09-05,2026-09-05_is-the-IS-4b-screen-a-one-cell-accident_C,R2,,18.0,n,"178 **KEEP-CANDIDATE (memo'd, NOT proposed)** — u56 top-20 by composite × 12-1 momentum rank (`MOM`, m=0.53), weekly, 10 bps, g=0.75, **selected out of sample by the rule-8 IS 4b s",17.717589576547233,18.0
PRICED,2026-09-05,2026-09-05_publish-the-failing-bar-not-the-required-gross_cloud,R2,,276.5,n,"177 rule 8 — bar1 and the map fitted on IS (≤2016-12-31), 2017–2026 read ONCE, 361 cells; S0 do-nothing / S1 fitted map / S2 pre-registered constant / S3 random",189.49441942900938,276.5
PRICED,2026-09-05,2026-09-05_abstention-is-the-only-thing-that-ever-helps_cloud,R2,,54.0,n,"194 rule 8 — every selector, gate and abstention fitted on IS (≤2016-12-31), 2017–2026 read ONCE, 54 cells, 27 arms",37.0700325732899,54.0
PRICED,2026-09-05,2026-09-05_back-fill-the-swapped-coefficient-audit_B,R2,,10.0,n,"200 both KEEP paths + rule 8 walk-forward over idea 168's corpus (params <=2016-12-31, 2017-2026 read once)",9.921824104234528,10.0
PRICED,2026-09-05,2026-09-05_the-20-percent-oracle-ceiling_C,R2,,12.5,n,"172 rule-8 walk-forward — S0 do-nothing / S1 IS-Sharpe argmax @0.75 / S2 IS-reachability screen / S3 price the gross (IS 4b-margin argmax); all chosen <=2016-12-31, 2017-2026 read ",12.40228013029316,12.5
PRICED,2026-09-05,2026-09-05_the-20-percent-oracle-ceiling_C,R2,,12.5,n,172 both KEEP paths on all 3000 book-ladder rows,12.40228013029316,12.5
PRICED,2026-09-05,2026-09-05_is-the-inert-cell-a-leaderboard-defect_C,R2,,10.0,n,202 inert-flag: 16/180 cells bit-identical to control (max,9.921824104234528,10.0
PRICED,2026-09-05,2026-09-05_is-the-inert-cell-a-leaderboard-defect_C,R2,,10.0,n,202 U56 S0 do-nothing control,9.921824104234528,10.0
PRICED,2026-09-05,2026-09-05_is-the-inert-cell-a-leaderboard-defect_C,R2,,10.0,n,202 U56 A1 IS-pick all cells = BUDGET/0.5/skip,9.921824104234528,10.0
PRICED,2026-09-05,2026-09-05_is-the-inert-cell-a-leaderboard-defect_C,R2,,10.0,n,"202 U56 A2 IS-pick, inert dropped = BUDGET/0.5/skip",9.921824104234528,10.0
PRICED,2026-09-05,2026-09-05_is-the-inert-cell-a-leaderboard-defect_C,R2,,10.0,n,202 BROAD136 S0 do-nothing control,9.921824104234528,10.0
PRICED,2026-09-05,2026-09-05_is-the-inert-cell-a-leaderboard-defect_C,R2,,10.0,n,202 BROAD136 A1 IS-pick all cells = BUDGET/0.2/skip,9.921824104234528,10.0
PRICED,2026-09-05,2026-09-05_is-the-inert-cell-a-leaderboard-defect_C,R2,,10.0,n,"202 BROAD136 A2 IS-pick, inert dropped = BUDGET/0.2/skip",9.921824104234528,10.0
PRICED,2026-09-05,2026-09-05_is-the-inert-cell-a-leaderboard-defect_C,R2,,10.0,n,202 SMALL439 S0 do-nothing control,9.921824104234528,10.0
PRICED,2026-09-05,2026-09-05_is-the-inert-cell-a-leaderboard-defect_C,R2,,10.0,n,202 SMALL439 A1 IS-pick all cells = BUDGET/0.3/skip,9.921824104234528,10.0
PRICED,2026-09-05,2026-09-05_is-the-inert-cell-a-leaderboard-defect_C,R2,,10.0,n,"202 SMALL439 A2 IS-pick, inert dropped = BUDGET/0.3/skip",9.921824104234528,10.0
PRICED,2026-09-05,2026-09-05_the-screen-is-a-book-size-rule_cloud,R2,,20.0,n,199 C159/broad@10bps S0 IS-Sharpe argmax (control) = R6@0.15 (n=14),19.686210640608035,20.0
PRICED,2026-09-05,2026-09-05_the-screen-is-a-book-size-rule_cloud,R2,,20.0,n,199 C159/broad@10bps SCREEN 4bIS[AS165] = R6@0.15 (n=14),19.686210640608035,20.0
PRICED,2026-09-05,2026-09-05_the-screen-is-a-book-size-rule_cloud,R2,,20.0,n,199 C159/broad@10bps SIZE n>=25 = R6@0.27 (n=25),19.686210640608035,20.0
PRICED,2026-09-05,2026-09-05_the-screen-is-a-book-size-rule_cloud,R2,,20.0,n,199 C159/broad@25bps S0 IS-Sharpe argmax (control) = R6@0.15 (n=14),19.686210640608035,20.0
PRICED,2026-09-05,2026-09-05_the-screen-is-a-book-size-rule_cloud,R2,,20.0,n,199 C159/broad@25bps SCREEN 4bIS[AS165] = R6@0.15 (n=14),19.686210640608035,20.0
PRICED,2026-09-05,2026-09-05_the-screen-is-a-book-size-rule_cloud,R2,,20.0,n,199 C159/broad@25bps SIZE n>=25 = R6@0.27 (n=25),19.686210640608035,20.0
PRICED,2026-09-05,2026-09-05_the-screen-is-a-book-size-rule_cloud,R2,,20.0,n,199 C159/small@10bps S0 IS-Sharpe argmax (control) = INV@0.15 (n=21),19.686210640608035,20.0
PRICED,2026-09-05,2026-09-05_the-screen-is-a-book-size-rule_cloud,R2,,20.0,n,199 C159/small@10bps SCREEN 4bIS[AS165] = INV@0.15 (n=21),19.686210640608035,20.0
PRICED,2026-09-05,2026-09-05_the-screen-is-a-book-size-rule_cloud,R2,,20.0,n,199 C159/small@10bps SIZE n>=25 = INV@0.2 (n=28),19.686210640608035,20.0
PRICED,2026-09-05,2026-09-05_the-screen-is-a-book-size-rule_cloud,R2,,20.0,n,199 C159/small@25bps S0 IS-Sharpe argmax (control) = RND@0.05 (n=7),19.686210640608035,20.0
PRICED,2026-09-05,2026-09-05_the-screen-is-a-book-size-rule_cloud,R2,,20.0,n,199 C159/small@25bps SCREEN 4bIS[AS165] = RND@0.05 (n=7),19.686210640608035,20.0
PRICED,2026-09-05,2026-09-05_the-screen-is-a-book-size-rule_cloud,R2,,20.0,n,199 C159/small@25bps SIZE n>=25 = INV@0.27 (n=38),19.686210640608035,20.0
PRICED,2026-09-05,2026-09-05_the-screen-is-a-book-size-rule_cloud,R2,,20.0,n,199 C159/u56@10bps S0 IS-Sharpe argmax (control) = R6@0.1 (n=4),19.686210640608035,20.0
PRICED,2026-09-05,2026-09-05_the-screen-is-a-book-size-rule_cloud,R2,,20.0,n,199 C159/u56@10bps SCREEN 4bIS[AS165] = R6@0.15 (n=6),19.686210640608035,20.0
PRICED,2026-09-05,2026-09-05_the-screen-is-a-book-size-rule_cloud,R2,,20.0,n,199 C159/u56@10bps SIZE n>=25 = MOM@0.75 (n=28),19.686210640608035,20.0
PRICED,2026-09-05,2026-09-05_the-screen-is-a-book-size-rule_cloud,R2,,20.0,n,199 C159/u56@25bps S0 IS-Sharpe argmax (control) = R6@0.1 (n=4),19.686210640608035,20.0
PRICED,2026-09-05,2026-09-05_the-screen-is-a-book-size-rule_cloud,R2,,20.0,n,199 C159/u56@25bps SCREEN 4bIS[AS165] = R6@0.1 (n=4),19.686210640608035,20.0
PRICED,2026-09-05,2026-09-05_the-screen-is-a-book-size-rule_cloud,R2,,20.0,n,199 C159/u56@25bps SIZE n>=25 = MOM@0.75 (n=28),19.686210640608035,20.0
PRICED,2026-09-05,2026-09-05_the-screen-is-a-book-size-rule_cloud,R2,,20.0,n,199 C165/u56@10bps S0 IS-Sharpe argmax (control) = R6@0.1 (n=4),19.686210640608035,20.0
PRICED,2026-09-05,2026-09-05_the-screen-is-a-book-size-rule_cloud,R2,,20.0,n,199 C165/u56@10bps SCREEN 4bIS[AS165] = R6@0.15 (n=6),19.686210640608035,20.0
PRICED,2026-09-05,2026-09-05_the-screen-is-a-book-size-rule_cloud,R2,,20.0,n,199 C165/u56@10bps SIZE n>=25 = MOM@0.75 (n=28),19.686210640608035,20.0
PRICED,2026-09-05,2026-09-05_the-screen-is-a-book-size-rule_cloud,R2,,20.0,n,199 C168/broad@10bps S0 IS-Sharpe argmax (control) = 0.25@0.1 (n=9),19.686210640608035,20.0
PRICED,2026-09-05,2026-09-05_the-screen-is-a-book-size-rule_cloud,R2,,20.0,n,199 C168/broad@10bps SCREEN 4bIS[AS165] = 0.1@0.2 (n=18),19.686210640608035,20.0
PRICED,2026-09-05,2026-09-05_the-screen-is-a-book-size-rule_cloud,R2,,20.0,n,199 C168/broad@10bps SIZE n>=25 = 0.75@0.27 (n=25),19.686210640608035,20.0
PRICED,2026-09-05,2026-09-05_the-screen-is-a-book-size-rule_cloud,R2,,20.0,n,199 C168/broad@25bps S0 IS-Sharpe argmax (control) = 0.25@0.1 (n=9),19.686210640608035,20.0
PRICED,2026-09-05,2026-09-05_the-screen-is-a-book-size-rule_cloud,R2,,20.0,n,199 C168/broad@25bps SCREEN 4bIS[AS165] = 0.25@0.1 (n=9),19.686210640608035,20.0
PRICED,2026-09-05,2026-09-05_the-screen-is-a-book-size-rule_cloud,R2,,20.0,n,199 C168/broad@25bps SIZE n>=25 = 0.75@0.27 (n=25),19.686210640608035,20.0
PRICED,2026-09-05,2026-09-05_the-screen-is-a-book-size-rule_cloud,R2,,20.0,n,199 C168/u56@10bps S0 IS-Sharpe argmax (control) = 0.0@0.1 (n=4),19.686210640608035,20.0
