panel,excision,window,popn,proxy,n,dd_pass,beta_pass,agree,TP,FP,FN,TN,beta_star,best_agree,spearman,n_pairs,n_disagree,pair_disagree,max_dMaxDD_in_pair
B136,SPYDD,OOS,DDSUB,FULL,112,95,94,0.9196428571428571,90,4,5,13,0.693982462945766,0.9553571428571429,-0.929189628768715,362,20,0.055248618784530384,0.10985341080514743
B136,SPYDD,OOS,DDSUB,DOWN,112,95,91,0.9285714285714286,89,2,6,15,0.7154099242793721,0.9553571428571429,-0.937237815370958,382,19,0.049738219895287955,0.10975613025238307
B136,SPYDD,OOS,DDSUB,ROLL,112,95,83,0.8571428571428571,81,2,14,15,0.6926055340786132,0.9732142857142857,-0.9263728989446902,443,25,0.056433408577878104,0.13346478718409793
B136,SPYDD,OOS,DDSUB,MAXROLL,112,95,64,0.7232142857142857,64,0,31,17,0.9179215733382434,0.9642857142857143,-0.9310996025848277,538,22,0.040892193308550186,0.0957255650533998
B136,SPYDD,OOS,DDSUB,EWMA,112,95,89,0.875,85,4,10,13,0.6871164701149048,0.9642857142857143,-0.9287239958920461,350,22,0.06285714285714286,0.10985341080514743
B136,SPYDD,OOS,DDSUB,SEMI,112,95,91,0.9285714285714286,89,2,6,15,0.6572008000377361,0.9642857142857143,-0.9408859848817411,373,23,0.06166219839142091,0.10985341080514743
B136,SPYDD,OOS,DDSUB,TAIL10,112,95,92,0.9017857142857143,88,4,7,13,0.7275857344809438,0.9553571428571429,-0.8690503660370933,356,12,0.033707865168539325,0.13033171573582503
B136,SPYDD,OOS,DDSUB,HIVOL,112,95,97,0.9285714285714286,92,5,3,12,0.6822446556805987,0.9553571428571429,-0.8561664324954985,379,33,0.0870712401055409,0.13033171573582503
B136,SPYDD,OOS,DDSUB,SPYDD,112,95,89,0.875,85,4,10,13,0.7084332588965953,0.9553571428571429,-0.8187840119538549,403,19,0.04714640198511166,0.10463531590761221
B136,SPYDD,OOS,DDSUB,SPYDD10,112,95,95,0.8928571428571429,89,6,6,11,0.7030905631630779,0.9464285714285714,-0.8007162527313995,426,16,0.03755868544600939,0.13344636687510825
B136,SPYDD,OOS,DDSUB,DDWIN,112,95,90,0.8839285714285714,86,4,9,13,0.6988308669265832,0.9553571428571429,-0.814369153198301,349,18,0.05157593123209169,0.10588127368453193
B136,CRASH,FULL,ALL,FULL,112,90,87,0.9553571428571429,86,1,4,21,0.6136832789158286,0.9732142857142857,-0.9647964710507314,346,28,0.08092485549132948,0.08692259592365803
B136,CRASH,FULL,ALL,DOWN,112,90,90,0.9285714285714286,86,4,4,18,0.6183147041836667,0.9642857142857143,-0.9558065163337661,347,22,0.06340057636887608,0.08692259592365803
B136,CRASH,FULL,ALL,ROLL,112,90,77,0.8660714285714286,76,1,14,21,0.6938129420660728,0.9732142857142857,-0.968341261263181,416,38,0.09134615384615384,0.09272806100853792
B136,CRASH,FULL,ALL,MAXROLL,112,90,64,0.7678571428571429,64,0,26,22,0.9500250626992308,0.9285714285714286,-0.9600336150290137,636,78,0.12264150943396226,0.09572556505340057
B136,CRASH,FULL,ALL,EWMA,112,90,82,0.9107142857142857,81,1,9,21,0.6591412015882632,0.9732142857142857,-0.9618781540014504,386,19,0.04922279792746114,0.08213947569290803
B136,CRASH,FULL,ALL,SEMI,112,90,87,0.9553571428571429,86,1,4,21,0.6163765891344611,0.9821428571428571,-0.9673088728442558,328,22,0.06707317073170732,0.08692259592365803
B136,CRASH,FULL,ALL,TAIL10,112,90,95,0.9553571428571429,90,5,0,17,0.5875096706825317,0.9642857142857143,-0.8323313683248024,345,22,0.06376811594202898,0.1007169191690852
B136,CRASH,FULL,ALL,HIVOL,112,90,94,0.9642857142857143,90,4,0,18,0.6041598771992174,0.9642857142857143,-0.8897041545472998,380,17,0.04473684210526316,0.09190653328871023
B136,CRASH,FULL,ALL,SPYDD,112,90,89,0.9196428571428571,85,4,5,18,0.6102136158487791,0.9553571428571429,-0.8328389900930268,403,24,0.05955334987593052,0.1007169191690852
B136,CRASH,FULL,ALL,SPYDD10,112,90,94,0.9464285714285714,89,5,1,17,0.6079578809713169,0.9553571428571429,-0.823642028171095,370,15,0.04054054054054054,0.12369154838951335
B136,CRASH,FULL,ALL,DDWIN,112,90,84,0.875,80,4,10,18,0.6974365075937645,0.9285714285714286,-0.8144896992943832,306,12,0.0392156862745098,0.10589361261155295
B136,CRASH,FULL,DDSUB,FULL,112,90,87,0.9553571428571429,86,1,4,21,0.6136832789158286,0.9732142857142857,-0.9647964710507314,346,28,0.08092485549132948,0.08692259592365803
B136,CRASH,FULL,DDSUB,DOWN,112,90,90,0.9285714285714286,86,4,4,18,0.6183147041836667,0.9642857142857143,-0.9558065163337661,347,22,0.06340057636887608,0.08692259592365803
B136,CRASH,FULL,DDSUB,ROLL,112,90,77,0.8660714285714286,76,1,14,21,0.6938129420660728,0.9732142857142857,-0.968341261263181,416,38,0.09134615384615384,0.09272806100853792
B136,CRASH,FULL,DDSUB,MAXROLL,112,90,64,0.7678571428571429,64,0,26,22,0.9500250626992308,0.9285714285714286,-0.9600336150290137,636,78,0.12264150943396226,0.09572556505340057
B136,CRASH,FULL,DDSUB,EWMA,112,90,82,0.9107142857142857,81,1,9,21,0.6591412015882632,0.9732142857142857,-0.9618781540014504,386,19,0.04922279792746114,0.08213947569290803
B136,CRASH,FULL,DDSUB,SEMI,112,90,87,0.9553571428571429,86,1,4,21,0.6163765891344611,0.9821428571428571,-0.9673088728442558,328,22,0.06707317073170732,0.08692259592365803
B136,CRASH,FULL,DDSUB,TAIL10,112,90,95,0.9553571428571429,90,5,0,17,0.5875096706825317,0.9642857142857143,-0.8323313683248024,345,22,0.06376811594202898,0.1007169191690852
B136,CRASH,FULL,DDSUB,HIVOL,112,90,94,0.9642857142857143,90,4,0,18,0.6041598771992174,0.9642857142857143,-0.8897041545472998,380,17,0.04473684210526316,0.09190653328871023
B136,CRASH,FULL,DDSUB,SPYDD,112,90,89,0.9196428571428571,85,4,5,18,0.6102136158487791,0.9553571428571429,-0.8328389900930268,403,24,0.05955334987593052,0.1007169191690852
B136,CRASH,FULL,DDSUB,SPYDD10,112,90,94,0.9464285714285714,89,5,1,17,0.6079578809713169,0.9553571428571429,-0.823642028171095,370,15,0.04054054054054054,0.12369154838951335
B136,CRASH,FULL,DDSUB,DDWIN,112,90,84,0.875,80,4,10,18,0.6974365075937645,0.9285714285714286,-0.8144896992943832,306,12,0.0392156862745098,0.10589361261155295
B136,CRASH,IS,ALL,FULL,112,86,89,0.9017857142857143,82,7,4,19,0.615267025729101,0.9375,-0.9705691931845403,360,26,0.07222222222222222,0.0627265991464917
B136,CRASH,IS,ALL,DOWN,112,86,90,0.8928571428571429,82,8,4,18,0.6214977307006493,0.9285714285714286,-0.954350516689138,364,21,0.057692307692307696,0.08454560309441872
B136,CRASH,IS,ALL,ROLL,112,86,76,0.9107142857142857,76,0,10,26,0.7059578142795728,0.9821428571428571,-0.979663574823345,461,42,0.0911062906724512,0.0393589813945221
B136,CRASH,IS,ALL,MAXROLL,112,86,64,0.8035714285714286,64,0,22,26,0.7369130957199743,0.9375,-0.9424691220584562,680,78,0.11470588235294117,0.09338180780936678
B136,CRASH,IS,ALL,EWMA,112,86,81,0.9196428571428571,79,2,7,24,0.648965603277491,0.9375,-0.9776720760133567,374,35,0.09358288770053476,0.06825836418865305
B136,CRASH,IS,ALL,SEMI,112,86,89,0.9017857142857143,82,7,4,19,0.5493816755648446,0.9375,-0.9747916048782049,357,20,0.056022408963585436,0.0627265991464917
B136,CRASH,IS,ALL,TAIL10,112,86,96,0.9107142857142857,86,10,0,16,0.5825008561776541,0.9107142857142857,-0.754768911330697,386,53,0.13730569948186527,0.15069323583533933
B136,CRASH,IS,ALL,HIVOL,112,86,96,0.9107142857142857,86,10,0,16,0.5753323123465395,0.9375,-0.8944974035618367,343,29,0.08454810495626822,0.10408972581900156
B136,CRASH,IS,ALL,SPYDD,112,86,100,0.875,86,14,0,12,0.5515389516666518,0.9107142857142857,-0.4008832405009413,1594,421,0.26411543287327477,0.16602384556494942
B136,CRASH,IS,ALL,SPYDD10,112,86,93,0.9375,86,7,0,19,0.5812797458872403,0.9553571428571429,-0.8361459016727821,343,41,0.119533527696793,0.14615518912212688
B136,CRASH,IS,ALL,DDWIN,108,82,69,0.8425925925925926,67,2,15,24,0.7138437718620958,0.9814814814814815,-0.9342238543154731,380,9,0.02368421052631579,0.1358609863598742
B136,CRASH,IS,DDSUB,FULL,108,82,85,0.8981481481481481,78,7,4,19,0.615267025729101,0.9351851851851852,-0.9686420795067681,344,26,0.0755813953488372,0.0627265991464917
B136,CRASH,IS,DDSUB,DOWN,108,82,86,0.8888888888888888,78,8,4,18,0.6214977307006493,0.9259259259259259,-0.9539843901599216,338,21,0.0621301775147929,0.08454560309441872
B136,CRASH,IS,DDSUB,ROLL,108,82,72,0.9074074074074074,72,0,10,26,0.7059578142795728,0.9814814814814815,-0.9791478987419008,434,42,0.0967741935483871,0.0393589813945221
B136,CRASH,IS,DDSUB,MAXROLL,108,82,62,0.8148148148148148,62,0,20,26,0.7369130957199743,0.9444444444444444,-0.9506636870750154,660,78,0.11818181818181818,0.09338180780936678
B136,CRASH,IS,DDSUB,EWMA,108,82,77,0.9166666666666666,75,2,7,24,0.648965603277491,0.9351851851851852,-0.9765453149334579,363,35,0.09641873278236915,0.06825836418865305
B136,CRASH,IS,DDSUB,SEMI,108,82,85,0.8981481481481481,78,7,4,19,0.5493816755648446,0.9351851851851852,-0.9731275707833151,339,20,0.058997050147492625,0.0627265991464917
B136,CRASH,IS,DDSUB,TAIL10,108,82,92,0.9074074074074074,82,10,0,16,0.5825008561776541,0.9074074074074074,-0.7583387961592829,362,53,0.1464088397790055,0.15069323583533933
B136,CRASH,IS,DDSUB,HIVOL,108,82,92,0.9074074074074074,82,10,0,16,0.5753323123465395,0.9351851851851852,-0.9003539306993138,320,29,0.090625,0.10408972581900156
B136,CRASH,IS,DDSUB,SPYDD,108,82,96,0.8703703703703703,82,14,0,12,0.5515389516666518,0.9074074074074074,-0.39297294319952547,1388,385,0.27737752161383283,0.16218844899720386
B136,CRASH,IS,DDSUB,SPYDD10,108,82,89,0.9351851851851852,82,7,0,19,0.5812797458872403,0.9537037037037037,-0.8427929592091725,320,41,0.128125,0.14615518912212688
B136,CRASH,IS,DDSUB,DDWIN,108,82,69,0.8425925925925926,67,2,15,24,0.7138437718620958,0.9814814814814815,-0.9342238543154731,380,9,0.02368421052631579,0.1358609863598742
B136,CRASH,OOS,ALL,FULL,112,95,87,0.8928571428571429,85,2,10,15,0.6995485968333899,0.9553571428571429,-0.9372721802061125,425,29,0.06823529411764706,0.13346478718409738
B136,CRASH,OOS,ALL,DOWN,112,95,88,0.8839285714285714,85,3,10,14,0.6621935006366432,0.9642857142857143,-0.9366140914833008,436,24,0.05504587155963303,0.10975613025238162
B136,CRASH,OOS,ALL,ROLL,112,95,81,0.8392857142857143,79,2,16,15,0.7078809311573502,0.9732142857142857,-0.9222216056493405,443,21,0.04740406320541761,0.13621268465302927
B136,CRASH,OOS,ALL,MAXROLL,112,95,64,0.7232142857142857,64,0,31,17,0.9179215733382434,0.9642857142857143,-0.9345294372795527,619,22,0.035541195476575124,0.09302945996824541
B136,CRASH,OOS,ALL,EWMA,112,95,86,0.8839285714285714,84,2,11,15,0.678213236723202,0.9732142857142857,-0.942588169629345,404,20,0.04950495049504951,0.10985341080514688
B136,CRASH,OOS,ALL,SEMI,112,95,87,0.8928571428571429,85,2,10,15,0.6696992585039879,0.9642857142857143,-0.9366140914833008,395,14,0.035443037974683546,0.12039302469420066
B136,CRASH,OOS,ALL,TAIL10,112,95,88,0.8660714285714286,84,4,11,13,0.7539585984152601,0.9553571428571429,-0.8750443361698506,367,17,0.04632152588555858,0.13346478718409738
B136,CRASH,OOS,ALL,HIVOL,112,95,89,0.875,85,4,10,13,0.6826748930365056,0.9553571428571429,-0.8762613937712391,411,24,0.058394160583941604,0.13033171573582492
B136,CRASH,OOS,ALL,SPYDD,112,95,89,0.875,85,4,10,13,0.7084332588965953,0.9553571428571429,-0.8189204634195872,403,19,0.04714640198511166,0.10463531590761221
B136,CRASH,OOS,ALL,SPYDD10,112,95,95,0.8928571428571429,89,6,6,11,0.7030905631630779,0.9464285714285714,-0.8008496931805604,426,16,0.03755868544600939,0.13344636687510691
B136,CRASH,OOS,ALL,DDWIN,112,95,90,0.8839285714285714,86,4,9,13,0.6988308669265832,0.9553571428571429,-0.8145048689218359,349,18,0.05157593123209169,0.10588127368453315
B136,CRASH,OOS,DDSUB,FULL,112,95,87,0.8928571428571429,85,2,10,15,0.6995485968333899,0.9553571428571429,-0.9372721802061125,425,29,0.06823529411764706,0.13346478718409738
B136,CRASH,OOS,DDSUB,DOWN,112,95,88,0.8839285714285714,85,3,10,14,0.6621935006366432,0.9642857142857143,-0.9366140914833008,436,24,0.05504587155963303,0.10975613025238162
B136,CRASH,OOS,DDSUB,ROLL,112,95,81,0.8392857142857143,79,2,16,15,0.7078809311573502,0.9732142857142857,-0.9222216056493405,443,21,0.04740406320541761,0.13621268465302927
B136,CRASH,OOS,DDSUB,MAXROLL,112,95,64,0.7232142857142857,64,0,31,17,0.9179215733382434,0.9642857142857143,-0.9345294372795527,619,22,0.035541195476575124,0.09302945996824541
B136,CRASH,OOS,DDSUB,EWMA,112,95,86,0.8839285714285714,84,2,11,15,0.678213236723202,0.9732142857142857,-0.942588169629345,404,20,0.04950495049504951,0.10985341080514688
B136,CRASH,OOS,DDSUB,SEMI,112,95,87,0.8928571428571429,85,2,10,15,0.6696992585039879,0.9642857142857143,-0.9366140914833008,395,14,0.035443037974683546,0.12039302469420066
B136,CRASH,OOS,DDSUB,TAIL10,112,95,88,0.8660714285714286,84,4,11,13,0.7539585984152601,0.9553571428571429,-0.8750443361698506,367,17,0.04632152588555858,0.13346478718409738
B136,CRASH,OOS,DDSUB,HIVOL,112,95,89,0.875,85,4,10,13,0.6826748930365056,0.9553571428571429,-0.8762613937712391,411,24,0.058394160583941604,0.13033171573582492
B136,CRASH,OOS,DDSUB,SPYDD,112,95,89,0.875,85,4,10,13,0.7084332588965953,0.9553571428571429,-0.8189204634195872,403,19,0.04714640198511166,0.10463531590761221
B136,CRASH,OOS,DDSUB,SPYDD10,112,95,95,0.8928571428571429,89,6,6,11,0.7030905631630779,0.9464285714285714,-0.8008496931805604,426,16,0.03755868544600939,0.13344636687510691
B136,CRASH,OOS,DDSUB,DDWIN,112,95,90,0.8839285714285714,86,4,9,13,0.6988308669265832,0.9553571428571429,-0.8145048689218359,349,18,0.05157593123209169,0.10588127368453315
B136,H1_20,FULL,ALL,FULL,112,90,88,0.9464285714285714,86,2,4,20,0.6189351282955164,0.9732142857142857,-0.9654356020489563,339,20,0.058997050147492625,0.06228161504172336
B136,H1_20,FULL,ALL,DOWN,112,90,89,0.9375,86,3,4,19,0.6107555333895516,0.9732142857142857,-0.9552816691089876,335,12,0.03582089552238806,0.04954899133645396
B136,H1_20,FULL,ALL,ROLL,112,90,75,0.8482142857142857,74,1,16,21,0.6954634261393078,0.9732142857142857,-0.9667559840599056,435,42,0.09655172413793103,0.09272806100853825
B136,H1_20,FULL,ALL,MAXROLL,112,90,64,0.7678571428571429,64,0,26,22,0.9500250626992308,0.9285714285714286,-0.9600705393199382,636,78,0.12264150943396226,0.09572556505340146
B136,H1_20,FULL,ALL,EWMA,112,90,82,0.9107142857142857,81,1,9,21,0.6540889310948967,0.9821428571428571,-0.9700082907045818,386,31,0.08031088082901554,0.08692259592365792
B136,H1_20,FULL,ALL,SEMI,112,90,87,0.9553571428571429,86,1,4,21,0.6218210896158985,0.9821428571428571,-0.9678971615495547,325,18,0.055384615384615386,0.06228161504172336
B136,H1_20,FULL,ALL,TAIL10,112,90,95,0.9553571428571429,90,5,0,17,0.5982547163072168,0.9553571428571429,-0.8196309370464939,332,11,0.03313253012048193,0.12369154838951335
B136,H1_20,FULL,ALL,HIVOL,112,90,94,0.9642857142857143,90,4,0,18,0.6054958349503833,0.9642857142857143,-0.8918836913461783,359,14,0.03899721448467967,0.09327685745490799
B136,H1_20,FULL,ALL,SPYDD,112,90,89,0.9196428571428571,85,4,5,18,0.6102136158487791,0.9553571428571429,-0.8328710222934436,403,24,0.05955334987593052,0.1007169191690841
B136,H1_20,FULL,ALL,SPYDD10,112,90,94,0.9464285714285714,89,5,1,17,0.6079578809713169,0.9553571428571429,-0.8236737066429628,370,15,0.04054054054054054,0.12369154838951335
B136,H1_20,FULL,ALL,DDWIN,112,90,84,0.875,80,4,10,18,0.6974365075937645,0.9285714285714286,-0.8145210257543539,306,12,0.0392156862745098,0.10589361261155317
B136,H1_20,FULL,DDSUB,FULL,112,90,88,0.9464285714285714,86,2,4,20,0.6189351282955164,0.9732142857142857,-0.9654356020489563,339,20,0.058997050147492625,0.06228161504172336
B136,H1_20,FULL,DDSUB,DOWN,112,90,89,0.9375,86,3,4,19,0.6107555333895516,0.9732142857142857,-0.9552816691089876,335,12,0.03582089552238806,0.04954899133645396
B136,H1_20,FULL,DDSUB,ROLL,112,90,75,0.8482142857142857,74,1,16,21,0.6954634261393078,0.9732142857142857,-0.9667559840599056,435,42,0.09655172413793103,0.09272806100853825
B136,H1_20,FULL,DDSUB,MAXROLL,112,90,64,0.7678571428571429,64,0,26,22,0.9500250626992308,0.9285714285714286,-0.9600705393199382,636,78,0.12264150943396226,0.09572556505340146
B136,H1_20,FULL,DDSUB,EWMA,112,90,82,0.9107142857142857,81,1,9,21,0.6540889310948967,0.9821428571428571,-0.9700082907045818,386,31,0.08031088082901554,0.08692259592365792
B136,H1_20,FULL,DDSUB,SEMI,112,90,87,0.9553571428571429,86,1,4,21,0.6218210896158985,0.9821428571428571,-0.9678971615495547,325,18,0.055384615384615386,0.06228161504172336
B136,H1_20,FULL,DDSUB,TAIL10,112,90,95,0.9553571428571429,90,5,0,17,0.5982547163072168,0.9553571428571429,-0.8196309370464939,332,11,0.03313253012048193,0.12369154838951335
B136,H1_20,FULL,DDSUB,HIVOL,112,90,94,0.9642857142857143,90,4,0,18,0.6054958349503833,0.9642857142857143,-0.8918836913461783,359,14,0.03899721448467967,0.09327685745490799
B136,H1_20,FULL,DDSUB,SPYDD,112,90,89,0.9196428571428571,85,4,5,18,0.6102136158487791,0.9553571428571429,-0.8328710222934436,403,24,0.05955334987593052,0.1007169191690841
B136,H1_20,FULL,DDSUB,SPYDD10,112,90,94,0.9464285714285714,89,5,1,17,0.6079578809713169,0.9553571428571429,-0.8236737066429628,370,15,0.04054054054054054,0.12369154838951335
B136,H1_20,FULL,DDSUB,DDWIN,112,90,84,0.875,80,4,10,18,0.6974365075937645,0.9285714285714286,-0.8145210257543539,306,12,0.0392156862745098,0.10589361261155317
B136,H1_20,IS,ALL,FULL,112,86,89,0.9017857142857143,82,7,4,19,0.615267025729101,0.9375,-0.9705691931845403,360,26,0.07222222222222222,0.0627265991464917
B136,H1_20,IS,ALL,DOWN,112,86,90,0.8928571428571429,82,8,4,18,0.6214977307006493,0.9285714285714286,-0.954350516689138,364,21,0.057692307692307696,0.08454560309441872
B136,H1_20,IS,ALL,ROLL,112,86,76,0.9107142857142857,76,0,10,26,0.7059578142795728,0.9821428571428571,-0.979663574823345,461,42,0.0911062906724512,0.0393589813945221
B136,H1_20,IS,ALL,MAXROLL,112,86,64,0.8035714285714286,64,0,22,26,0.7369130957199743,0.9375,-0.9424691220584562,680,78,0.11470588235294117,0.09338180780936678
B136,H1_20,IS,ALL,EWMA,112,86,81,0.9196428571428571,79,2,7,24,0.648965603277491,0.9375,-0.9776720760133567,374,35,0.09358288770053476,0.06825836418865305
B136,H1_20,IS,ALL,SEMI,112,86,89,0.9017857142857143,82,7,4,19,0.5493816755648446,0.9375,-0.9747916048782049,357,20,0.056022408963585436,0.0627265991464917
B136,H1_20,IS,ALL,TAIL10,112,86,96,0.9107142857142857,86,10,0,16,0.5825008561776541,0.9107142857142857,-0.754768911330697,386,53,0.13730569948186527,0.15069323583533933
B136,H1_20,IS,ALL,HIVOL,112,86,96,0.9107142857142857,86,10,0,16,0.5753323123465395,0.9375,-0.8944974035618367,343,29,0.08454810495626822,0.10408972581900156
B136,H1_20,IS,ALL,SPYDD,112,86,100,0.875,86,14,0,12,0.5515389516666518,0.9107142857142857,-0.4008832405009413,1594,421,0.26411543287327477,0.16602384556494942
B136,H1_20,IS,ALL,SPYDD10,112,86,93,0.9375,86,7,0,19,0.5812797458872403,0.9553571428571429,-0.8361459016727821,343,41,0.119533527696793,0.14615518912212688
B136,H1_20,IS,ALL,DDWIN,108,82,69,0.8425925925925926,67,2,15,24,0.7138437718620958,0.9814814814814815,-0.9342238543154731,380,9,0.02368421052631579,0.1358609863598742
B136,H1_20,IS,DDSUB,FULL,108,82,85,0.8981481481481481,78,7,4,19,0.615267025729101,0.9351851851851852,-0.9686420795067681,344,26,0.0755813953488372,0.0627265991464917
B136,H1_20,IS,DDSUB,DOWN,108,82,86,0.8888888888888888,78,8,4,18,0.6214977307006493,0.9259259259259259,-0.9539843901599216,338,21,0.0621301775147929,0.08454560309441872
B136,H1_20,IS,DDSUB,ROLL,108,82,72,0.9074074074074074,72,0,10,26,0.7059578142795728,0.9814814814814815,-0.9791478987419008,434,42,0.0967741935483871,0.0393589813945221
B136,H1_20,IS,DDSUB,MAXROLL,108,82,62,0.8148148148148148,62,0,20,26,0.7369130957199743,0.9444444444444444,-0.9506636870750154,660,78,0.11818181818181818,0.09338180780936678
B136,H1_20,IS,DDSUB,EWMA,108,82,77,0.9166666666666666,75,2,7,24,0.648965603277491,0.9351851851851852,-0.9765453149334579,363,35,0.09641873278236915,0.06825836418865305
B136,H1_20,IS,DDSUB,SEMI,108,82,85,0.8981481481481481,78,7,4,19,0.5493816755648446,0.9351851851851852,-0.9731275707833151,339,20,0.058997050147492625,0.0627265991464917
B136,H1_20,IS,DDSUB,TAIL10,108,82,92,0.9074074074074074,82,10,0,16,0.5825008561776541,0.9074074074074074,-0.7583387961592829,362,53,0.1464088397790055,0.15069323583533933
B136,H1_20,IS,DDSUB,HIVOL,108,82,92,0.9074074074074074,82,10,0,16,0.5753323123465395,0.9351851851851852,-0.9003539306993138,320,29,0.090625,0.10408972581900156
B136,H1_20,IS,DDSUB,SPYDD,108,82,96,0.8703703703703703,82,14,0,12,0.5515389516666518,0.9074074074074074,-0.39297294319952547,1388,385,0.27737752161383283,0.16218844899720386
B136,H1_20,IS,DDSUB,SPYDD10,108,82,89,0.9351851851851852,82,7,0,19,0.5812797458872403,0.9537037037037037,-0.8427929592091725,320,41,0.128125,0.14615518912212688
B136,H1_20,IS,DDSUB,DDWIN,108,82,69,0.8425925925925926,67,2,15,24,0.7138437718620958,0.9814814814814815,-0.9342238543154731,380,9,0.02368421052631579,0.1358609863598742
B136,H1_20,OOS,ALL,FULL,112,95,87,0.8928571428571429,85,2,10,15,0.6925578235666335,0.9553571428571429,-0.9406232636787811,414,28,0.06763285024154589,0.10985341080514721
B136,H1_20,OOS,ALL,DOWN,112,95,87,0.8928571428571429,85,2,10,15,0.7020684453162364,0.9553571428571429,-0.9386483139068323,400,19,0.0475,0.10633564745881763
B136,H1_20,OOS,ALL,ROLL,112,95,82,0.8482142857142857,80,2,15,15,0.7276134868643621,0.9732142857142857,-0.9353139831230229,440,13,0.029545454545454545,0.12566655578177077
B136,H1_20,OOS,ALL,MAXROLL,112,95,64,0.7232142857142857,64,0,31,17,0.9179215733382434,0.9642857142857143,-0.932089150129786,721,32,0.044382801664355064,0.09572556505340102
B136,H1_20,OOS,ALL,EWMA,112,95,85,0.875,83,2,12,15,0.6822996475972334,0.9642857142857143,-0.9455221650611475,384,28,0.07291666666666667,0.10985341080514721
B136,H1_20,OOS,ALL,SEMI,112,95,87,0.8928571428571429,85,2,10,15,0.6476209413506202,0.9732142857142857,-0.9399734966542439,387,20,0.05167958656330749,0.10985341080514721
B136,H1_20,OOS,ALL,TAIL10,112,95,88,0.8839285714285714,85,3,10,14,0.6861442142452897,0.9642857142857143,-0.8701662893470521,380,26,0.06842105263157895,0.10985341080514721
B136,H1_20,OOS,ALL,HIVOL,112,95,94,0.9017857142857143,89,5,6,12,0.6660339973422591,0.9553571428571429,-0.8842645238662877,423,26,0.061465721040189124,0.10288376963966928
B136,H1_20,OOS,ALL,SPYDD,112,95,89,0.875,85,4,10,13,0.7084332588965953,0.9553571428571429,-0.8190569831275305,403,19,0.04714640198511166,0.1046353159076121
B136,H1_20,OOS,ALL,SPYDD10,112,95,95,0.8928571428571429,89,6,6,11,0.7030905631630779,0.9464285714285714,-0.8009832003660604,426,16,0.03755868544600939,0.13344636687510636
B136,H1_20,OOS,ALL,DDWIN,112,95,90,0.8839285714285714,86,4,9,13,0.6988308669265832,0.9553571428571429,-0.8146406525196218,349,18,0.05157593123209169,0.10588127368453304
B136,H1_20,OOS,DDSUB,FULL,112,95,87,0.8928571428571429,85,2,10,15,0.6925578235666335,0.9553571428571429,-0.9406232636787811,414,28,0.06763285024154589,0.10985341080514721
B136,H1_20,OOS,DDSUB,DOWN,112,95,87,0.8928571428571429,85,2,10,15,0.7020684453162364,0.9553571428571429,-0.9386483139068323,400,19,0.0475,0.10633564745881763
B136,H1_20,OOS,DDSUB,ROLL,112,95,82,0.8482142857142857,80,2,15,15,0.7276134868643621,0.9732142857142857,-0.9353139831230229,440,13,0.029545454545454545,0.12566655578177077
B136,H1_20,OOS,DDSUB,MAXROLL,112,95,64,0.7232142857142857,64,0,31,17,0.9179215733382434,0.9642857142857143,-0.932089150129786,721,32,0.044382801664355064,0.09572556505340102
B136,H1_20,OOS,DDSUB,EWMA,112,95,85,0.875,83,2,12,15,0.6822996475972334,0.9642857142857143,-0.9455221650611475,384,28,0.07291666666666667,0.10985341080514721
B136,H1_20,OOS,DDSUB,SEMI,112,95,87,0.8928571428571429,85,2,10,15,0.6476209413506202,0.9732142857142857,-0.9399734966542439,387,20,0.05167958656330749,0.10985341080514721
B136,H1_20,OOS,DDSUB,TAIL10,112,95,88,0.8839285714285714,85,3,10,14,0.6861442142452897,0.9642857142857143,-0.8701662893470521,380,26,0.06842105263157895,0.10985341080514721
B136,H1_20,OOS,DDSUB,HIVOL,112,95,94,0.9017857142857143,89,5,6,12,0.6660339973422591,0.9553571428571429,-0.8842645238662877,423,26,0.061465721040189124,0.10288376963966928
B136,H1_20,OOS,DDSUB,SPYDD,112,95,89,0.875,85,4,10,13,0.7084332588965953,0.9553571428571429,-0.8190569831275305,403,19,0.04714640198511166,0.1046353159076121
B136,H1_20,OOS,DDSUB,SPYDD10,112,95,95,0.8928571428571429,89,6,6,11,0.7030905631630779,0.9464285714285714,-0.8009832003660604,426,16,0.03755868544600939,0.13344636687510636
B136,H1_20,OOS,DDSUB,DDWIN,112,95,90,0.8839285714285714,86,4,9,13,0.6988308669265832,0.9553571428571429,-0.8146406525196218,349,18,0.05157593123209169,0.10588127368453304
B136,CAL20,FULL,ALL,FULL,112,90,89,0.9375,86,3,4,19,0.6153675673106196,0.9732142857142857,-0.9657091086601338,341,20,0.05865102639296188,0.07608924863444788
B136,CAL20,FULL,ALL,DOWN,112,90,89,0.9375,86,3,4,19,0.6313332284226094,0.9642857142857143,-0.9528329302307881,347,12,0.0345821325648415,0.057040210593069185
B136,CAL20,FULL,ALL,ROLL,112,90,76,0.8571428571428571,75,1,15,21,0.6933501012018465,0.9464285714285714,-0.9665424491160657,416,42,0.10096153846153846,0.10073022951638255
B136,CAL20,FULL,ALL,MAXROLL,112,90,64,0.7678571428571429,64,0,26,22,0.9500250626992308,0.9285714285714286,-0.9594719916021578,636,78,0.12264150943396226,0.10653569460126178
