panel,excision,window,book,ddwin_len
B136,CRASH,IS,DISP/ROW/nan/0.75,21.0
B136,CRASH,IS,DISP/ROW/nan/1.0,21.0
B136,CRASH,IS,DISP/AGG/0.2/0.25,21.0
B136,CRASH,IS,DISP/AGG/0.2/0.5,21.0
B136,CRASH,IS,DISP/AGG/0.2/0.75,21.0
B136,CRASH,IS,DISP/AGG/0.2/1.0,21.0
B136,CRASH,IS,DISP/AGG/0.4/0.25,21.0
B136,CRASH,IS,DISP/AGG/0.4/0.5,21.0
B136,CRASH,IS,DISP/AGG/0.4/0.75,21.0
B136,CRASH,IS,DISP/AGG/0.4/1.0,21.0
B136,CRASH,IS,DISP/AGG/0.6/0.25,21.0
B136,CRASH,IS,DISP/AGG/0.6/0.5,21.0
B136,CRASH,IS,DISP/AGG/0.6/0.75,21.0
B136,CRASH,IS,DISP/AGG/0.6/1.0,21.0
B136,CRASH,IS,DISP/HYB/0.2/0.25,21.0
B136,CRASH,IS,DISP/HYB/0.2/0.5,21.0
B136,CRASH,IS,DISP/HYB/0.2/0.75,21.0
B136,CRASH,IS,DISP/HYB/0.2/1.0,21.0
B136,CRASH,IS,DISP/HYB/0.4/0.25,21.0
B136,CRASH,IS,DISP/HYB/0.4/0.5,21.0
B136,CRASH,IS,DISP/HYB/0.4/0.75,21.0
B136,CRASH,IS,DISP/HYB/0.4/1.0,21.0
B136,CRASH,IS,DISP/HYB/0.6/0.25,21.0
B136,CRASH,IS,DISP/HYB/0.6/0.5,21.0
B136,CRASH,IS,DISP/HYB/0.6/0.75,21.0
B136,CRASH,IS,DISP/HYB/0.6/1.0,21.0
B136,CRASH,OOS,TREND/ROW/nan/0.25,302.0
B136,CRASH,OOS,TREND/ROW/nan/0.5,302.0
B136,CRASH,OOS,TREND/ROW/nan/0.75,302.0
B136,CRASH,OOS,TREND/ROW/nan/1.0,302.0
B136,CRASH,OOS,TREND/AGG/0.2/0.25,211.0
B136,CRASH,OOS,TREND/AGG/0.2/0.5,211.0
B136,CRASH,OOS,TREND/AGG/0.2/0.75,211.0
B136,CRASH,OOS,TREND/AGG/0.2/1.0,211.0
B136,CRASH,OOS,TREND/AGG/0.4/0.25,248.0
B136,CRASH,OOS,TREND/AGG/0.4/0.5,248.0
B136,CRASH,OOS,TREND/AGG/0.4/0.75,248.0
B136,CRASH,OOS,TREND/AGG/0.4/1.0,248.0
B136,CRASH,OOS,TREND/AGG/0.6/0.25,335.0
B136,CRASH,OOS,TREND/AGG/0.6/0.5,335.0
B136,CRASH,OOS,TREND/AGG/0.6/0.75,335.0
B136,CRASH,OOS,TREND/AGG/0.6/1.0,335.0
B136,CRASH,OOS,TREND/HYB/0.2/0.25,302.0
B136,CRASH,OOS,TREND/HYB/0.2/0.5,302.0
B136,CRASH,OOS,TREND/HYB/0.2/0.75,302.0
B136,CRASH,OOS,TREND/HYB/0.2/1.0,302.0
B136,CRASH,OOS,TREND/HYB/0.4/0.25,302.0
B136,CRASH,OOS,TREND/HYB/0.4/0.5,302.0
B136,CRASH,OOS,TREND/HYB/0.4/0.75,302.0
B136,CRASH,OOS,TREND/HYB/0.4/1.0,302.0
B136,CRASH,OOS,TREND/HYB/0.6/0.25,333.0
B136,CRASH,OOS,TREND/HYB/0.6/0.5,333.0
B136,CRASH,OOS,TREND/HYB/0.6/0.75,333.0
B136,CRASH,OOS,TREND/HYB/0.6/1.0,333.0
B136,CRASH,OOS,VOL/ROW/nan/0.25,187.0
B136,CRASH,OOS,VOL/ROW/nan/0.5,187.0
B136,CRASH,OOS,VOL/ROW/nan/0.75,187.0
B136,CRASH,OOS,VOL/ROW/nan/1.0,187.0
B136,CRASH,OOS,VOL/AGG/0.2/0.25,187.0
B136,CRASH,OOS,VOL/AGG/0.2/0.5,187.0
B136,CRASH,OOS,VOL/AGG/0.2/0.75,187.0
B136,CRASH,OOS,VOL/AGG/0.2/1.0,187.0
B136,CRASH,OOS,VOL/AGG/0.4/0.25,187.0
B136,CRASH,OOS,VOL/AGG/0.4/0.5,187.0
B136,CRASH,OOS,VOL/AGG/0.4/0.75,187.0
B136,CRASH,OOS,VOL/AGG/0.4/1.0,187.0
B136,CRASH,OOS,VOL/AGG/0.6/0.25,187.0
B136,CRASH,OOS,VOL/AGG/0.6/0.5,187.0
B136,CRASH,OOS,VOL/AGG/0.6/0.75,187.0
B136,CRASH,OOS,VOL/AGG/0.6/1.0,187.0
B136,CRASH,OOS,VOL/HYB/0.2/0.25,187.0
B136,CRASH,OOS,VOL/HYB/0.2/0.5,187.0
B136,CRASH,OOS,VOL/HYB/0.2/0.75,187.0
B136,CRASH,OOS,VOL/HYB/0.2/1.0,187.0
B136,CRASH,OOS,VOL/HYB/0.4/0.25,187.0
B136,CRASH,OOS,VOL/HYB/0.4/0.5,187.0
B136,CRASH,OOS,VOL/HYB/0.4/0.75,187.0
B136,CRASH,OOS,VOL/HYB/0.4/1.0,187.0
B136,CRASH,OOS,VOL/HYB/0.6/0.25,187.0
B136,CRASH,OOS,VOL/HYB/0.6/0.5,187.0
B136,CRASH,OOS,VOL/HYB/0.6/0.75,187.0
B136,CRASH,OOS,VOL/HYB/0.6/1.0,187.0
B136,CRASH,OOS,MOM/ROW/nan/0.25,66.0
B136,CRASH,OOS,MOM/ROW/nan/0.5,66.0
B136,CRASH,OOS,MOM/ROW/nan/0.75,66.0
B136,CRASH,OOS,MOM/ROW/nan/1.0,66.0
B136,CRASH,OOS,MOM/AGG/0.2/0.25,187.0
B136,CRASH,OOS,MOM/AGG/0.2/0.5,187.0
B136,CRASH,OOS,MOM/AGG/0.2/0.75,187.0
B136,CRASH,OOS,MOM/AGG/0.2/1.0,187.0
B136,CRASH,OOS,MOM/AGG/0.4/0.25,335.0
B136,CRASH,OOS,MOM/AGG/0.4/0.5,335.0
B136,CRASH,OOS,MOM/AGG/0.4/0.75,335.0
B136,CRASH,OOS,MOM/AGG/0.4/1.0,335.0
B136,CRASH,OOS,MOM/AGG/0.6/0.25,65.0
B136,CRASH,OOS,MOM/AGG/0.6/0.5,65.0
B136,CRASH,OOS,MOM/AGG/0.6/0.75,65.0
B136,CRASH,OOS,MOM/AGG/0.6/1.0,65.0
B136,CRASH,OOS,MOM/HYB/0.2/0.25,66.0
B136,CRASH,OOS,MOM/HYB/0.2/0.5,66.0
B136,CRASH,OOS,MOM/HYB/0.2/0.75,66.0
B136,CRASH,OOS,MOM/HYB/0.2/1.0,66.0
B136,CRASH,OOS,MOM/HYB/0.4/0.25,66.0
B136,CRASH,OOS,MOM/HYB/0.4/0.5,66.0
B136,CRASH,OOS,MOM/HYB/0.4/0.75,66.0
B136,CRASH,OOS,MOM/HYB/0.4/1.0,66.0
B136,CRASH,OOS,MOM/HYB/0.6/0.25,66.0
B136,CRASH,OOS,MOM/HYB/0.6/0.5,66.0
B136,CRASH,OOS,MOM/HYB/0.6/0.75,66.0
B136,CRASH,OOS,MOM/HYB/0.6/1.0,66.0
B136,CRASH,OOS,DISP/ROW/nan/0.25,187.0
B136,CRASH,OOS,DISP/ROW/nan/0.5,187.0
B136,CRASH,OOS,DISP/ROW/nan/0.75,187.0
B136,CRASH,OOS,DISP/ROW/nan/1.0,187.0
B136,CRASH,OOS,DISP/AGG/0.2/0.25,187.0
B136,CRASH,OOS,DISP/AGG/0.2/0.5,187.0
B136,CRASH,OOS,DISP/AGG/0.2/0.75,187.0
B136,CRASH,OOS,DISP/AGG/0.2/1.0,187.0
B136,CRASH,OOS,DISP/AGG/0.4/0.25,187.0
B136,CRASH,OOS,DISP/AGG/0.4/0.5,187.0
B136,CRASH,OOS,DISP/AGG/0.4/0.75,187.0
B136,CRASH,OOS,DISP/AGG/0.4/1.0,187.0
B136,CRASH,OOS,DISP/AGG/0.6/0.25,187.0
B136,CRASH,OOS,DISP/AGG/0.6/0.5,187.0
B136,CRASH,OOS,DISP/AGG/0.6/0.75,187.0
B136,CRASH,OOS,DISP/AGG/0.6/1.0,187.0
B136,CRASH,OOS,DISP/HYB/0.2/0.25,187.0
B136,CRASH,OOS,DISP/HYB/0.2/0.5,187.0
B136,CRASH,OOS,DISP/HYB/0.2/0.75,187.0
B136,CRASH,OOS,DISP/HYB/0.2/1.0,187.0
B136,CRASH,OOS,DISP/HYB/0.4/0.25,187.0
B136,CRASH,OOS,DISP/HYB/0.4/0.5,187.0
B136,CRASH,OOS,DISP/HYB/0.4/0.75,187.0
B136,CRASH,OOS,DISP/HYB/0.4/1.0,187.0
B136,CRASH,OOS,DISP/HYB/0.6/0.25,187.0
B136,CRASH,OOS,DISP/HYB/0.6/0.5,187.0
B136,CRASH,OOS,DISP/HYB/0.6/0.75,187.0
B136,CRASH,OOS,DISP/HYB/0.6/1.0,187.0
B136,CAL20,FULL,TREND/ROW/nan/0.25,302.0
B136,CAL20,FULL,TREND/ROW/nan/0.5,302.0
B136,CAL20,FULL,TREND/ROW/nan/0.75,302.0
B136,CAL20,FULL,TREND/ROW/nan/1.0,302.0
B136,CAL20,FULL,TREND/AGG/0.2/0.25,211.0
B136,CAL20,FULL,TREND/AGG/0.2/0.5,211.0
B136,CAL20,FULL,TREND/AGG/0.2/0.75,211.0
B136,CAL20,FULL,TREND/AGG/0.2/1.0,211.0
B136,CAL20,FULL,TREND/AGG/0.4/0.25,164.0
B136,CAL20,FULL,TREND/AGG/0.4/0.5,164.0
B136,CAL20,FULL,TREND/AGG/0.4/0.75,164.0
B136,CAL20,FULL,TREND/AGG/0.4/1.0,164.0
B136,CAL20,FULL,TREND/AGG/0.6/0.25,335.0
B136,CAL20,FULL,TREND/AGG/0.6/0.5,335.0
B136,CAL20,FULL,TREND/AGG/0.6/0.75,335.0
B136,CAL20,FULL,TREND/AGG/0.6/1.0,335.0
B136,CAL20,FULL,TREND/HYB/0.2/0.25,302.0
B136,CAL20,FULL,TREND/HYB/0.2/0.5,302.0
B136,CAL20,FULL,TREND/HYB/0.2/0.75,302.0
B136,CAL20,FULL,TREND/HYB/0.2/1.0,302.0
B136,CAL20,FULL,TREND/HYB/0.4/0.25,86.0
B136,CAL20,FULL,TREND/HYB/0.4/0.5,86.0
B136,CAL20,FULL,TREND/HYB/0.4/0.75,86.0
B136,CAL20,FULL,TREND/HYB/0.4/1.0,86.0
B136,CAL20,FULL,TREND/HYB/0.6/0.25,333.0
B136,CAL20,FULL,TREND/HYB/0.6/0.5,333.0
B136,CAL20,FULL,TREND/HYB/0.6/0.75,333.0
B136,CAL20,FULL,TREND/HYB/0.6/1.0,333.0
B136,CAL20,FULL,VOL/ROW/nan/0.25,187.0
B136,CAL20,FULL,VOL/ROW/nan/0.5,187.0
B136,CAL20,FULL,VOL/ROW/nan/0.75,187.0
B136,CAL20,FULL,VOL/ROW/nan/1.0,187.0
B136,CAL20,FULL,VOL/AGG/0.2/0.25,21.0
B136,CAL20,FULL,VOL/AGG/0.2/0.5,21.0
B136,CAL20,FULL,VOL/AGG/0.2/0.75,21.0
B136,CAL20,FULL,VOL/AGG/0.2/1.0,21.0
B136,CAL20,FULL,VOL/AGG/0.4/0.25,21.0
B136,CAL20,FULL,VOL/AGG/0.4/0.5,21.0
B136,CAL20,FULL,VOL/AGG/0.4/0.75,21.0
B136,CAL20,FULL,VOL/AGG/0.4/1.0,21.0
B136,CAL20,FULL,VOL/AGG/0.6/0.25,21.0
B136,CAL20,FULL,VOL/AGG/0.6/0.5,21.0
B136,CAL20,FULL,VOL/AGG/0.6/0.75,21.0
B136,CAL20,FULL,VOL/AGG/0.6/1.0,21.0
B136,CAL20,FULL,VOL/HYB/0.2/0.25,187.0
B136,CAL20,FULL,VOL/HYB/0.2/0.5,187.0
B136,CAL20,FULL,VOL/HYB/0.2/0.75,187.0
B136,CAL20,FULL,VOL/HYB/0.2/1.0,187.0
B136,CAL20,FULL,VOL/HYB/0.4/0.25,187.0
B136,CAL20,FULL,VOL/HYB/0.4/0.5,187.0
B136,CAL20,FULL,VOL/HYB/0.4/0.75,187.0
B136,CAL20,FULL,VOL/HYB/0.4/1.0,187.0
B136,CAL20,FULL,VOL/HYB/0.6/0.25,187.0
B136,CAL20,FULL,VOL/HYB/0.6/0.5,187.0
B136,CAL20,FULL,VOL/HYB/0.6/0.75,187.0
B136,CAL20,FULL,VOL/HYB/0.6/1.0,187.0
B136,CAL20,FULL,MOM/ROW/nan/0.25,23.0
B136,CAL20,FULL,MOM/ROW/nan/0.5,23.0
B136,CAL20,FULL,MOM/ROW/nan/0.75,23.0
B136,CAL20,FULL,MOM/ROW/nan/1.0,23.0
B136,CAL20,FULL,MOM/AGG/0.2/0.25,187.0
B136,CAL20,FULL,MOM/AGG/0.2/0.5,187.0
B136,CAL20,FULL,MOM/AGG/0.2/0.75,187.0
B136,CAL20,FULL,MOM/AGG/0.2/1.0,187.0
B136,CAL20,FULL,MOM/AGG/0.4/0.25,335.0
B136,CAL20,FULL,MOM/AGG/0.4/0.5,335.0
B136,CAL20,FULL,MOM/AGG/0.4/0.75,335.0
B136,CAL20,FULL,MOM/AGG/0.4/1.0,335.0
B136,CAL20,FULL,MOM/AGG/0.6/0.25,110.0
B136,CAL20,FULL,MOM/AGG/0.6/0.5,110.0
B136,CAL20,FULL,MOM/AGG/0.6/0.75,110.0
B136,CAL20,FULL,MOM/AGG/0.6/1.0,110.0
B136,CAL20,FULL,MOM/HYB/0.2/0.25,23.0
B136,CAL20,FULL,MOM/HYB/0.2/0.5,23.0
B136,CAL20,FULL,MOM/HYB/0.2/0.75,23.0
B136,CAL20,FULL,MOM/HYB/0.2/1.0,23.0
B136,CAL20,FULL,MOM/HYB/0.4/0.25,23.0
B136,CAL20,FULL,MOM/HYB/0.4/0.5,23.0
B136,CAL20,FULL,MOM/HYB/0.4/0.75,23.0
B136,CAL20,FULL,MOM/HYB/0.4/1.0,23.0
B136,CAL20,FULL,MOM/HYB/0.6/0.25,23.0
B136,CAL20,FULL,MOM/HYB/0.6/0.5,23.0
B136,CAL20,FULL,MOM/HYB/0.6/0.75,23.0
B136,CAL20,FULL,MOM/HYB/0.6/1.0,23.0
B136,CAL20,FULL,DISP/ROW/nan/0.25,21.0
B136,CAL20,FULL,DISP/ROW/nan/0.5,21.0
B136,CAL20,FULL,DISP/ROW/nan/0.75,21.0
B136,CAL20,FULL,DISP/ROW/nan/1.0,21.0
B136,CAL20,FULL,DISP/AGG/0.2/0.25,21.0
B136,CAL20,FULL,DISP/AGG/0.2/0.5,21.0
B136,CAL20,FULL,DISP/AGG/0.2/0.75,21.0
B136,CAL20,FULL,DISP/AGG/0.2/1.0,21.0
B136,CAL20,FULL,DISP/AGG/0.4/0.25,21.0
B136,CAL20,FULL,DISP/AGG/0.4/0.5,21.0
B136,CAL20,FULL,DISP/AGG/0.4/0.75,21.0
B136,CAL20,FULL,DISP/AGG/0.4/1.0,21.0
B136,CAL20,FULL,DISP/AGG/0.6/0.25,926.0
B136,CAL20,FULL,DISP/AGG/0.6/0.5,926.0
B136,CAL20,FULL,DISP/AGG/0.6/0.75,926.0
B136,CAL20,FULL,DISP/AGG/0.6/1.0,926.0
B136,CAL20,FULL,DISP/HYB/0.2/0.25,21.0
B136,CAL20,FULL,DISP/HYB/0.2/0.5,21.0
B136,CAL20,FULL,DISP/HYB/0.2/0.75,21.0
B136,CAL20,FULL,DISP/HYB/0.2/1.0,21.0
B136,CAL20,FULL,DISP/HYB/0.4/0.25,21.0
B136,CAL20,FULL,DISP/HYB/0.4/0.5,21.0
B136,CAL20,FULL,DISP/HYB/0.4/0.75,21.0
B136,CAL20,FULL,DISP/HYB/0.4/1.0,21.0
B136,CAL20,FULL,DISP/HYB/0.6/0.25,187.0
B136,CAL20,FULL,DISP/HYB/0.6/0.5,187.0
B136,CAL20,FULL,DISP/HYB/0.6/0.75,187.0
B136,CAL20,FULL,DISP/HYB/0.6/1.0,187.0
B136,CAL20,IS,TREND/ROW/nan/0.25,51.0
B136,CAL20,IS,TREND/ROW/nan/0.5,51.0
B136,CAL20,IS,TREND/ROW/nan/0.75,51.0
B136,CAL20,IS,TREND/ROW/nan/1.0,51.0
B136,CAL20,IS,TREND/AGG/0.2/0.25,110.0
B136,CAL20,IS,TREND/AGG/0.2/0.5,110.0
B136,CAL20,IS,TREND/AGG/0.2/0.75,110.0
B136,CAL20,IS,TREND/AGG/0.2/1.0,110.0
B136,CAL20,IS,TREND/AGG/0.4/0.25,164.0
B136,CAL20,IS,TREND/AGG/0.4/0.5,164.0
B136,CAL20,IS,TREND/AGG/0.4/0.75,164.0
B136,CAL20,IS,TREND/AGG/0.4/1.0,164.0
B136,CAL20,IS,TREND/AGG/0.6/0.25,71.0
B136,CAL20,IS,TREND/AGG/0.6/0.5,71.0
B136,CAL20,IS,TREND/AGG/0.6/0.75,71.0
B136,CAL20,IS,TREND/AGG/0.6/1.0,71.0
B136,CAL20,IS,TREND/HYB/0.2/0.25,51.0
B136,CAL20,IS,TREND/HYB/0.2/0.5,51.0
B136,CAL20,IS,TREND/HYB/0.2/0.75,51.0
B136,CAL20,IS,TREND/HYB/0.2/1.0,51.0
B136,CAL20,IS,TREND/HYB/0.4/0.25,86.0
B136,CAL20,IS,TREND/HYB/0.4/0.5,86.0
B136,CAL20,IS,TREND/HYB/0.4/0.75,86.0
B136,CAL20,IS,TREND/HYB/0.4/1.0,86.0
B136,CAL20,IS,TREND/HYB/0.6/0.25,20.0
B136,CAL20,IS,TREND/HYB/0.6/0.5,20.0
B136,CAL20,IS,TREND/HYB/0.6/0.75,20.0
B136,CAL20,IS,TREND/HYB/0.6/1.0,20.0
B136,CAL20,IS,VOL/ROW/nan/0.25,71.0
B136,CAL20,IS,VOL/ROW/nan/0.5,71.0
B136,CAL20,IS,VOL/ROW/nan/0.75,71.0
B136,CAL20,IS,VOL/ROW/nan/1.0,71.0
B136,CAL20,IS,VOL/AGG/0.2/0.25,21.0
B136,CAL20,IS,VOL/AGG/0.2/0.5,21.0
B136,CAL20,IS,VOL/AGG/0.2/0.75,21.0
B136,CAL20,IS,VOL/AGG/0.2/1.0,21.0
B136,CAL20,IS,VOL/AGG/0.4/0.25,21.0
B136,CAL20,IS,VOL/AGG/0.4/0.5,21.0
B136,CAL20,IS,VOL/AGG/0.4/0.75,21.0
B136,CAL20,IS,VOL/AGG/0.4/1.0,21.0
B136,CAL20,IS,VOL/AGG/0.6/0.25,21.0
B136,CAL20,IS,VOL/AGG/0.6/0.5,21.0
B136,CAL20,IS,VOL/AGG/0.6/0.75,21.0
B136,CAL20,IS,VOL/AGG/0.6/1.0,21.0
B136,CAL20,IS,VOL/HYB/0.2/0.25,71.0
B136,CAL20,IS,VOL/HYB/0.2/0.5,71.0
B136,CAL20,IS,VOL/HYB/0.2/0.75,71.0
B136,CAL20,IS,VOL/HYB/0.2/1.0,71.0
B136,CAL20,IS,VOL/HYB/0.4/0.25,71.0
B136,CAL20,IS,VOL/HYB/0.4/0.5,71.0
B136,CAL20,IS,VOL/HYB/0.4/0.75,71.0
B136,CAL20,IS,VOL/HYB/0.4/1.0,71.0
B136,CAL20,IS,VOL/HYB/0.6/0.25,71.0
B136,CAL20,IS,VOL/HYB/0.6/0.5,71.0
B136,CAL20,IS,VOL/HYB/0.6/0.75,71.0
B136,CAL20,IS,VOL/HYB/0.6/1.0,71.0
B136,CAL20,IS,MOM/ROW/nan/0.25,23.0
B136,CAL20,IS,MOM/ROW/nan/0.5,23.0
B136,CAL20,IS,MOM/ROW/nan/0.75,23.0
B136,CAL20,IS,MOM/ROW/nan/1.0,23.0
B136,CAL20,IS,MOM/AGG/0.2/0.25,110.0
B136,CAL20,IS,MOM/AGG/0.2/0.5,110.0
B136,CAL20,IS,MOM/AGG/0.2/0.75,110.0
B136,CAL20,IS,MOM/AGG/0.2/1.0,110.0
B136,CAL20,IS,MOM/AGG/0.4/0.25,110.0
B136,CAL20,IS,MOM/AGG/0.4/0.5,110.0
B136,CAL20,IS,MOM/AGG/0.4/0.75,110.0
B136,CAL20,IS,MOM/AGG/0.4/1.0,110.0
B136,CAL20,IS,MOM/AGG/0.6/0.25,110.0
B136,CAL20,IS,MOM/AGG/0.6/0.5,110.0
B136,CAL20,IS,MOM/AGG/0.6/0.75,110.0
B136,CAL20,IS,MOM/AGG/0.6/1.0,110.0
B136,CAL20,IS,MOM/HYB/0.2/0.25,23.0
B136,CAL20,IS,MOM/HYB/0.2/0.5,23.0
B136,CAL20,IS,MOM/HYB/0.2/0.75,23.0
B136,CAL20,IS,MOM/HYB/0.2/1.0,23.0
B136,CAL20,IS,MOM/HYB/0.4/0.25,23.0
B136,CAL20,IS,MOM/HYB/0.4/0.5,23.0
B136,CAL20,IS,MOM/HYB/0.4/0.75,23.0
B136,CAL20,IS,MOM/HYB/0.4/1.0,23.0
B136,CAL20,IS,MOM/HYB/0.6/0.25,23.0
B136,CAL20,IS,MOM/HYB/0.6/0.5,23.0
B136,CAL20,IS,MOM/HYB/0.6/0.75,23.0
B136,CAL20,IS,MOM/HYB/0.6/1.0,23.0
B136,CAL20,IS,DISP/ROW/nan/0.25,21.0
B136,CAL20,IS,DISP/ROW/nan/0.5,21.0
B136,CAL20,IS,DISP/ROW/nan/0.75,21.0
B136,CAL20,IS,DISP/ROW/nan/1.0,21.0
B136,CAL20,IS,DISP/AGG/0.2/0.25,21.0
B136,CAL20,IS,DISP/AGG/0.2/0.5,21.0
B136,CAL20,IS,DISP/AGG/0.2/0.75,21.0
B136,CAL20,IS,DISP/AGG/0.2/1.0,21.0
B136,CAL20,IS,DISP/AGG/0.4/0.25,21.0
B136,CAL20,IS,DISP/AGG/0.4/0.5,21.0
B136,CAL20,IS,DISP/AGG/0.4/0.75,21.0
B136,CAL20,IS,DISP/AGG/0.4/1.0,21.0
B136,CAL20,IS,DISP/AGG/0.6/0.25,21.0
B136,CAL20,IS,DISP/AGG/0.6/0.5,21.0
B136,CAL20,IS,DISP/AGG/0.6/0.75,21.0
B136,CAL20,IS,DISP/AGG/0.6/1.0,21.0
B136,CAL20,IS,DISP/HYB/0.2/0.25,21.0
B136,CAL20,IS,DISP/HYB/0.2/0.5,21.0
B136,CAL20,IS,DISP/HYB/0.2/0.75,21.0
B136,CAL20,IS,DISP/HYB/0.2/1.0,21.0
B136,CAL20,IS,DISP/HYB/0.4/0.25,21.0
B136,CAL20,IS,DISP/HYB/0.4/0.5,21.0
B136,CAL20,IS,DISP/HYB/0.4/0.75,21.0
B136,CAL20,IS,DISP/HYB/0.4/1.0,21.0
B136,CAL20,IS,DISP/HYB/0.6/0.25,21.0
B136,CAL20,IS,DISP/HYB/0.6/0.5,21.0
B136,CAL20,IS,DISP/HYB/0.6/0.75,21.0
B136,CAL20,IS,DISP/HYB/0.6/1.0,21.0
B136,CAL20,OOS,TREND/ROW/nan/0.25,302.0
B136,CAL20,OOS,TREND/ROW/nan/0.5,302.0
B136,CAL20,OOS,TREND/ROW/nan/0.75,302.0
B136,CAL20,OOS,TREND/ROW/nan/1.0,302.0
B136,CAL20,OOS,TREND/AGG/0.2/0.25,211.0
B136,CAL20,OOS,TREND/AGG/0.2/0.5,211.0
B136,CAL20,OOS,TREND/AGG/0.2/0.75,211.0
B136,CAL20,OOS,TREND/AGG/0.2/1.0,211.0
B136,CAL20,OOS,TREND/AGG/0.4/0.25,248.0
B136,CAL20,OOS,TREND/AGG/0.4/0.5,248.0
B136,CAL20,OOS,TREND/AGG/0.4/0.75,248.0
B136,CAL20,OOS,TREND/AGG/0.4/1.0,248.0
B136,CAL20,OOS,TREND/AGG/0.6/0.25,335.0
B136,CAL20,OOS,TREND/AGG/0.6/0.5,335.0
B136,CAL20,OOS,TREND/AGG/0.6/0.75,335.0
B136,CAL20,OOS,TREND/AGG/0.6/1.0,335.0
B136,CAL20,OOS,TREND/HYB/0.2/0.25,302.0
B136,CAL20,OOS,TREND/HYB/0.2/0.5,302.0
B136,CAL20,OOS,TREND/HYB/0.2/0.75,302.0
B136,CAL20,OOS,TREND/HYB/0.2/1.0,302.0
B136,CAL20,OOS,TREND/HYB/0.4/0.25,302.0
B136,CAL20,OOS,TREND/HYB/0.4/0.5,302.0
B136,CAL20,OOS,TREND/HYB/0.4/0.75,302.0
B136,CAL20,OOS,TREND/HYB/0.4/1.0,302.0
B136,CAL20,OOS,TREND/HYB/0.6/0.25,333.0
B136,CAL20,OOS,TREND/HYB/0.6/0.5,333.0
B136,CAL20,OOS,TREND/HYB/0.6/0.75,333.0
B136,CAL20,OOS,TREND/HYB/0.6/1.0,333.0
B136,CAL20,OOS,VOL/ROW/nan/0.25,187.0
B136,CAL20,OOS,VOL/ROW/nan/0.5,187.0
B136,CAL20,OOS,VOL/ROW/nan/0.75,187.0
B136,CAL20,OOS,VOL/ROW/nan/1.0,187.0
B136,CAL20,OOS,VOL/AGG/0.2/0.25,187.0
B136,CAL20,OOS,VOL/AGG/0.2/0.5,187.0
B136,CAL20,OOS,VOL/AGG/0.2/0.75,187.0
B136,CAL20,OOS,VOL/AGG/0.2/1.0,187.0
B136,CAL20,OOS,VOL/AGG/0.4/0.25,187.0
B136,CAL20,OOS,VOL/AGG/0.4/0.5,187.0
B136,CAL20,OOS,VOL/AGG/0.4/0.75,187.0
B136,CAL20,OOS,VOL/AGG/0.4/1.0,187.0
B136,CAL20,OOS,VOL/AGG/0.6/0.25,187.0
B136,CAL20,OOS,VOL/AGG/0.6/0.5,187.0
B136,CAL20,OOS,VOL/AGG/0.6/0.75,187.0
B136,CAL20,OOS,VOL/AGG/0.6/1.0,187.0
B136,CAL20,OOS,VOL/HYB/0.2/0.25,187.0
B136,CAL20,OOS,VOL/HYB/0.2/0.5,187.0
B136,CAL20,OOS,VOL/HYB/0.2/0.75,187.0
B136,CAL20,OOS,VOL/HYB/0.2/1.0,187.0
B136,CAL20,OOS,VOL/HYB/0.4/0.25,187.0
B136,CAL20,OOS,VOL/HYB/0.4/0.5,187.0
B136,CAL20,OOS,VOL/HYB/0.4/0.75,187.0
B136,CAL20,OOS,VOL/HYB/0.4/1.0,187.0
B136,CAL20,OOS,VOL/HYB/0.6/0.25,187.0
B136,CAL20,OOS,VOL/HYB/0.6/0.5,187.0
B136,CAL20,OOS,VOL/HYB/0.6/0.75,187.0
B136,CAL20,OOS,VOL/HYB/0.6/1.0,187.0
B136,CAL20,OOS,MOM/ROW/nan/0.25,66.0
B136,CAL20,OOS,MOM/ROW/nan/0.5,66.0
B136,CAL20,OOS,MOM/ROW/nan/0.75,66.0
B136,CAL20,OOS,MOM/ROW/nan/1.0,66.0
B136,CAL20,OOS,MOM/AGG/0.2/0.25,187.0
B136,CAL20,OOS,MOM/AGG/0.2/0.5,187.0
B136,CAL20,OOS,MOM/AGG/0.2/0.75,187.0
B136,CAL20,OOS,MOM/AGG/0.2/1.0,187.0
B136,CAL20,OOS,MOM/AGG/0.4/0.25,335.0
B136,CAL20,OOS,MOM/AGG/0.4/0.5,335.0
B136,CAL20,OOS,MOM/AGG/0.4/0.75,335.0
B136,CAL20,OOS,MOM/AGG/0.4/1.0,335.0
B136,CAL20,OOS,MOM/AGG/0.6/0.25,65.0
B136,CAL20,OOS,MOM/AGG/0.6/0.5,65.0
B136,CAL20,OOS,MOM/AGG/0.6/0.75,65.0
B136,CAL20,OOS,MOM/AGG/0.6/1.0,65.0
B136,CAL20,OOS,MOM/HYB/0.2/0.25,66.0
B136,CAL20,OOS,MOM/HYB/0.2/0.5,66.0
B136,CAL20,OOS,MOM/HYB/0.2/0.75,66.0
B136,CAL20,OOS,MOM/HYB/0.2/1.0,66.0
B136,CAL20,OOS,MOM/HYB/0.4/0.25,66.0
B136,CAL20,OOS,MOM/HYB/0.4/0.5,66.0
B136,CAL20,OOS,MOM/HYB/0.4/0.75,66.0
B136,CAL20,OOS,MOM/HYB/0.4/1.0,66.0
B136,CAL20,OOS,MOM/HYB/0.6/0.25,66.0
