file,n_fail,R0_ASBUILT_named,R0_ASBUILT_any,R1_ALPHABET_named,R1_ALPHABET_any,R2_LEGCOLS_named,R2_LEGCOLS_any,R3_STATS_INFILE_named,R3_STATS_INFILE_any,R4_STATS_PANEL_named,R4_STATS_PANEL_any
2026-09-07_does-a-levered-f-060-book-clear-the-CAGR-floor_C.keeppaths.csv,135,0,0,0,0,135,135,135,135,135,135
2026-09-04_monthly-seasonality_cloud.grid.csv,134,0,0,0,0,0,0,0,0,131,134
2026-09-05_band-width-at-g085_cloud.walkforward.csv,128,0,0,0,0,0,0,15,15,15,15
2026-09-06_how-many-published-gate-claims-are-flat-in-gross_cloud.arms.csv,127,0,0,0,0,0,0,127,127,127,127
2026-09-06_how-many-published-gate-claims-are-flat-in-gross_cloud.keep.csv,127,0,0,0,0,0,0,127,127,127,127
2026-09-11_does-the-B136-SPY-SERIES-gap-ever-reach-a-published-verdict_cloud.costappendix.csv,126,0,0,0,0,0,0,0,0,0,0
2026-09-12_is-a-FLAT-cash-rate-the-wrong-instrument-entirely_B.keeppaths.csv,125,0,0,0,0,0,0,0,0,124,124
2026-09-09_is-the-no-trade-BAND-argmax-interior-or-a-grid-edge_B.cadence.csv,125,125,125,125,125,125,125,125,125,125,125
2026-09-09_does-MA-THRESH-theta-0-beat-RULES-v2-s-3-percent-BAND-on-its-own-terms_C.grid.csv,123,123,123,123,123,123,123,123,123,123,123
2026-09-05_why-ddctl-is-cheap-on-small_cloud.cells.csv,123,0,0,0,0,123,123,123,123,123,123
2026-09-06_is-breadth-a-small-cap-dummy-everywhere-in-the-record_cloud.books.csv,122,0,0,0,0,0,0,115,115,121,122
2026-09-05_where-does-the-POS-tilt-stop-transferring_C.grid.csv,122,122,122,122,122,122,122,122,122,122,122
2026-09-12_does-the-RULE-8-PICK-depend-on-the-UNIT-the-dial-is-written-in_cloud.ladders.csv,119,119,119,119,119,119,119,119,119,119,119
2026-09-12_does-the-RULE-8-PICK-depend-on-the-UNIT-the-dial-is-written-in_cloud.keeppaths.csv,119,119,119,119,119,119,119,119,119,119,119
2026-09-10_is-the-PICK-FLIP-rate-of-0.50-a-property-of-the-BAND-LADDER-or-of-every-dial_cloud.keeppaths.csv,118,0,0,0,0,0,0,0,0,0,0
2026-09-10_is-the-PICK-FLIP-rate-of-0.50-a-property-of-the-BAND-LADDER-or-of-every-dial_cloud.grid.csv,118,0,0,0,0,0,0,27,27,118,118
2026-09-07_position-count-broad-confirm_B.grid.csv,117,0,0,117,117,117,117,117,117,117,117
2026-09-10_state-the-UNIT-on-every-binding-bar-claim-in-the-record_B.grid.csv,115,0,0,0,0,115,115,115,115,115,115
2026-09-06_does-the-banded-slow-filter-survive-on-the-large-cap-panels_cloud.grid.csv,115,0,0,115,115,115,115,115,115,115,115
2026-09-10_state-the-UNIT-on-every-binding-bar-claim-in-the-record_B.keeppaths.csv,115,0,0,0,0,0,0,0,0,0,0
2026-09-06_ew-all-broad-as-the-simple-book_B.grid.csv,114,114,114,114,114,114,114,114,114,114,114
2026-09-10_put-a-ROW-ID-on-every-artefact-that-RE-READS-another-artefact_C.grid.csv,112,0,0,0,0,0,0,0,0,111,112
2026-09-06_do-the-18-majority-reversing-files-have-reversing-HEADLINES_cloud.grid.csv,112,112,112,112,112,112,112,112,112,112,112
2026-09-09_does-the-ARMED-leg-have-to-be-the-BAND_C.grid.csv,111,0,0,0,0,0,0,0,0,109,109
2026-09-09_is-the-no-trade-BAND-argmax-interior-or-a-grid-edge_B.grid.csv,110,110,110,110,110,110,110,110,110,110,110
2026-09-08_price-ORACLE-OOS-as-the-headroom-column-beside-every-selector-kill_C.keeppaths.csv,110,0,0,0,0,0,0,0,0,0,0
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.keeppaths.csv,107,0,0,0,0,0,0,107,107,107,107
2026-09-07_amihud-illiquidity-premium_cloud_grid.csv,107,27,27,27,27,27,27,27,27,107,107
2026-09-08_is-the-DD-CAP-the-only-thing-4b-ever-tests-on-a-ranked-book_cloud.grid.csv,106,106,106,106,106,106,106,106,106,106,106
2026-09-15_does-the-RUNG-REVERSAL-generalise-BEYOND-CADENCE-to-every-TURNOVER-DIAL_cloud.book.csv,105,105,105,105,105,105,105,105,105,105,105
2026-09-08_is-cost-blind-choosing-worse-than-not-choosing-generally_C.keeppaths.csv,104,0,0,0,0,0,0,0,0,0,0
2026-09-05_is-075-the-argmax-on-every-corpus_cloud.walkforward.csv,104,0,0,104,104,104,104,104,104,104,104
2026-09-11_should-PROTOCOL-quote-the-4a-leg-as-a-COUNT-not-a-SHARE_C.picks.csv,104,0,0,0,0,0,0,40,40,40,40
2026-09-07_is-DBC-a-drag-or-a-contango-artefact_B.grid.csv,103,0,0,0,0,0,0,0,0,103,103
2026-09-07_price-the-H2-for-DD-exchange-rate-as-a-record-wide-constant_cloud.grid.csv,100,100,100,100,100,100,100,100,100,100,100
2026-09-07_cadence-as-a-pre-registered-rule-parameter_cloud.keeppaths.csv,100,0,0,0,0,0,0,0,0,100,100
2026-09-11_is-SEL-DISP-BAR-v-s-BELOW-ANCHOR-pick-a-general-CONTROLLED-CHARACTERISTIC-pathology_cloud.walkforward.csv,97,0,0,0,0,0,0,85,85,85,85
2026-09-11_is-SEL-DISP-BAR-v-s-BELOW-ANCHOR-pick-a-general-CONTROLLED-CHARACTERISTIC-pathology_cloud.selectors.csv,97,0,0,0,0,0,0,0,0,85,85
2026-09-10_price-the-CAPACITY-CRITERION-s-own-two-constants_cloud.books.csv,96,0,0,0,0,0,0,96,96,96,96
2026-09-06_locate-the-band-width-ceiling_cloud.grid.csv,96,96,96,96,96,96,96,96,96,96,96
2026-09-07_sleeve-moves-the-frontier_cloud.walkforward.csv,95,0,0,0,0,0,0,30,30,30,30
2026-09-07_the-small-panel-has-no-defensive-class_cloud.walkforward.csv,94,0,0,0,0,0,0,25,25,29,29
2026-09-11_re-read-idea-300s-WF-C-KILL-as-a-panel-fact_cloud.walkforward.csv,88,0,0,0,0,0,0,0,0,0,0
2026-09-07_the-SCORED-vs-PRICED-denominator_B.grid.csv,86,0,0,0,0,0,0,0,0,86,86
2026-09-15_is-U56-M-CORE-TOP20-s-2.09pp-CAGR-edge-a-REBALANCE-OFFSET-artefact_B.walkforward.csv,86,0,0,0,0,0,0,4,4,4,4
2026-09-11_restate-idea-276-s-26-file-UPPER-BOUND-on-the-headline-block_B.arms.csv,83,0,0,0,0,0,0,0,0,83,83
2026-09-11_price-the-STAND-DOWN-RULE-on-its-own-as-a-book_cloud.walkforward.csv,83,0,0,0,0,0,0,0,0,83,83
2026-09-08_does-the-q95-band-hold-its-nominal-5-percent_cloud.keep.csv,82,82,82,82,82,82,82,82,82,82,82
2026-09-07_price-the-MAB-half-width-PAST-the-grid-edge_cloud.grid.csv,81,0,0,81,81,81,81,81,81,81,81
2026-09-15_mega-cap-SHAPLEY-SHARE-of-every-committed-U56-4b-PASS_cloud.legs.csv,81,81,81,81,81,81,81,81,81,81,81
2026-09-09_window-stamp-every-reach-and-every-depth-denominator_cloud.walkforward.csv,81,81,81,81,81,81,81,81,81,81,81
2026-09-09_does-the-ARMED-leg-have-to-be-the-BAND_C.decomp.csv,81,0,0,0,0,0,0,0,0,79,79
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.walkforward.csv,80,0,0,0,0,0,0,0,0,42,42
2026-09-08_back-fill-the-matched-gross-column-on-every-published-regime-split_B.walkforward.csv,79,0,0,0,0,0,0,0,0,60,60
2026-09-10_re-run-the-3-wide-and-unfolded-census-files-individually_B.walkforward.csv,78,0,0,0,0,0,0,0,0,0,0
2026-09-15_does-any-4b-pass-in-the-record-survive-a-ZERO-COST-BASE-RATE-clause_B.books.csv,77,77,77,77,77,77,77,77,77,77,77
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_cloud.walkforward.csv,77,0,0,0,0,0,0,0,0,35,35
2026-09-05_quote-the-lift-not-the-rate_cloud.walkforward.csv,77,0,0,0,0,0,0,0,0,77,77
2026-09-05_the-screen-is-a-book-size-rule_cloud.picks.csv,75,0,0,0,0,0,0,45,45,45,45
2026-09-05_the-screen-is-a-book-size-rule_cloud.walkforward.csv,75,0,0,0,0,0,0,45,45,45,45
2026-09-08_audit-every-published-key-for-the-adjustment-leak_B.walkforward.csv,74,0,0,0,0,0,0,35,35,35,35
2026-09-10_re-cut-every-published-BINDING-BAR-claim-as-a-STEP-NORMALISED-argmin_cloud.walkforward.csv,74,0,0,0,0,0,0,47,47,47,47
2026-09-15_is-the-DD-LEG-literature-a-2020-CONTAINMENT-fact_cloud.walkforward.csv,74,0,0,0,0,0,0,0,0,25,25
2026-09-11_price-the-STANDING-4b-CANDIDATE-against-an-EQUAL-WEIGHT-BENCHMARK_cloud.grid.csv,73,0,0,73,73,73,73,73,73,73,73
2026-09-05_why-the-small-panel-wants-M-and-the-large-caps-6W_cloud.walkforward.csv,72,0,0,0,0,0,0,0,0,40,40
2026-09-06_the-anchor-position-column_B.keep.csv,72,0,0,0,0,0,0,69,69,72,72
2026-09-08_is-selection-beats-do-nothing-just-a-rung-artefact_cloud.keep.csv,72,0,0,0,0,0,0,0,0,0,0
2026-09-06_does-any-dial-argmax-move-with-cost_C.keep.csv,72,0,0,0,0,0,0,0,0,0,0
2026-09-15_is-EWELIG-s-0.0077-MISS-of-the-U56-LEG-a-DATE_C.reread.csv,72,72,72,72,72,72,72,72,72,72,72
2026-09-08_does-the-MATCHED-margin-hold-off-the-Sharpe-statistic_cloud.keep.csv,72,0,0,0,0,0,0,0,0,0,0
2026-09-08_the-gap-vs-tilt-rule-as-a-leaderboard-column_B.keep.csv,72,0,0,0,0,0,0,0,0,0,0
2026-09-10_why-do-145931-pointer-rows-MISS-their-source-entirely_C.grid.csv,71,0,0,0,0,0,0,0,0,71,71
2026-09-06_quote-every-n-argmax-with-its-saturation-share_cloud.grid.csv,70,70,70,70,70,70,70,70,70,70,70
2026-09-11_is-the-VINTAGE-INERT-DD-LEG-a-2020-2022-artefact_cloud.cells.csv,66,0,0,0,0,0,0,66,66,66,66
2026-09-08_back-fill-the-EWall-column-on-panel-ordering-files_cloud.grid.csv,65,0,0,0,0,0,0,0,0,64,64
2026-09-08_the-013-margin-rule_cloud.walkforward.csv,65,0,0,29,29,29,29,29,29,29,29
2026-09-05_liquidity-screened-small-panel_cloud.capacity.csv,64,0,0,0,0,0,0,0,0,64,64
2026-09-10_price-the-RE-DERIVED-METRIC-column-against-its-own-source_C.keeppaths.csv,63,0,0,0,0,0,0,0,0,0,0
2026-09-10_price-the-RE-DERIVED-METRIC-column-against-its-own-source_C.grid.csv,63,0,0,0,0,0,0,0,0,63,63
2026-09-11_does-the-B136-SPY-SERIES-gap-ever-reach-a-published-verdict_cloud.grid.csv,63,0,0,0,0,0,0,60,60,63,63
2026-09-11_do-the-record-s-HAND-COPIED-CONSTANT-gates-fail-more-than-its-ARTEFACT-gates_B.walkforward.csv,62,0,0,0,0,0,0,10,10,10,10
2026-09-11_publish-a-MINIMUM-CLAIM-COUNT-beside-every-permutation-band-verdict_cloud.picks.csv,61,0,0,0,0,0,0,30,30,30,30
2026-09-06_quote-every-n-argmax-with-its-saturation-share_cloud.duplicates.csv,60,0,0,0,0,0,0,0,0,0,0
2026-09-06_the-trade-date-anchor-as-a-published-column_cloud.anchors.csv,60,60,60,60,60,60,60,60,60,60,60
2026-09-06_is-n20-a-constant-or-a-grid-edge_C.grid.csv,60,0,0,60,60,60,60,60,60,60,60
2026-09-07_census-adopted-constants-for-CROSSINGS-not-plateaus_cloud.shape.csv,58,0,0,58,58,58,58,58,58,58,58
2026-09-10_publish-step_delta-beside-every-adopted-constant_cloud.backfill.csv,54,0,0,54,54,54,54,54,54,54,54
2026-09-10_publish-the-PENALTY-beside-every-residualisation_cloud.walkforward.csv,54,0,0,0,0,0,0,24,24,54,54
2026-09-11_is-the-KEEP-4b-candidate-s-margin-a-TURNOVER-matched-fact_cloud.grid.csv,53,0,0,41,41,41,41,41,41,41,41
2026-09-07_split-the-band-lexicon-in-the-LEADERBOARD_C.grid.csv,53,0,0,53,53,53,53,53,53,53,53
2026-09-12_how-many-INDEPENDENT-BOOK-FORMS-does-the-record-actually-contain_cloud.arms.csv,52,0,0,0,0,0,0,0,0,52,52
2026-09-08_the-mid-tercile-band_cloud.keeppaths.csv,52,0,0,0,0,0,0,0,0,52,52
2026-09-09_is-the-vol-cap-the-real-universe-clause-not-the-trend-leg_B.keeppaths.csv,50,50,50,50,50,50,50,50,50,50,50
2026-09-05_threshold-plateaus-are-the-general-case_cloud.plateaus.csv,50,0,0,0,0,0,0,0,0,0,0
2026-09-09_is-the-vol-cap-the-real-universe-clause-not-the-trend-leg_B.grid.csv,50,50,50,50,50,50,50,50,50,50,50
2026-09-15_does-the-RUNG-REVERSAL-generalise-BEYOND-CADENCE-to-every-TURNOVER-DIAL_cloud.walkforward.csv,49,0,0,0,0,0,0,32,32,32,32
2026-09-11_does-any-published-COUNT-FORM-selector-claim-in-the-record-quote-its-FIXED-POLICY-twin_cloud.grid.csv,48,48,48,48,48,48,48,48,48,48,48
2026-09-10_is-the-4b-window-a-TURNOVER-COST-fact-about-the-ranked-book_B.keeppaths.csv,48,0,0,0,0,0,0,0,0,0,0
2026-09-09_how-many-of-the-record-s-PUBLISHED-parent-COMPARISONS-are-GROSS-UNMATCHED_C.walkforward.csv,48,0,0,0,0,0,0,18,18,48,48
2026-09-05_does-a-random-screen-de-concentrate-just-as-well_B.instruments.csv,47,0,0,0,0,0,0,0,0,31,31
2026-09-08_fix-hivol80s-IS-OOS-coverage-and-re-read-the-parked-arm_cloud.grid.csv,46,0,0,0,0,0,0,0,0,46,46
2026-09-07_sleeve-moves-the-frontier_cloud.cheapest_by_family.csv,46,0,0,0,0,0,0,0,0,0,0
2026-09-06_ew-band3-at-085-does-not-hold-on-broad_cloud.verdict.csv,45,45,45,45,45,45,45,45,45,45,45
2026-09-06_vol20-gate-in-isolation_cloud.grid.csv,43,0,0,43,43,43,43,43,43,43,43
2026-09-06_locate-the-band-width-ceiling_cloud.walkforward.csv,42,0,0,0,0,0,0,15,15,15,15
2026-09-08_ewall-beside-every-panel-claim_cloud.keeppaths.csv,42,0,0,0,0,0,0,0,0,42,42
2026-09-05_is-the-book-size-floor-a-corpus-wide-clause_C.walkforward.csv,42,0,0,38,38,38,38,38,38,42,42
2026-09-15_is-the-W-to-M-SHARPE-GAIN-on-the-STANDING-CANDIDATE-inside-its-own-NULL_cloud.book.csv,40,40,40,40,40,40,40,40,40,40,40
2026-09-04_rsi2-sleeve_cloud.grid.csv,40,0,0,0,0,0,0,0,0,40,40
2026-09-10_every-de-grossed-book-in-the-record-is-priced-with-cash-at-ZERO_B.livebook.csv,40,0,0,40,40,40,40,40,40,40,40
2026-09-09_price-the-OOS-LEG-of-4b-as-a-REDUNDANT-TEST-across-the-record_C.live.csv,39,39,39,39,39,39,39,39,39,39,39
2026-09-10_re-read-every-published-CADENCE-verdict-against-its-own-PHASE-SPREAD_cloud.wf.csv,36,0,0,0,0,0,0,0,0,12,12
2026-09-15_is-the-21-OFFSET-ENSEMBLE-of-the-805-book-a-4b-PASS_C.keeppaths.csv,36,0,0,0,0,0,0,0,0,0,0
2026-09-10_price-the-CAPACITY-CRITERION-s-own-two-constants_cloud.wf.csv,36,0,0,0,0,0,0,36,36,36,36
2026-09-06_monthly-r6-top20-as-a-single-hypothesis_B.grid.csv,36,36,36,36,36,36,36,36,36,36,36
2026-09-10_is-the-BAND-the-only-clean-adopted-constant_cloud.shape.csv,36,0,0,36,36,36,36,36,36,36,36
2026-09-08_selector-comparison-needs-more-cells_B.selectors.csv,36,0,0,0,0,0,0,0,0,12,12
2026-09-07_is-the-IS-WINDOW-LENGTH-the-real-driver-of-rule-8-chooser-error_cloud_grid.csv,35,35,35,35,35,35,35,35,35,35,35
2026-09-05_vol20-as-the-hidden-ranking-key_cloud.grid.csv,34,34,34,34,34,34,34,34,34,34,34
2026-09-08_publish-ROOM-beside-every-abstention-and-chooser-result_C.keeppaths.csv,34,0,0,0,0,0,0,8,8,34,34
2026-09-10_price-the-rf-CONSISTENCY-fix-as-a-PROTOCOL-amendment_cloud.corpus.csv,34,0,0,34,34,34,34,34,34,34,34
2026-09-05_audit-every-committed-null-for-a-salted-seed_C.exact.csv,33,33,33,33,33,33,33,33,33,33,33
2026-09-05_audit-every-committed-null-for-a-salted-seed_C.keep.csv,33,33,33,33,33,33,33,33,33,33,33
2026-09-07_price-the-VOLCAP-target-as-a-standalone-4b-arm_C.bars.csv,33,0,0,33,33,33,33,33,33,33,33
2026-09-10_is-the-BAND-the-only-clean-adopted-constant_cloud.walkforward.csv,33,0,0,0,0,0,0,15,15,15,15
2026-09-09_does-the-DAILY-EXIT-pay-on-a-book-that-does-not-already-churn_cloud.appendixC.csv,33,0,0,33,33,33,33,33,33,33,33
2026-09-12_does-the-DE-GROSSING-TO-CASH-channel-have-a-CEILING-on-the-ENTRY-DATE-pass-share_cloud.legs.csv,32,0,0,0,0,0,0,0,0,0,0
2026-09-12_does-the-DE-GROSSING-TO-CASH-channel-have-a-CEILING-on-the-ENTRY-DATE-pass-share_cloud.wf.csv,32,0,0,0,0,0,0,0,0,0,0
2026-09-07_position-count-cost-and-liquidity_cloud.grid.csv,31,0,0,31,31,31,31,31,31,31,31
2026-09-12_how-many-INDEPENDENT-BOOK-FORMS-does-the-record-actually-contain_cloud.walkforward.csv,31,0,0,0,0,0,0,0,0,0,0
2026-09-08_re-state-every-IS-DRAWDOWN-BAR-as-a-RANK-or-scale-it-by-1.5_cloud.picks.csv,30,0,0,0,0,0,0,0,0,16,16
2026-09-07_is-the-DD-cap-unreachable-on-SMALL439-by-construction_cloud.grid.csv,30,0,0,30,30,30,30,30,30,30,30
2026-09-06_what-actually-moves-H2_cloud.grid.csv,30,30,30,30,30,30,30,30,30,30,30
2026-09-07_price-c-star-as-a-required-LEADERBOARD-column_C.keeppaths.csv,30,30,30,30,30,30,30,30,30,30,30
2026-09-14_how-many-committed-RULE-8-PICKS-CHOSE-a-DIAL-THAT-DID-NOT-EXIST-for-most-of-the-IS-WINDOW_C.grid.csv,30,0,0,0,0,0,0,0,0,0,0
2026-09-09_how-many-published-panel-shares-are-7-cell-binomials_B.arms.csv,30,0,0,0,0,0,0,0,0,30,30
2026-09-15_is-the-4b-DD-CAP-the-binding-leg-for-EVERY-offset-fragile-book_B.walkforward.csv,29,0,0,0,0,0,0,1,1,1,1
2026-09-08_the-013-margin-rule_cloud.keeppaths.csv,29,0,0,29,29,29,29,29,29,29,29
2026-09-10_publish-the-SIGN-BALANCE-of-every-fitted-SELECTOR-TARGET_C.walkforward.csv,28,28,28,28,28,28,28,28,28,28,28
2026-09-05_price-the-broad-POS-near-miss_cloud.transfer.csv,28,28,28,28,28,28,28,28,28,28,28
2026-09-07_is-it-WIDTH-or-GROSS-that-carries-the-0.14-OOS-Sharpe_C.grid.csv,28,0,0,28,28,28,28,28,28,28,28
2026-09-08_the-pool-mean-as-a-leaderboard-column_B.keeppaths.csv,28,0,0,0,0,0,0,0,0,0,0
2026-09-11_realised-vol-target-on-band-book_B.broad.csv,28,0,0,0,0,0,0,0,0,27,28
2026-09-11_does-any-published-COUNT-FORM-selector-claim-in-the-record-quote-its-FIXED-POLICY-twin_cloud.walkforward.csv,28,28,28,28,28,28,28,28,28,28,28
2026-09-05_abstention-is-the-only-thing-that-ever-helps_cloud.walkforward.csv,27,0,0,0,0,0,0,0,0,0,0
2026-09-11_is-the-86.7-percent-DD-CUT-RATE-a-PANEL-CONSTANT_cloud.bycell.csv,27,0,0,0,0,0,0,0,0,0,0
2026-09-09_three-committed-scripts-fail-their-own-reproduction-gates-today_C.drift.csv,27,0,0,0,0,0,0,27,27,27,27
2026-09-05_abstention-is-the-only-thing-that-ever-helps_cloud.gates.csv,27,0,0,0,0,0,0,0,0,0,0
2026-09-11_is-the-GROSS-dial-s-4b-FOOTPRINT-the-CAGR-FLOOR-alone_C.walkforward.csv,26,0,0,0,0,0,0,10,10,10,10
2026-09-10_census-the-record-s-ABSOLUTE-thresholds-for-the-firing-RATE-artefact_cloud.walkforward.csv,26,0,0,0,0,0,0,25,25,26,26
2026-09-05_vol-threshold-sweep-on-ewall_B.grid.csv,26,26,26,26,26,26,26,26,26,26,26
2026-09-05_the-CAGR-floor-is-what-kills-small-pools_cloud.walkforward.csv,25,0,0,0,0,0,0,9,9,9,9
2026-09-08_does-modal-share-predict-VARIANCE-not-sign_B.keep.csv,25,0,0,0,0,0,0,0,0,21,21
2026-09-09_is-AMPLITUDE-the-record-s-real-clause-taxonomy_cloud.walkforward.csv,24,0,0,0,0,0,0,24,24,24,24
2026-09-15_does-the-BILINEAR-floor-law-hold-at-a-GROSS-that-is-not-0.75_cloud.offsets.csv,24,0,0,0,0,0,0,0,0,7,7
2026-09-12_does-the-standing-4b-candidate-hold-for-an-ARBITRARY-ENTRY-DATE_B.grid.csv,24,0,0,0,0,0,0,0,0,0,0
2026-09-10_why-does-the-n-dial-disagree-5x-more-than-every-other-dial_B.abstain.csv,24,0,0,0,0,0,0,0,0,24,24
2026-09-10_put-the-T1-line-in-PROTOCOL-and-back-fill-it_cloud.wf.csv,24,0,0,0,0,0,0,9,9,24,24
2026-09-05_publish-the-failing-bar-not-the-required-gross_cloud.walkforward.csv,24,0,0,0,0,0,0,0,0,0,0
2026-09-09_stop-summarising-the-DD-LEG-with-PATH-statistics_C.walkforward.csv,24,0,0,0,0,0,0,9,9,24,24
2026-09-11_is-the-4b-PASS-SHARE-a-monotone-function-of-n_B.grid_summary.csv,24,0,0,0,0,0,0,0,0,0,0
2026-09-09_is-the-BLOCKWISE-vs-SMOOTH-split-the-real-predictor-of-a-gross-flip_C.walkforward.csv,24,0,0,0,0,0,0,9,9,24,24
2026-09-10_does-the-TIE-AS-FLIP-convention-change-any-PUBLISHED-verdict_C.walkforward.csv,24,0,0,0,0,0,0,24,24,24,24
2026-09-09_restate-the-record-s-158-REPRODUCTION-GATES-as-TOLERANCES-in-record-units_C.keeppaths.csv,24,0,0,0,0,0,0,0,0,24,24
2026-09-12_is-there-a-BOOK-FORM-whose-ENTRY-DATE-pass-share-clears-0.80_cloud.slope.csv,23,0,0,0,0,0,0,0,0,0,0
2026-09-15_is-the-4b-CAGR-FLOOR-the-whole-LO-SIDE-BLIND-SPOT_cloud.walkforward.csv,22,22,22,22,22,22,22,22,22,22,22
2026-09-08_publish-ROOM-beside-every-abstention-and-chooser-result_cloud.keeppaths.csv,22,0,0,0,0,0,0,8,8,22,22
2026-09-07_is-the-IS-WINDOW-LENGTH-the-real-driver-of-rule-8-chooser-error_cloud_arms.csv,21,21,21,21,21,21,21,21,21,21,21
2026-09-09_is-the-4b-footprint-a-monotone-function-of-cap-mix_cloud.walkforward.csv,21,0,0,0,0,0,0,13,13,13,13
2026-09-08_price-the-BOTH-PATHS-row-on-the-cost-rung-it-dies-on_C.grid.csv,21,21,21,21,21,21,21,21,21,21,21
2026-09-07_is-it-WIDTH-or-GROSS-that-carries-the-0.14-OOS-Sharpe_C.cadence.csv,21,0,0,21,21,21,21,21,21,21,21
2026-09-09_is-the-ADMISSIBILITY-q-a-q-x-k-interaction-too_cloud.keeppaths.csv,21,0,0,0,0,0,0,0,0,21,21
2026-09-11_is-the-U56-CAGR-FLOOR-GAP-a-DELISTING-artefact_B.walkforward.csv,20,0,0,0,0,0,0,1,1,1,1
2026-09-05_the-20-percent-oracle-ceiling_C.walkforward.csv,19,0,0,19,19,19,19,19,19,19,19
2026-09-11_realised-vol-target-on-band-book_B.grid.csv,19,0,0,0,0,0,0,0,0,19,19
2026-09-05_one-year-dependence-as-a-KEEP-bar_cloud.full.csv,18,0,0,0,0,0,0,0,0,18,18
2026-09-10_re-cut-the-record-s-WINDOW-WIDTH-claims-as-width-per-point_C.walkforward.csv,18,0,0,0,0,0,0,8,8,18,18
2026-09-10_can-the-record-s-keys-be-made-REACHABLE-without-a-harness_cloud.wf.csv,18,0,0,0,0,0,0,6,6,18,18
2026-09-11_is-the-0.59-percent-4a-FLIP-RATE-a-PER-DAY-constant_C.walkforward.csv,18,0,0,0,0,0,0,0,0,2,2
2026-09-07_price-the-U56-EWALL-MA-band-at-b012-on-its-own_cloud.keeppaths.csv,18,0,0,0,0,0,0,0,0,0,0
2026-09-15_publish-BOTH-CAGR-FLOORS-beside-every-committed-4b-claim_B.grid.csv,18,0,0,0,0,0,0,0,0,0,0
2026-09-07_does-the-MAB-DD-damage-SCALE-survive-a-fourth-panel_cloud.walkforward.csv,17,0,0,0,0,0,0,8,8,8,8
2026-09-15_is-the-W-to-M-SHARPE-GAIN-on-the-STANDING-CANDIDATE-inside-its-own-NULL_cloud.walkforward.csv,17,0,0,0,0,0,0,10,10,10,10
2026-09-15_is-the-CAGR-FLOOR-as-CONVENTION-SENSITIVE-as-the-DD-CAP-once-CENTRED_B.ladder.csv,17,0,0,0,0,0,0,0,0,2,2
2026-09-15_why-is-the-IS-H1-SHARPE-leg-UNPASSABLE-for-CAND20-on-U56_cloud.walkforward.csv,17,0,0,0,0,0,0,0,0,7,7
2026-09-11_is-the-record-s-LIVE-BOOK-CONSTANT-drifting-monotonically-with-the-PRICES-VINTAGE_C.grid.csv,16,16,16,16,16,16,16,16,16,16,16
2026-09-08_the-013-margin-rule_B.books.csv,16,0,0,0,0,0,0,0,0,16,16
2026-09-09_restate-the-13-ONE-SIDED-group-mean-controls-on-their-own-data_cloud.keeppaths.csv,16,0,0,0,0,0,0,0,0,0,0
2026-09-05_delete-the-scaler-on-small_cloud.norankcontrol.csv,16,0,0,0,0,0,0,0,0,16,16
2026-09-05_why-ddctl-is-cheap-on-small_cloud.walkforward.csv,16,0,0,0,0,0,0,14,14,14,14
2026-09-12_re-derive-idea-276-s-CHARACTERISTIC-FILE-COUNT-from-HEADLINE-CLAIMS_cloud.walkforward.csv,16,0,0,0,0,0,0,0,0,14,14
2026-09-15_mega-cap-SHAPLEY-SHARE-of-every-committed-U56-4b-PASS_cloud.walkforward.csv,16,0,0,0,0,0,0,4,4,4,4
2026-09-11_price-the-4a-MaxDD-leg-against-a-VOL-MATCHED-cap_B.bypanel.csv,15,0,0,0,0,0,0,0,0,0,0
2026-09-05_does-the-ceiling-beat-a-chosen-gross_C.walkforward.csv,15,0,0,15,15,15,15,15,15,15,15
2026-09-11_how-many-of-the-record-s-520-ASSERT-CLAUSES-are-SELF-CONSISTENCY-gates_cloud.keeppaths.csv,15,0,0,0,0,0,0,0,0,15,15
2026-09-15_does-EVERY-committed-4b-DD-PASS-sit-on-a-POST-2017-DRAWDOWN_cloud.walkforward.csv,15,0,0,0,0,0,0,0,0,0,0
2026-09-11_how-many-of-the-record-s-520-ASSERT-CLAUSES-are-SELF-CONSISTENCY-gates_cloud.vintage.csv,15,0,0,0,0,0,0,0,0,15,15
2026-09-12_is-the-DECLINE-COVER-predicate-SUFFICIENT-ONCE-A-POST-TROUGH-RE-ENTRY-TERM-IS-ADDED_cloud.falsepos.csv,14,0,0,14,14,14,14,14,14,14,14
2026-09-11_is-DDnorm-s-EDGE-OF-BAND-reading-a-NORMALISATION-fact-or-a-POWER-fact_C.walkforward.csv,14,0,0,0,0,0,0,14,14,14,14
2026-09-12_does-TIE-SUFFICIENCY-break-outside-the-SPYDD-CONFOUND-on-any-corpus-with-30-PLUS-TIES_C.falsepos.csv,14,0,0,14,14,14,14,14,14,14,14
2026-09-12_does-any-committed-PERMUTATION-or-BOOTSTRAP-p-value-NAME-ITS-POOL_cloud.walkforward.csv,14,0,0,0,0,0,0,0,0,9,9
2026-09-06_where-selectivity-and-cost-cross_cloud.keep.csv,14,0,0,0,0,0,0,0,0,0,0
