====================================================================================================================
IDEA 360 - price the U56 EWALL MA band at b=0.12 on its own (b x gross, breakeven c*, grid-edge)
====================================================================================================================
Book: hold every in-band name at g/k_t, weekly, next-day execution, warm-up 260 rows.
     U56 RESPREAD 0.8500    0    0.1200    1.2439      True         -0.0672      -0.0275    1.2439      1.0579          0.1860
     U56 RESPREAD 0.8500   10    0.1200    1.2264      True         -0.0658      -0.0262    1.2264      1.0513          0.1752
     U56 RESPREAD 0.8500   25    0.1200    1.2003      True         -0.0637      -0.0242    1.2003      1.0414          0.1589
     U56 RESPREAD 1.0000    0    0.1200    1.2437      True         -0.0667      -0.0271    1.2437      1.0589          0.1848
     U56 RESPREAD 1.0000   10    0.1200    1.2264      True         -0.0653      -0.0258    1.2264      1.0524          0.1740
     U56 RESPREAD 1.0000   25    0.1200    1.2005      True         -0.0632      -0.0238    1.2005      1.0425          0.1579

  INTERIOR argmax in 85 of 90 (panel x g x rung) cells; edges: {'LOW': 5}

====================================================================================================================
[C] BREAKEVEN c* (bps) -- net Sharpe = 0, = SPY, and the last rung 4b survives

  -- U56 / RESPREAD --  c*_4b
g     0.50  0.60  0.75  0.85  1.00
b                                 
0.00   0.0   0.0  20.5   0.0   0.0
0.03   0.0   0.0  43.0  34.4   0.0
0.05   0.0   0.0  63.2   0.0   0.0
0.08   0.0   5.4  62.9   0.0   0.0
0.12   0.0  39.3 123.7   0.0   0.0
0.16   0.0  81.7   0.0   0.0   0.0
0.20   0.0 102.7   0.0   0.0   0.0
0.25   0.0 119.6   0.0   0.0   0.0
0.30  23.1   0.0   0.0   0.0   0.0
0.40 266.0   0.0   0.0   0.0   0.0
0.50   0.0   0.0   0.0   0.0   0.0
0.70   0.0   0.0   0.0   0.0   0.0
  c*_spy
g     0.50  0.60  0.75  0.85  1.00
b                                 
0.00  37.4  37.5  37.7  37.8  38.0
0.03  73.8  74.2  74.8  75.1  75.6
0.05  90.3  90.8  91.6  92.1  92.7
0.08 128.3 129.3 130.6 131.3 132.1
0.12 195.9 198.1 201.0 202.5 204.2
0.16 192.1 194.8 198.2 199.9 201.3
0.20 212.4 216.1 220.8 223.2 225.2
0.25 212.6 217.0 222.6 225.5 228.3
0.30 237.2 242.0 248.0 250.9 253.3
0.40 316.5 322.6 329.7 332.9 334.8
0.50 274.6 281.3 289.2 292.8 295.2
0.70 233.6 240.9 249.9 254.2 257.6

  -- U56 / DEGROSS --  c*_4b
g     0.50  0.60  0.75  0.85  1.00
b                                 
0.00   0.0   0.0   0.0   0.0  16.7
0.03   0.0   0.0   0.0   0.0  45.5
0.05   0.0   0.0   0.0   0.0  33.6
0.08   0.0   0.0   0.0   0.0  56.9
0.12   0.0   0.0   0.0   0.0  84.1
0.16   0.0   0.0   0.0   0.0  60.0
0.20   0.0   0.0   0.0   0.0  88.6
0.25   0.0   0.0   0.0   0.0   0.0
0.30   0.0   0.0   0.0   0.0   0.0
0.40   0.0   0.0   0.0   0.0   0.0
0.50   0.0   0.0   0.0   0.0   0.0
0.70   0.0   0.0   0.0   0.0   0.0
  c*_spy
g     0.50  0.60  0.75  0.85  1.00
b                                 
0.00  71.9  72.1  72.2  72.3  72.4
0.03 134.7 135.3 136.0 136.3 136.6
0.05 139.9 140.8 141.9 142.4 143.0
0.08 176.1 177.5 179.3 180.2 181.2
0.12 216.0 218.4 221.4 223.1 225.0
0.16 221.2 224.3 228.6 231.1 234.4
0.20 241.7 245.8 251.4 254.8 259.3
0.25 212.2 215.7 220.7 223.8 228.1
0.30 245.3 248.7 253.6 256.7 261.2
0.40 325.6 328.3 332.3 334.9 338.7
0.50 301.8 304.2 307.7 310.0 313.4
0.70 198.2 199.2 200.7 201.7 203.3

  -- B136 / RESPREAD --  c*_4b
g     0.50  0.60  0.75  0.85  1.00
b                                 
0.00   0.0   0.0  15.3   0.0   0.0
0.03   0.0   0.0  30.1   0.0   0.0
0.05   0.0   0.0  42.3   0.0   0.0
0.08   0.0   0.0   0.0   0.0   0.0
0.12   0.0  21.4   0.0   0.0   0.0
0.16   0.0  27.1   0.0   0.0   0.0
0.20   0.0  15.1   0.0   0.0   0.0
0.25   0.0   0.0   0.0   0.0   0.0
0.30   0.0   0.0   0.0   0.0   0.0
0.40  96.8   0.0   0.0   0.0   0.0
0.50 136.0   0.0   0.0   0.0   0.0
0.70 255.4   0.0   0.0   0.0   0.0
  c*_spy
g     0.50  0.60  0.75  0.85  1.00
b                                 
0.00  33.0  33.1  33.3  33.5  33.7
0.03  49.7  50.1  50.5  50.8  51.2
0.05  62.7  63.1  63.8  64.1  64.6
0.08  97.0  97.9  99.1  99.7 100.6
0.12 160.7 162.6 165.1 166.5 168.2
0.16 150.0 152.1 154.9 156.4 158.1
0.20 151.9 154.4 157.6 159.3 161.0
0.25 157.5 160.6 164.6 166.7 168.8
0.30 175.9 179.7 184.4 186.8 189.3
0.40 241.5 246.5 252.5 255.4 257.6
0.50 251.0 256.1 262.3 265.1 267.0
0.70 319.4 325.9 333.1 335.8 336.6

  -- B136 / DEGROSS --  c*_4b
g     0.50  0.60  0.75  0.85  1.00
b                                 
0.00   0.0   0.0   0.0   0.0   4.4
0.03   0.0   0.0   0.0   0.0  12.2
0.05   0.0   0.0   0.0   0.0  12.6
0.08   0.0   0.0   0.0   0.0  54.3
0.12   0.0   0.0   0.0   0.0  78.2
0.16   0.0   0.0   0.0   0.0  61.5
0.20   0.0   0.0   0.0   0.0   0.0
0.25   0.0   0.0   0.0   0.0   0.0
0.30   0.0   0.0   0.0   0.0   0.0
0.40   0.0   0.0   0.0   0.0   0.0
0.50   0.0   0.0   0.0   0.0   0.0
0.70   0.0   0.0   0.0   0.0   0.0
  c*_spy
g     0.50  0.60  0.75  0.85  1.00
b                                 
0.00  53.3  53.4  53.5  53.6  53.6
0.03  86.8  87.2  87.6  87.9  88.1
0.05  99.6 100.2 101.0 101.4 101.8
0.08 151.1 152.3 153.9 154.7 155.5
0.12 174.5 176.3 178.6 179.9 181.1
0.16 159.6 161.6 164.4 165.9 167.7
0.20 152.2 154.5 157.6 159.3 161.5
0.25 131.0 133.1 136.0 137.7 140.1
0.30 174.0 176.6 180.3 182.6 185.9
0.40 241.2 243.8 247.6 250.1 253.7
0.50 277.1 279.3 282.6 284.7 287.8
0.70 271.2 272.1 273.6 274.5 275.9

  -- SMALL439 / RESPREAD --  c*_4b
g     0.50  0.60  0.75  0.85  1.00
b                                 
0.00   0.0   0.0   0.0   0.0   0.0
0.03   0.0   0.0   0.0   0.0   0.0
0.05   0.0   0.0   0.0   0.0   0.0
0.08   0.0   0.0   0.0   0.0   0.0
0.12   0.0   0.0   0.0   0.0   0.0
0.16   0.0   0.0   0.0   0.0   0.0
0.20   0.0   0.0   0.0   0.0   0.0
0.25   0.0   0.0   0.0   0.0   0.0
0.30   0.0   0.0   0.0   0.0   0.0
0.40   0.0   0.0   0.0   0.0   0.0
0.50   0.0   0.0   0.0   0.0   0.0
0.70   0.0   0.0   0.0   0.0   0.0
  c*_spy
g     0.50  0.60  0.75  0.85  1.00
b                                 
0.00   0.0   0.0   0.0   0.0   0.0
0.03   0.0   0.0   0.0   0.0   0.0
0.05   0.0   0.0   0.0   0.0   0.0
0.08   0.0   0.0   0.0   0.0   0.0
0.12   0.0   0.0   0.0   0.0   0.0
0.16   0.0   0.0   0.0   0.0   0.0
0.20   0.0   0.0   0.0   0.0   0.0
0.25   0.0   0.0   0.0   0.0   0.0
0.30   0.0   0.0   0.0   0.0   0.0
0.40   0.0   0.0   0.0   0.0   0.0
0.50   0.0   0.0   0.0   0.0   0.0
0.70   0.0   0.0   0.0   0.0   0.0

  -- SMALL439 / DEGROSS --  c*_4b
g     0.50  0.60  0.75  0.85  1.00
b                                 
0.00   0.0   0.0   0.0   0.0   0.0
0.03   0.0   0.0   0.0   0.0   0.0
0.05   0.0   0.0   0.0   0.0   0.0
0.08   0.0   0.0   0.0   0.0   0.0
0.12   0.0   0.0   0.0   0.0   0.0
0.16   0.0   0.0   0.0   0.0   0.0
0.20   0.0   0.0   0.0   0.0   0.0
0.25   0.0   0.0   0.0   0.0   0.0
0.30   0.0   0.0   0.0   0.0   0.0
0.40   0.0   0.0   0.0   0.0   0.0
0.50   0.0   0.0   0.0   0.0   0.0
0.70   0.0   0.0   0.0   0.0   0.0
  c*_spy
g     0.50  0.60  0.75  0.85  1.00
b                                 
0.00   0.0   0.0   0.0   0.0   0.0
0.03   0.0   0.0   0.0   0.0   0.0
0.05   0.0   0.0   0.0   0.0   0.0
0.08   0.0   0.0   0.0   0.0   0.0
0.12   0.0   0.0   0.0   0.0   0.0
0.16   0.0   0.0   0.0   0.0   0.0
0.20   0.0   0.0   0.0   0.0   0.0
0.25   0.0   0.0   0.0   0.0   0.0
0.30   0.0   0.0   0.0   0.0   0.0
0.40   0.0   0.0   0.0   0.0   0.0
0.50   0.0   0.0   0.0   0.0   0.0
0.70   0.0   0.0   0.0   0.0   0.0

====================================================================================================================
[D] KEEP PATHS at every grid point x rung
   panel     conv  bps  n_cells  pass4a  pass4b                                            top_fail4b
     U56 RESPREAD    0       60       0      13                                {'DD': 36, 'CAGR': 11}
     U56  DEGROSS    0       60       0       7                                          {'CAGR': 53}
    B136 RESPREAD    0       60       0       9                                {'DD': 38, 'CAGR': 13}
    B136  DEGROSS    0       60      10       6                                 {'CAGR': 53, 'DD': 2}
SMALL439 RESPREAD    0       60       0       0 {'H1': 60, 'H2': 60, 'DD': 60, 'OOS': 60, 'CAGR': 36}
SMALL439  DEGROSS    0       60      11       0  {'H1': 60, 'H2': 60, 'CAGR': 60, 'OOS': 60, 'DD': 9}
     U56 RESPREAD   10       60       0      12                                {'DD': 36, 'CAGR': 12}
     U56  DEGROSS   10       60       0       7                                          {'CAGR': 53}
    B136 RESPREAD   10       60       0       9                                {'DD': 38, 'CAGR': 13}
    B136  DEGROSS   10       60      10       5                                 {'CAGR': 54, 'DD': 2}
SMALL439 RESPREAD   10       60       0       0 {'H1': 60, 'H2': 60, 'DD': 60, 'OOS': 60, 'CAGR': 40}
SMALL439  DEGROSS   10       60      15       0  {'H1': 60, 'H2': 60, 'CAGR': 60, 'OOS': 60, 'DD': 9}
     U56 RESPREAD   25       60       0      10                       {'DD': 36, 'CAGR': 14, 'H1': 5}
     U56  DEGROSS   25       60       0       6                                          {'CAGR': 54}
    B136 RESPREAD   25       60       0       6                                {'DD': 40, 'CAGR': 15}
    B136  DEGROSS   25       60      12       3                                 {'CAGR': 56, 'DD': 2}
SMALL439 RESPREAD   25       60       0       0 {'H1': 60, 'H2': 60, 'DD': 60, 'OOS': 60, 'CAGR': 45}
SMALL439  DEGROSS   25       60      18       0  {'H1': 60, 'H2': 60, 'CAGR': 60, 'OOS': 60, 'DD': 9}

  4b PASSES at 0 bps (35):
panel     conv      b      g  CAGR_0  Sharpe_0  MaxDD_0   H1_0   H2_0  OOS_Sharpe_0  turnover  cstar_4b
  U56 RESPREAD 0.0000 0.7500  0.1240    1.1636  -0.1848 1.2426 1.1073        1.1814    7.6159   20.5263
  U56 RESPREAD 0.0300 0.7500  0.1274    1.2028  -0.1760 1.2537 1.1695        1.2424    4.3152   43.0297
  U56 RESPREAD 0.0300 0.8500  0.1446    1.2026  -0.1978 1.2537 1.1692        1.2420    4.8662   34.3737
  U56 RESPREAD 0.0500 0.7500  0.1313    1.1872  -0.1836 1.2307 1.1605        1.2319    3.4937   63.1766
  U56 RESPREAD 0.0800 0.6000  0.1078    1.2022  -0.1590 1.2870 1.1459        1.2094    2.1051    5.3560
  U56 RESPREAD 0.0800 0.7500  0.1352    1.2019  -0.1960 1.2872 1.1454        1.2088    2.6034   62.9233
  U56 RESPREAD 0.1200 0.6000  0.1135    1.2441  -0.1569 1.2773 1.2237        1.2849    1.5702   39.2817
  U56 RESPREAD 0.1200 0.7500  0.1424    1.2440  -0.1935 1.2775 1.2233        1.2845    1.9345  123.7283
  U56 RESPREAD 0.1600 0.6000  0.1199    1.1764  -0.1709 1.1830 1.1792        1.2510    1.4657   81.7017
  U56 RESPREAD 0.2000 0.6000  0.1207    1.1482  -0.1838 1.1916 1.1171        1.1839    1.2376  102.6610
  U56 RESPREAD 0.2500 0.6000  0.1227    1.1200  -0.1950 1.1292 1.1151        1.1799    1.1500  119.6026
  U56 RESPREAD 0.3000 0.5000  0.1091    1.1323  -0.1816 1.1810 1.0946        1.1755    0.9715   23.0647
  U56 RESPREAD 0.4000 0.5000  0.1392    1.1896  -0.1752 1.2203 1.1596        1.2471    1.0901  266.0215
  U56  DEGROSS 0.0000 1.0000  0.1143    1.2161  -0.1578 1.2268 1.2092        1.3066    4.1711   16.6501
  U56  DEGROSS 0.0300 1.0000  0.1185    1.2303  -0.1588 1.2515 1.2149        1.3088    2.3532   45.5067
  U56  DEGROSS 0.0500 1.0000  0.1136    1.1691  -0.1655 1.2072 1.1394        1.2364    1.8713   33.5786
  U56  DEGROSS 0.0800 1.0000  0.1160    1.1647  -0.1904 1.2512 1.0944        1.1868    1.4831   56.8709
  U56  DEGROSS 0.1200 1.0000  0.1179    1.1635  -0.1603 1.2443 1.0907        1.1888    1.2087   84.0573
  U56  DEGROSS 0.1600 1.0000  0.1134    1.1325  -0.1621 1.2270 1.0481        1.1482    1.0234   60.0367
  U56  DEGROSS 0.2000 1.0000  0.1157    1.1260  -0.1583 1.2058 1.0589        1.1406    0.9264   88.5789
 B136 RESPREAD 0.0000 0.7500  0.1252    1.1283  -0.1992 1.2283 1.0423        1.1360    7.8437   15.3358
 B136 RESPREAD 0.0300 0.7500  0.1227    1.1133  -0.1838 1.2156 1.0244        1.1201    4.8042   30.0905
 B136 RESPREAD 0.0500 0.7500  0.1242    1.1049  -0.1935 1.1872 1.0343        1.1291    3.7267   42.2900
 B136 RESPREAD 0.1200 0.6000  0.1106    1.1950  -0.1760 1.3109 1.0965        1.1824    1.6770   21.4008
 B136 RESPREAD 0.1600 0.6000  0.1112    1.1293  -0.1878 1.2051 1.0662        1.1515    1.5147   27.1135
 B136 RESPREAD 0.2000 0.6000  0.1105    1.0907  -0.2010 1.1493 1.0397        1.1287    1.2972   15.1090
 B136 RESPREAD 0.4000 0.5000  0.1174    1.1215  -0.1765 1.1799 1.0663        1.1730    1.0038   96.7826
 B136 RESPREAD 0.5000 0.5000  0.1219    1.1260  -0.1755 1.1152 1.1365        1.2287    1.0107  136.0052
 B136 RESPREAD 0.7000 0.5000  0.1489    1.1618  -0.1757 1.1981 1.1290        1.2291    1.0723  255.4022
 B136  DEGROSS 0.0000 1.0000  0.1087    1.1402  -0.1656 1.2433 1.0385        1.1737    4.4185    4.3814
 B136  DEGROSS 0.0300 1.0000  0.1102    1.1334  -0.1612 1.2556 1.0132        1.1469    2.6663   12.1946
 B136  DEGROSS 0.0500 1.0000  0.1095    1.1069  -0.1729 1.2333 0.9828        1.1164    2.0968   12.5938
 B136  DEGROSS 0.0800 1.0000  0.1164    1.1398  -0.1948 1.2869 0.9983        1.1254    1.6181   54.2743
 B136  DEGROSS 0.1200 1.0000  0.1182    1.1241  -0.1949 1.2819 0.9702        1.1036    1.3373   78.2275
 B136  DEGROSS 0.1600 1.0000  0.1145    1.0742  -0.1928 1.2190 0.9360        1.0579    1.1615   61.4809

  4b PASSES at 10 bps (33):
panel     conv      b      g  CAGR_10  Sharpe_10  MaxDD_10  H1_10  H2_10  OOS_Sharpe_10  turnover  cstar_4b
  U56 RESPREAD 0.0000 0.7500   0.1155     1.0909   -0.1865 1.1669 1.0366         1.1118    7.6159   20.5263
  U56 RESPREAD 0.0300 0.7500   0.1225     1.1609   -0.1771 1.2104 1.1286         1.2025    4.3152   43.0297
  U56 RESPREAD 0.0300 0.8500   0.1390     1.1609   -0.1991 1.2106 1.1285         1.2024    4.8662   34.3737
  U56 RESPREAD 0.0500 0.7500   0.1274     1.1548   -0.1847 1.1977 1.1283         1.2007    3.4937   63.1766
  U56 RESPREAD 0.0800 0.7500   0.1323     1.1780   -0.1970 1.2639 1.1209         1.1850    2.6034   62.9233
  U56 RESPREAD 0.1200 0.6000   0.1117     1.2263   -0.1575 1.2605 1.2049         1.2664    1.5702   39.2817
  U56 RESPREAD 0.1200 0.7500   0.1402     1.2264   -0.1942 1.2611 1.2048         1.2662    1.9345  123.7283
  U56 RESPREAD 0.1600 0.6000   0.1183     1.1617   -0.1714 1.1686 1.1644         1.2365    1.4657   81.7017
  U56 RESPREAD 0.2000 0.6000   0.1194     1.1363   -0.1843 1.1795 1.1054         1.1723    1.2376  102.6610
  U56 RESPREAD 0.2500 0.6000   0.1215     1.1095   -0.1956 1.1182 1.1050         1.1699    1.1500  119.6026
  U56 RESPREAD 0.3000 0.5000   0.1080     1.1221   -0.1818 1.1698 1.0853         1.1662    0.9715   23.0647
  U56 RESPREAD 0.4000 0.5000   0.1379     1.1802   -0.1761 1.2106 1.1505         1.2381    1.0901  266.0215
  U56  DEGROSS 0.0000 1.0000   0.1097     1.1710   -0.1584 1.1812 1.1645         1.2622    4.1711   16.6501
  U56  DEGROSS 0.0300 1.0000   0.1159     1.2054   -0.1591 1.2265 1.1901         1.2844    2.3532   45.5067
  U56  DEGROSS 0.0500 1.0000   0.1115     1.1496   -0.1658 1.1878 1.1197         1.2171    1.8713   33.5786
  U56  DEGROSS 0.0800 1.0000   0.1143     1.1495   -0.1905 1.2363 1.0789         1.1715    1.4831   56.8709
  U56  DEGROSS 0.1200 1.0000   0.1166     1.1513   -0.1604 1.2330 1.0778         1.1759    1.2087   84.0573
  U56  DEGROSS 0.1600 1.0000   0.1123     1.1221   -0.1624 1.2175 1.0370         1.1371    1.0234   60.0367
  U56  DEGROSS 0.2000 1.0000   0.1147     1.1169   -0.1586 1.1975 1.0491         1.1308    0.9264   88.5789
 B136 RESPREAD 0.0000 0.7500   0.1164     1.0566   -0.2012 1.1576 0.9695         1.0645    7.8437   15.3358
 B136 RESPREAD 0.0300 0.7500   0.1173     1.0690   -0.1853 1.1722 0.9791         1.0760    4.8042   30.0905
 B136 RESPREAD 0.0500 0.7500   0.1200     1.0711   -0.1949 1.1552 0.9989         1.0946    3.7267   42.2900
 B136 RESPREAD 0.1200 0.6000   0.1087     1.1763   -0.1767 1.2935 1.0765         1.1628    1.6770   21.4008
 B136 RESPREAD 0.1600 0.6000   0.1095     1.1135   -0.1888 1.1893 1.0506         1.1361    1.5147   27.1135
 B136 RESPREAD 0.2000 0.6000   0.1091     1.0777   -0.2018 1.1362 1.0268         1.1159    1.2972   15.1090
 B136 RESPREAD 0.4000 0.5000   0.1163     1.1120   -0.1767 1.1692 1.0579         1.1645    1.0038   96.7826
 B136 RESPREAD 0.5000 0.5000   0.1208     1.1166   -0.1756 1.1047 1.1283         1.2204    1.0107  136.0052
 B136 RESPREAD 0.7000 0.5000   0.1477     1.1533   -0.1765 1.1887 1.1213         1.2215    1.0723  255.4022
 B136  DEGROSS 0.0300 1.0000   0.1072     1.1057   -0.1616 1.2301 0.9833         1.1174    2.6663   12.1946
 B136  DEGROSS 0.0500 1.0000   0.1072     1.0855   -0.1732 1.2140 0.9594         1.0933    2.0968   12.5938
 B136  DEGROSS 0.0800 1.0000   0.1146     1.1237   -0.1950 1.2723 0.9808         1.1081    1.6181   54.2743
 B136  DEGROSS 0.1200 1.0000   0.1167     1.1112   -0.1950 1.2704 0.9559         1.0893    1.3373   78.2275
 B136  DEGROSS 0.1600 1.0000   0.1132     1.0632   -0.1933 1.2090 0.9240         1.0459    1.1615   61.4809

  4b PASSES at 25 bps (25):
panel     conv      b      g  CAGR_25  Sharpe_25  MaxDD_25  H1_25  H2_25  OOS_Sharpe_25  turnover  cstar_4b
  U56 RESPREAD 0.0300 0.7500   0.1152     1.0981   -0.1789 1.1453 1.0671         1.1427    4.3152   43.0297
  U56 RESPREAD 0.0300 0.8500   0.1307     1.0984   -0.2011 1.1458 1.0674         1.1429    4.8662   34.3737
  U56 RESPREAD 0.0500 0.7500   0.1215     1.1061   -0.1864 1.1480 1.0801         1.1537    3.4937   63.1766
  U56 RESPREAD 0.0800 0.7500   0.1278     1.1422   -0.1985 1.2289 1.0841         1.1492    2.6034   62.9233
  U56 RESPREAD 0.1200 0.6000   0.1091     1.1995   -0.1584 1.2354 1.1766         1.2387    1.5702   39.2817
  U56 RESPREAD 0.1200 0.7500   0.1369     1.2000   -0.1953 1.2363 1.1769         1.2389    1.9345  123.7283
  U56 RESPREAD 0.1600 0.6000   0.1158     1.1398   -0.1720 1.1468 1.1421         1.2146    1.4657   81.7017
  U56 RESPREAD 0.2000 0.6000   0.1173     1.1184   -0.1851 1.1612 1.0878         1.1550    1.2376  102.6610
  U56 RESPREAD 0.2500 0.6000   0.1195     1.0936   -0.1965 1.1016 1.0897         1.1547    1.1500  119.6026
  U56 RESPREAD 0.4000 0.5000   0.1361     1.1661   -0.1773 1.1959 1.1369         1.2246    1.0901  266.0215
  U56  DEGROSS 0.0300 1.0000   0.1119     1.1681   -0.1596 1.1889 1.1528         1.2477    2.3532   45.5067
  U56  DEGROSS 0.0500 1.0000   0.1084     1.1203   -0.1662 1.1586 1.0902         1.1880    1.8713   33.5786
  U56  DEGROSS 0.0800 1.0000   0.1118     1.1268   -0.1907 1.2139 1.0557         1.1486    1.4831   56.8709
  U56  DEGROSS 0.1200 1.0000   0.1145     1.1330   -0.1605 1.2161 1.0583         1.1565    1.2087   84.0573
  U56  DEGROSS 0.1600 1.0000   0.1106     1.1066   -0.1628 1.2032 1.0203         1.1206    1.0234   60.0367
  U56  DEGROSS 0.2000 1.0000   0.1131     1.1032   -0.1590 1.1850 1.0343         1.1161    0.9264   88.5789
 B136 RESPREAD 0.0300 0.7500   0.1093     1.0024   -0.1875 1.1070 0.9112         1.0096    4.8042   30.0905
 B136 RESPREAD 0.0500 0.7500   0.1138     1.0204   -0.1969 1.1069 0.9458         1.0428    3.7267   42.2900
 B136 RESPREAD 0.1600 0.6000   0.1070     1.0899   -0.1903 1.1655 1.0270         1.1129    1.5147   27.1135
 B136 RESPREAD 0.4000 0.5000   0.1146     1.0977   -0.1770 1.1532 1.0453         1.1518    1.0038   96.7826
 B136 RESPREAD 0.5000 0.5000   0.1191     1.1026   -0.1758 1.0889 1.1159         1.2080    1.0107  136.0052
 B136 RESPREAD 0.7000 0.5000   0.1459     1.1406   -0.1777 1.1746 1.1098         1.2099    1.0723  255.4022
 B136  DEGROSS 0.0800 1.0000   0.1119     1.0996   -0.1953 1.2504 0.9545         1.0820    1.6181   54.2743
 B136  DEGROSS 0.1200 1.0000   0.1145     1.0917   -0.1952 1.2530 0.9345         1.0680    1.3373   78.2275
 B136  DEGROSS 0.1600 1.0000   0.1113     1.0467   -0.1941 1.1940 0.9060         1.0279    1.1615   61.4809

  4a PASSES at any rung: 76 of 1080

====================================================================================================================
[E] RULE 8 WALK-FORWARD -- (b,g) chosen on IS <= 2016, read once on 2017-2026
   panel  bps              arm     conv      b      g  IS_Sharpe  OOS_Sharpe  OOS_CAGR  OOS_MaxDD  regret
     U56    0          IS-pick  DEGROSS 0.4000 0.5000     1.2746      1.2024    0.0404    -0.0488  0.1080
     U56    0 IS-pick 4b-aware RESPREAD 0.0800 0.8500     1.1996      1.2084    0.1645    -0.2201  0.1020
     U56    0         OOS-best  DEGROSS 0.0300 0.5000     1.1296      1.3104    0.0645    -0.0810  0.0000
     U56    0       parent b=0 RESPREAD 0.0000 0.7500     1.1442      1.1814    0.1330    -0.1848  0.1290
     U56    0  headline b=0.12 RESPREAD 0.1200 0.7500     1.1930      1.2845    0.1540    -0.1935  0.0260
     U56    0    RULES v2 cell  DEGROSS 0.0300 0.7500     1.1299      1.3096    0.0973    -0.1203  0.0008
     U56    0  RULES v2 (live)             NaN    NaN     1.1299      1.3096    0.0973    -0.1203     NaN
     U56    0              SPY             NaN    NaN     0.8986      0.8820    0.1545    -0.3372     NaN
     U56   10          IS-pick  DEGROSS 0.4000 0.5000     1.2650      1.1930    0.0401    -0.0488  0.0926
     U56   10 IS-pick 4b-aware RESPREAD 0.1200 0.8500     1.1766      1.2661    0.1723    -0.2180  0.0196
     U56   10         OOS-best  DEGROSS 0.0300 0.5000     1.1037      1.2856    0.0632    -0.0812  0.0000
     U56   10       parent b=0 RESPREAD 0.0000 0.7500     1.0669      1.1118    0.1243    -0.1865  0.1739
     U56   10  headline b=0.12 RESPREAD 0.1200 0.7500     1.1762      1.2662    0.1516    -0.1942  0.0194
     U56   10    RULES v2 cell  DEGROSS 0.0300 0.7500     1.1043      1.2851    0.0953    -0.1205  0.0006
     U56   10  RULES v2 (live)             NaN    NaN     1.1043      1.2851    0.0953    -0.1205     NaN
     U56   10              SPY             NaN    NaN     0.8986      0.8820    0.1545    -0.3372     NaN
     U56   25          IS-pick  DEGROSS 0.4000 1.0000     1.2509      1.1811    0.0798    -0.0961  0.0673
     U56   25 IS-pick 4b-aware RESPREAD 0.1200 0.8500     1.1517      1.2389    0.1682    -0.2192  0.0095
     U56   25         OOS-best  DEGROSS 0.0300 0.5000     1.0647      1.2484    0.0613    -0.0814  0.0000
     U56   25       parent b=0 RESPREAD 0.0000 0.7500     0.9507      1.0072    0.1114    -0.1890  0.2412
     U56   25  headline b=0.12 RESPREAD 0.1200 0.7500     1.1511      1.2389    0.1480    -0.1953  0.0095
     U56   25    RULES v2 cell  DEGROSS 0.0300 0.7500     1.0657      1.2482    0.0924    -0.1209  0.0002
     U56   25  RULES v2 (live)             NaN    NaN     1.0657      1.2482    0.0924    -0.1209     NaN
     U56   25              SPY             NaN    NaN     0.8986      0.8820    0.1545    -0.3372     NaN
    B136    0          IS-pick RESPREAD 0.1200 1.0000     1.2141      1.1796    0.1874    -0.2813  0.0541
    B136    0 IS-pick 4b-aware RESPREAD 0.1200 0.7500     1.2125      1.1814    0.1400    -0.2165  0.0523
    B136    0         OOS-best RESPREAD 0.7000 1.0000     1.0789      1.2337    0.3247    -0.3333  0.0000
    B136    0       parent b=0 RESPREAD 0.0000 0.7500     1.1188      1.1360    0.1285    -0.1992  0.0977
    B136    0  headline b=0.12 RESPREAD 0.1200 0.7500     1.2125      1.1814    0.1400    -0.2165  0.0523
    B136    0    RULES v2 cell  DEGROSS 0.0300 0.7500     1.1169      1.1481    0.0821    -0.1221  0.0856
    B136    0  RULES v2 (live)             NaN    NaN     1.1169      1.1481    0.0821    -0.1221     NaN
    B136    0              SPY             NaN    NaN     0.8987      0.8820    0.1545    -0.3372     NaN
    B136   10          IS-pick RESPREAD 0.1200 1.0000     1.1971      1.1607    0.1839    -0.2823  0.0657
    B136   10 IS-pick 4b-aware RESPREAD 0.1200 0.7500     1.1951      1.1621    0.1375    -0.2174  0.0643
    B136   10         OOS-best RESPREAD 0.7000 1.0000     1.0697      1.2264    0.3222    -0.3344  0.0000
    B136   10       parent b=0 RESPREAD 0.0000 0.7500     1.0469      1.0645    0.1196    -0.2012  0.1619
    B136   10  headline b=0.12 RESPREAD 0.1200 0.7500     1.1951      1.1621    0.1375    -0.2174  0.0643
    B136   10    RULES v2 cell  DEGROSS 0.0300 0.7500     1.0912      1.1185    0.0798    -0.1224  0.1079
    B136   10  RULES v2 (live)             NaN    NaN     1.0912      1.1185    0.0798    -0.1224     NaN
    B136   10              SPY             NaN    NaN     0.8987      0.8820    0.1545    -0.3372     NaN
    B136   25          IS-pick RESPREAD 0.1200 1.0000     1.1715      1.1322    0.1788    -0.2843  0.0832
    B136   25 IS-pick 4b-aware RESPREAD 0.1200 0.7500     1.1690      1.1331    0.1337    -0.2190  0.0824
    B136   25         OOS-best RESPREAD 0.7000 1.0000     1.0561      1.2154    0.3185    -0.3359  0.0000
    B136   25       parent b=0 RESPREAD 0.0000 0.7500     0.9388      0.9570    0.1062    -0.2042  0.2584
