IDEA 138 — sleeve-f PLATEAU WIDTH (lane B).  13 f-points x 2 panels x 2 books x 2 sleeve sets x 2 cost rungs = 208 arm-rows.
f sweep: published [0.05, 0.1, 0.15, 0.2, 0.25, 0.5] + added [0.3, 0.35, 0.4] + edge probe [0.6, 0.75, 1.0] (f=1.00 is the pure sleeve, so the dial is bounded) + control f=0.00.  Plateau tolerance 0.05 (idea 128's).  Costs [10.0, 25.0] bps, weekly, t+1, gross 0.75.

[panel] u56: 56 cols 2008-01-02..2026-09-04, eval from 2009-01-13
    SPY full CAGR 15.23% Sharpe 0.889 MaxDD -33.72% halves 0.957/0.834; OOS Sharpe 0.882 CAGR 15.45% MaxDD -33.72%
    4b bars (full slice): H1>0.957 H2>0.834 OOS>0.882 MaxDD>=-20.23% CAGR>=10.66%
    RULES v2 @10bps 8.66%/1.206/-12.05% halves 1.226/1.191 | v1 @10bps 6.45%/0.664/-13.83% halves 0.641/0.688
    RULES v2 @25bps 8.37%/1.168/-12.09% halves 1.188/1.153 | v1 @25bps 2.75%/0.317/-15.63% halves 0.285/0.346
    [gate a] H.run vs engine.backtest on EWall: max|d| 0.000e+00

[panel] broad: 136 cols 2008-01-02..2026-09-04, eval from 2009-01-13
    SPY full CAGR 15.23% Sharpe 0.889 MaxDD -33.72% halves 0.957/0.834; OOS Sharpe 0.882 CAGR 15.45% MaxDD -33.72%
    4b bars (full slice): H1>0.957 H2>0.834 OOS>0.882 MaxDD>=-20.23% CAGR>=10.66%
    RULES v2 @10bps 8.03%/1.106/-12.24% halves 1.229/0.984 | v1 @10bps 6.39%/0.635/-21.19% halves 0.756/0.532
    RULES v2 @25bps 7.70%/1.064/-12.28% halves 1.191/0.939 | v1 @25bps 1.79%/0.219/-26.72% halves 0.335/0.120
    [gate a] H.run vs engine.backtest on EWall: max|d| 0.000e+00

[gate b] REPRODUCTION of idea 134's committed .grid.csv (its ungated `control` arm, TOP20 base = its R20 book, shared f values)
    matched 52 committed rows; max|dSharpe| 2.220e-16  max|dCAGR| 9.714e-17  max|dMaxDD| 8.327e-17

FULL GRID (208 arm-rows).  `published` marks the queue's own sweep; f=0.00 is the no-sleeve control.

--- u56 / EWall ---
panel  book sleeve    cost      f   CAGR  Sharpe   MaxDD      H1     H2  OOS_Sharpe  OOS_CAGR  OOS_MaxDD  gross  turnover   m_min  pass4b  pass4a_v2
broad EWall     S4 25.0000   12 -0.2420 -0.0886   0.1534 -0.2539      0.0000       False          False           True -0.1942            True           NaN    0.7500
broad TOP20     S3 10.0000   12 -0.2452 -0.0838   0.1614 -0.2597      0.0000       False          False           True -0.1890            True           NaN    0.7500
broad TOP20     S3 25.0000   12 -0.2470 -0.0900   0.1569 -0.2615      0.0000       False          False           True -0.1907            True           NaN    0.7500
broad TOP20     S4 10.0000   12 -0.2473 -0.0888   0.1585 -0.2597      0.0000       False          False           True -0.1973            True           NaN    0.7500
broad TOP20     S4 25.0000   12 -0.2491 -0.0901   0.1590 -0.2615      0.0000       False          False           True -0.1991            True           NaN    0.7500
  u56 EWall     S3 10.0000   12 -0.2126 -0.0770   0.1357 -0.2253      0.0000       False          False           True -0.1667            True           NaN    0.7500
  u56 EWall     S3 25.0000   12 -0.2209 -0.0779   0.1431 -0.2255      0.0000       False          False           True -0.1672            True           NaN    0.7500
  u56 EWall     S4 10.0000   12 -0.2145 -0.0845   0.1301 -0.2253      0.0000       False          False           True -0.1727            True           NaN    0.7500
  u56 EWall     S4 25.0000   12 -0.2381 -0.0854   0.1527 -0.2255      0.0833        True          False          False -0.1732            True           NaN    0.7500
  u56 TOP20     S3 10.0000   12 -0.2138 -0.0774   0.1365 -0.2221      0.0000       False          False           True -0.1708            True           NaN    0.7500
  u56 TOP20     S3 25.0000   12 -0.2209 -0.0785   0.1424 -0.2234      0.0000       False          False           True -0.1721            True           NaN    0.7500
  u56 TOP20     S4 10.0000   12 -0.2155 -0.0846   0.1309 -0.2221      0.0000       False          False           True -0.1766            True           NaN    0.7500
  u56 TOP20     S4 25.0000   12 -0.2381 -0.0859   0.1523 -0.2234      0.0833        True          False          False -0.1779            True           NaN    0.7500
  SUMMARY MaxDD/all: control ABOVE all 0 / INSIDE 2 / BELOW all 14 of 16; median range 0.1531; median ctl pctile 0.00; f=0.25 beats control in 16/16

[m_min / pub]  16 cells
panel  book sleeve    cost  pts   v_min   v_max  v_range     ctl  ctl_pctile  ctl_inside  ctl_above_all  ctl_below_all  cand_v  cand_beats_ctl  plateau_frac  argmax_f
broad EWall     S3 10.0000    6 -0.0374  0.0127   0.0501 -0.0514      0.0000       False          False           True  0.0127            True           NaN    0.2500
broad EWall     S3 25.0000    6 -0.0376  0.0088   0.0464 -0.0516      0.0000       False          False           True  0.0088            True           NaN    0.2500
broad EWall     S4 10.0000    6 -0.0395  0.0087   0.0482 -0.0514      0.0000       False          False           True  0.0087            True           NaN    0.2500
broad EWall     S4 25.0000    6 -0.0398  0.0081   0.0478 -0.0516      0.0000       False          False           True  0.0081            True           NaN    0.2500
broad TOP20     S3 10.0000    6 -0.0429  0.0133   0.0562 -0.0574      0.0000       False          False           True  0.0133            True           NaN    0.2500
broad TOP20     S3 25.0000    6 -0.0988 -0.0430   0.0559 -0.1020      0.0000       False          False           True -0.0741            True           NaN    0.5000
broad TOP20     S4 10.0000    6 -0.0450  0.0050   0.0500 -0.0574      0.0000       False          False           True  0.0050            True           NaN    0.2500
broad TOP20     S4 25.0000    6 -0.0971 -0.0241   0.0730 -0.1020      0.0000       False          False           True -0.0614            True           NaN    0.5000
  u56 EWall     S3 10.0000    6 -0.0175  0.0141   0.0316 -0.0230      0.0000       False          False           True  0.0056            True           NaN    0.1500
  u56 EWall     S3 25.0000    6 -0.0240  0.0113   0.0354 -0.0232      0.1667        True          False          False  0.0018            True           NaN    0.1500
  u56 EWall     S4 10.0000    6 -0.0154  0.0110   0.0264 -0.0230      0.0000       False          False           True  0.0069            True           NaN    0.2000
  u56 EWall     S4 25.0000    6 -0.0221  0.0088   0.0309 -0.0232      0.0000       False          False           True  0.0031            True           NaN    0.1500
  u56 TOP20     S3 10.0000    6 -0.0115  0.0225   0.0340 -0.0198      0.0000       False          False           True  0.0225            True           NaN    0.2500
  u56 TOP20     S3 25.0000    6 -0.0199  0.0126   0.0325 -0.0211      0.0000       False          False           True  0.0075            True           NaN    0.2000
  u56 TOP20     S4 10.0000    6 -0.0132  0.0241   0.0373 -0.0198      0.0000       False          False           True  0.0241            True           NaN    0.2500
  u56 TOP20     S4 25.0000    6 -0.0174  0.0139   0.0313 -0.0211      0.0000       False          False           True  0.0091            True           NaN    0.2000
  SUMMARY m_min/pub: control ABOVE all 0 / INSIDE 1 / BELOW all 15 of 16; median range 0.0419; median ctl pctile 0.00; f=0.25 beats control in 16/16

[m_min / ext]  16 cells
panel  book sleeve    cost  pts   v_min   v_max  v_range     ctl  ctl_pctile  ctl_inside  ctl_above_all  ctl_below_all  cand_v  cand_beats_ctl  plateau_frac  argmax_f
broad EWall     S3 10.0000    9 -0.0374  0.0127   0.0501 -0.0514      0.0000       False          False           True  0.0127            True           NaN    0.2500
broad EWall     S3 25.0000    9 -0.0376  0.0088   0.0464 -0.0516      0.0000       False          False           True  0.0088            True           NaN    0.2500
broad EWall     S4 10.0000    9 -0.0395  0.0095   0.0490 -0.0514      0.0000       False          False           True  0.0087            True           NaN    0.3000
broad EWall     S4 25.0000    9 -0.0398  0.0081   0.0478 -0.0516      0.0000       False          False           True  0.0081            True           NaN    0.2500
broad TOP20     S3 10.0000    9 -0.0429  0.0133   0.0562 -0.0574      0.0000       False          False           True  0.0133            True           NaN    0.2500
broad TOP20     S3 25.0000    9 -0.0988 -0.0430   0.0559 -0.1020      0.0000       False          False           True -0.0741            True           NaN    0.5000
broad TOP20     S4 10.0000    9 -0.0450  0.0144   0.0593 -0.0574      0.0000       False          False           True  0.0050            True           NaN    0.3000
broad TOP20     S4 25.0000    9 -0.0971 -0.0241   0.0730 -0.1020      0.0000       False          False           True -0.0614            True           NaN    0.5000
  u56 EWall     S3 10.0000    9 -0.0175  0.0141   0.0316 -0.0230      0.0000       False          False           True  0.0056            True           NaN    0.1500
  u56 EWall     S3 25.0000    9 -0.0240  0.0113   0.0354 -0.0232      0.1111        True          False          False  0.0018            True           NaN    0.1500
  u56 EWall     S4 10.0000    9 -0.0154  0.0110   0.0264 -0.0230      0.0000       False          False           True  0.0069            True           NaN    0.2000
  u56 EWall     S4 25.0000    9 -0.0221  0.0088   0.0309 -0.0232      0.0000       False          False           True  0.0031            True           NaN    0.1500
  u56 TOP20     S3 10.0000    9 -0.0115  0.0225   0.0340 -0.0198      0.0000       False          False           True  0.0225            True           NaN    0.2500
  u56 TOP20     S3 25.0000    9 -0.0199  0.0126   0.0325 -0.0211      0.0000       False          False           True  0.0075            True           NaN    0.2000
  u56 TOP20     S4 10.0000    9 -0.0132  0.0241   0.0373 -0.0198      0.0000       False          False           True  0.0241            True           NaN    0.2500
  u56 TOP20     S4 25.0000    9 -0.0174  0.0139   0.0313 -0.0211      0.0000       False          False           True  0.0091            True           NaN    0.2000
  SUMMARY m_min/ext: control ABOVE all 0 / INSIDE 1 / BELOW all 15 of 16; median range 0.0419; median ctl pctile 0.00; f=0.25 beats control in 16/16

[m_min / all]  16 cells
panel  book sleeve    cost  pts   v_min   v_max  v_range     ctl  ctl_pctile  ctl_inside  ctl_above_all  ctl_below_all  cand_v  cand_beats_ctl  plateau_frac  argmax_f
broad EWall     S3 10.0000   12 -0.6431  0.0127   0.6558 -0.0514      0.0833        True          False          False  0.0127            True           NaN    0.2500
broad EWall     S3 25.0000   12 -0.8415  0.0088   0.8503 -0.0516      0.0833        True          False          False  0.0088            True           NaN    0.2500
broad EWall     S4 10.0000   12 -0.7425  0.0095   0.7520 -0.0514      0.0833        True          False          False  0.0087            True           NaN    0.3000
broad EWall     S4 25.0000   12 -0.9712  0.0081   0.9793 -0.0516      0.0833        True          False          False  0.0081            True           NaN    0.2500
broad TOP20     S3 10.0000   12 -0.6431  0.0133   0.6564 -0.0574      0.0833        True          False          False  0.0133            True           NaN    0.2500
broad TOP20     S3 25.0000   12 -0.8415 -0.0364   0.8051 -0.1020      0.0833        True          False          False -0.0741            True           NaN    0.6000
broad TOP20     S4 10.0000   12 -0.7425  0.0144   0.7569 -0.0574      0.0833        True          False          False  0.0050            True           NaN    0.3000
broad TOP20     S4 25.0000   12 -0.9712 -0.0241   0.9471 -0.1020      0.1667        True          False          False -0.0614            True           NaN    0.5000
  u56 EWall     S3 10.0000   12 -0.6499  0.0141   0.6640 -0.0230      0.2500        True          False          False  0.0056            True           NaN    0.1500
  u56 EWall     S3 25.0000   12 -0.8494  0.0113   0.8607 -0.0232      0.3333        True          False          False  0.0018            True           NaN    0.1500
  u56 EWall     S4 10.0000   12 -0.7459  0.0110   0.7569 -0.0230      0.2500        True          False          False  0.0069            True           NaN    0.2000
  u56 EWall     S4 25.0000   12 -0.9757  0.0088   0.9845 -0.0232      0.2500        True          False          False  0.0031            True           NaN    0.1500
  u56 TOP20     S3 10.0000   12 -0.6499  0.0225   0.6724 -0.0198      0.1667        True          False          False  0.0225            True           NaN    0.2500
  u56 TOP20     S3 25.0000   12 -0.8494  0.0126   0.8620 -0.0211      0.2500        True          False          False  0.0075            True           NaN    0.2000
  u56 TOP20     S4 10.0000   12 -0.7459  0.0241   0.7700 -0.0198      0.1667        True          False          False  0.0241            True           NaN    0.2500
  u56 TOP20     S4 25.0000   12 -0.9757  0.0139   0.9896 -0.0211      0.2500        True          False          False  0.0091            True           NaN    0.2000
  SUMMARY m_min/all: control ABOVE all 0 / INSIDE 16 / BELOW all 0 of 16; median range 0.7876; median ctl pctile 0.17; f=0.25 beats control in 16/16

--------------------------------------------------------------------------------------------------------------
THE QUEUE'S LITERAL QUESTION — Sharpe range over the PUBLISHED f sweep, and where the no-sleeve control sits inside it:
  Sharpe range per cell: min 0.0357  median 0.1092  max 0.2311
  control ABOVE the whole sweep in 0 of 16 cells; strictly INSIDE in 3; BELOW all in 13
  idea 128's reference (5 other dials, 54 cells): above 34 / inside 15 / below 5, median range 0.091, median ctl pctile 0.86
    EWall: above 0 / inside 0 / below 8 of 8; median ctl pctile 0.00; median range 0.1549
    TOP20: above 0 / inside 3 / below 5 of 8; median ctl pctile 0.00; median range 0.0798

--------------------------------------------------------------------------------------------------------------
4b PASS COUNT BY f (idea 134 reported a peak at f=0.15-0.20; this run's corpus is a different book set, so this is a re-reading of the SHAPE, not of its counts)
book  EWall  TOP20  all  n_cells
f                               
0.00      0      0    0       16
0.05      0      0    0       16
0.10      2      1    3       16
0.15      4      4    8       16
0.20      6      4   10       16
0.25      8      6   14       16
0.30      6      6   12       16
0.35      2      4    6       16
0.40      0      4    4       16
0.50      0      0    0       16
0.60      0      0    0       16
0.75      0      0    0       16
1.00      0      0    0       16
4a (vs LIVE RULES v2, cost-matched — PROTOCOL 3): 11 of 208;  4a (vs RULES v1 @ fixed 10 bps, the record's older convention): 88 of 208  [idea 398 is open on this comparand]
both paths: 0 of 208

==============================================================================================================
Q3 — RULE 8 WALK-FORWARD.  f chosen on 2009-2016 ONLY, 2017-2026 read once.  S0 = argmax IS Sharpe over the swept f (control f=0 excluded from the pick — the question is which f, and the control is the thing the pick must beat).  S1 = the same among f whose IS window clears 4b's four IS-evaluable bars.
panel  book sleeve    cost scope selector   pick  abstain  n_admitted  IS_Sharpe  OOS_Sharpe  OOS_CAGR  OOS_MaxDD  ctl_OOS_Sharpe  ctl_OOS_CAGR  ctl_OOS_MaxDD  spy_OOS_Sharpe  spy_OOS_CAGR  spy_OOS_MaxDD  premium  vs_spy oos4b_DD oos4b_CAGR oos4b_Sharpe  best_OOS_f  best_OOS_Sharpe  rho_IS_OOS
broad EWall     S3 10.0000   pub       S0 0.5000    False      6.0000     1.4586      1.3062    0.0905    -0.1262          1.1022        0.1393        -0.2537          0.8820        0.1545        -0.3372   0.2040  0.4242     True      False         True      0.5000           1.3062      1.0000
broad EWall     S3 10.0000   pub       S1 0.2500    False      3.0000     1.2878      1.1959    0.1162    -0.1850          1.1022        0.1393        -0.2537          0.8820        0.1545        -0.3372   0.0937  0.3139     True       True         True      0.5000           1.3062      1.0000
broad EWall     S3 10.0000   ext       S0 0.5000    False      9.0000     1.4586      1.3062    0.0905    -0.1262          1.1022        0.1393        -0.2537          0.8820        0.1545        -0.3372   0.2040  0.4242     True      False         True      0.5000           1.3062      1.0000
broad EWall     S3 10.0000   ext       S1 0.4000    False      6.0000     1.3925      1.2617    0.1012    -0.1455          1.1022        0.1393        -0.2537          0.8820        0.1545        -0.3372   0.1595  0.3797     True      False         True      0.5000           1.3062      1.0000
broad EWall     S3 10.0000   all       S0 0.6000    False     12.0000     1.4907      1.3396    0.0793    -0.1075          1.1022        0.1393        -0.2537          0.8820        0.1545        -0.3372   0.2374  0.4575     True      False         True      0.6000           1.3396      0.9790
broad EWall     S3 10.0000   all       S1 0.4000    False      6.0000     1.3925      1.2617    0.1012    -0.1455          1.1022        0.1393        -0.2537          0.8820        0.1545        -0.3372   0.1595  0.3797     True      False         True      0.6000           1.3396      0.9790
broad EWall     S3 25.0000   pub       S0 0.5000    False      6.0000     1.3532      1.2255    0.0846    -0.1269          1.0914        0.1378        -0.2539          0.8820        0.1545        -0.3372   0.1342  0.3435     True      False         True      0.5000           1.2255      1.0000
broad EWall     S3 25.0000   pub       S1 0.2500    False      3.0000     1.2468      1.1616    0.1126    -0.1857          1.0914        0.1378        -0.2539          0.8820        0.1545        -0.3372   0.0703  0.2796     True       True         True      0.5000           1.2255      1.0000
broad EWall     S3 25.0000   ext       S0 0.5000    False      9.0000     1.3532      1.2255    0.0846    -0.1269          1.0914        0.1378        -0.2539          0.8820        0.1545        -0.3372   0.1342  0.3435     True      False         True      0.5000           1.2255      1.0000
broad EWall     S3 25.0000   ext       S1 0.3500    False      5.0000     1.2950      1.1896    0.1017    -0.1593          1.0914        0.1378        -0.2539          0.8820        0.1545        -0.3372   0.0983  0.3076     True      False         True      0.5000           1.2255      1.0000
broad EWall     S3 25.0000   all       S0 0.5000    False     12.0000     1.3532      1.2255    0.0846    -0.1269          1.0914        0.1378        -0.2539          0.8820        0.1545        -0.3372   0.1342  0.3435     True      False         True      0.6000           1.2302      0.9720
broad EWall     S3 25.0000   all       S1 0.3500    False      5.0000     1.2950      1.1896    0.1017    -0.1593          1.0914        0.1378        -0.2539          0.8820        0.1545        -0.3372   0.0983  0.3076     True      False         True      0.6000           1.2302      0.9720
broad EWall     S4 10.0000   pub       S0 0.5000    False      6.0000     1.3281      1.3083    0.0957    -0.1348          1.1022        0.1393        -0.2537          0.8820        0.1545        -0.3372   0.2061  0.4262     True      False         True      0.5000           1.3083      1.0000
broad EWall     S4 10.0000   pub       S1 0.2500    False      3.0000     1.2375      1.1928    0.1189    -0.1936          1.1022        0.1393        -0.2537          0.8820        0.1545        -0.3372   0.0906  0.3108     True       True         True      0.5000           1.3083      1.0000
broad EWall     S4 10.0000   ext       S0 0.5000    False      9.0000     1.3281      1.3083    0.0957    -0.1348          1.1022        0.1393        -0.2537          0.8820        0.1545        -0.3372   0.2061  0.4262     True      False         True      0.5000           1.3083      1.0000
broad EWall     S4 10.0000   ext       S1 0.4000    False      6.0000     1.2970      1.2598    0.1053    -0.1568          1.1022        0.1393        -0.2537          0.8820        0.1545        -0.3372   0.1576  0.3778     True      False         True      0.5000           1.3083      1.0000
broad EWall     S4 10.0000   all       S0 0.6000    False     12.0000     1.3310      1.3516    0.0855    -0.1162          1.1022        0.1393        -0.2537          0.8820        0.1545        -0.3372   0.2494  0.4695     True      False         True      0.6000           1.3516      0.8042
broad EWall     S4 10.0000   all       S1 0.4000    False      6.0000     1.2970      1.2598    0.1053    -0.1568          1.1022        0.1393        -0.2537          0.8820        0.1545        -0.3372   0.1576  0.3778     True      False         True      0.6000           1.3516      0.8042
broad EWall     S4 25.0000   pub       S0 0.5000    False      6.0000     1.2325      1.2297    0.0896    -0.1356          1.0914        0.1378        -0.2539          0.8820        0.1545        -0.3372   0.1384  0.3477     True      False         True      0.5000           1.2297      1.0000
broad EWall     S4 25.0000   pub       S1 0.2500    False      3.0000     1.1992      1.1591    0.1152    -0.1942          1.0914        0.1378        -0.2539          0.8820        0.1545        -0.3372   0.0678  0.2771     True       True         True      0.5000           1.2297      1.0000
broad EWall     S4 25.0000   ext       S0 0.5000    False      9.0000     1.2325      1.2297    0.0896    -0.1356          1.0914        0.1378        -0.2539          0.8820        0.1545        -0.3372   0.1384  0.3477     True      False         True      0.5000           1.2297      1.0000
broad EWall     S4 25.0000   ext       S1 0.3500    False      5.0000     1.2209      1.1880    0.1053    -0.1699          1.0914        0.1378        -0.2539          0.8820        0.1545        -0.3372   0.0967  0.3060     True      False         True      0.5000           1.2297      1.0000
broad EWall     S4 25.0000   all       S0 0.5000    False     12.0000     1.2325      1.2297    0.0896    -0.1356          1.0914        0.1378        -0.2539          0.8820        0.1545        -0.3372   0.1384  0.3477     True      False         True      0.6000           1.2456      0.7203
broad EWall     S4 25.0000   all       S1 0.3500    False      5.0000     1.2209      1.1880    0.1053    -0.1699          1.0914        0.1378        -0.2539          0.8820        0.1545        -0.3372   0.0967  0.3060     True      False         True      0.6000           1.2456      0.7203
broad TOP20     S3 10.0000   pub       S0 0.5000    False      6.0000     1.2293      1.0238    0.0957    -0.1308          0.9301        0.1486        -0.2597          0.8820        0.1545        -0.3372   0.0936  0.1417     True      False         True      0.5000           1.0238      1.0000
broad TOP20     S3 10.0000   pub       S1 0.2500    False      5.0000     1.1346      0.9747    0.1239    -0.1890          0.9301        0.1486        -0.2597          0.8820        0.1545        -0.3372   0.0446  0.0927     True       True         True      0.5000           1.0238      1.0000
broad TOP20     S3 10.0000   ext       S0 0.5000    False      9.0000     1.2293      1.0238    0.0957    -0.1308          0.9301        0.1486        -0.2597          0.8820        0.1545        -0.3372   0.0936  0.1417     True      False         True      0.5000           1.0238      1.0000
broad TOP20     S3 10.0000   ext       S1 0.4000    False      8.0000     1.1940      1.0043    0.1074    -0.1514          0.9301        0.1486        -0.2597          0.8820        0.1545        -0.3372   0.0742  0.1223     True      False         True      0.5000           1.0238      1.0000
broad TOP20     S3 10.0000   all       S0 0.6000    False     12.0000     1.2473      1.0391    0.0833    -0.1105          0.9301        0.1486        -0.2597          0.8820        0.1545        -0.3372   0.1090  0.1571     True      False         True      0.6000           1.0391      0.9580
broad TOP20     S3 10.0000   all       S1 0.4000    False      8.0000     1.1940      1.0043    0.1074    -0.1514          0.9301        0.1486        -0.2597          0.8820        0.1545        -0.3372   0.0742  0.1223     True      False         True      0.6000           1.0391      0.9580
broad TOP20     S3 25.0000   pub       S0 0.5000    False      6.0000     1.0186      0.8542    0.0785    -0.1321          0.8066        0.1257        -0.2615          0.8820        0.1545        -0.3372   0.0476 -0.0278     True      False        False      0.5000           0.8542      1.0000
broad TOP20     S3 25.0000   pub       S1 0.2500    False      2.0000     0.9671      0.8331    0.1037    -0.1907          0.8066        0.1257        -0.2615          0.8820        0.1545        -0.3372   0.0264 -0.0490     True      False        False      0.5000           0.8542      1.0000
broad TOP20     S3 25.0000   ext       S0 0.5000    False      9.0000     1.0186      0.8542    0.0785    -0.1321          0.8066        0.1257        -0.2615          0.8820        0.1545        -0.3372   0.0476 -0.0278     True      False        False      0.5000           0.8542      1.0000
broad TOP20     S3 25.0000   ext       S1 0.2500    False      2.0000     0.9671      0.8331    0.1037    -0.1907          0.8066        0.1257        -0.2615          0.8820        0.1545        -0.3372   0.0264 -0.0490     True      False        False      0.5000           0.8542      1.0000
broad TOP20     S3 25.0000   all       S0 0.5000    False     12.0000     1.0186      0.8542    0.0785    -0.1321          0.8066        0.1257        -0.2615          0.8820        0.1545        -0.3372   0.0476 -0.0278     True      False        False      0.5000           0.8542      0.9930
broad TOP20     S3 25.0000   all       S1 0.2500    False      2.0000     0.9671      0.8331    0.1037    -0.1907          0.8066        0.1257        -0.2615          0.8820        0.1545        -0.3372   0.0264 -0.0490     True      False        False      0.5000           0.8542      0.9930
broad TOP20     S4 10.0000   pub       S0 0.5000    False      6.0000     1.1551      1.0535    0.1007    -0.1397          0.9301        0.1486        -0.2597          0.8820        0.1545        -0.3372   0.1234  0.1715     True      False         True      0.5000           1.0535      1.0000
broad TOP20     S4 10.0000   pub       S1 0.2500    False      5.0000     1.1041      0.9822    0.1264    -0.1973          0.9301        0.1486        -0.2597          0.8820        0.1545        -0.3372   0.0521  0.1002     True       True         True      0.5000           1.0535      1.0000
broad TOP20     S4 10.0000   ext       S0 0.5000    False      9.0000     1.1551      1.0535    0.1007    -0.1397          0.9301        0.1486        -0.2597          0.8820        0.1545        -0.3372   0.1234  0.1715     True      False         True      0.5000           1.0535      1.0000
broad TOP20     S4 10.0000   ext       S1 0.4000    False      8.0000     1.1389      1.0225    0.1114    -0.1601          0.9301        0.1486        -0.2597          0.8820        0.1545        -0.3372   0.0924  0.1405     True       True         True      0.5000           1.0535      1.0000
broad TOP20     S4 10.0000   all       S0 0.5000    False     12.0000     1.1551      1.0535    0.1007    -0.1397          0.9301        0.1486        -0.2597          0.8820        0.1545        -0.3372   0.1234  0.1715     True      False         True      0.7500           1.1196      0.6783
broad TOP20     S4 10.0000   all       S1 0.4000    False      8.0000     1.1389      1.0225    0.1114    -0.1601          0.9301        0.1486        -0.2597          0.8820        0.1545        -0.3372   0.0924  0.1405     True       True         True      0.7500           1.1196      0.6783
broad TOP20     S4 25.0000   pub       S0 0.5000    False      6.0000     0.9526      0.8860    0.0833    -0.1411          0.8066        0.1257        -0.2615          0.8820        0.1545        -0.3372   0.0794  0.0040     True      False         True      0.5000           0.8860      1.0000
broad TOP20     S4 25.0000   pub       S1    NaN     True         NaN        NaN         NaN       NaN        NaN             NaN           NaN            NaN             NaN           NaN            NaN      NaN     NaN      NaN        NaN          NaN         NaN              NaN         NaN
broad TOP20     S4 25.0000   ext       S0 0.4000    False      9.0000     0.9539      0.8675    0.0928    -0.1615          0.8066        0.1257        -0.2615          0.8820        0.1545        -0.3372   0.0609 -0.0145     True      False        False      0.5000           0.8860      0.9833
broad TOP20     S4 25.0000   ext       S1    NaN     True         NaN        NaN         NaN       NaN        NaN             NaN           NaN            NaN             NaN           NaN            NaN      NaN     NaN      NaN        NaN          NaN         NaN              NaN         NaN
broad TOP20     S4 25.0000   all       S0 0.4000    False     12.0000     0.9539      0.8675    0.0928    -0.1615          0.8066        0.1257        -0.2615          0.8820        0.1545        -0.3372   0.0609 -0.0145     True      False        False      0.7500           0.9072      0.4615
broad TOP20     S4 25.0000   all       S1    NaN     True         NaN        NaN         NaN       NaN        NaN             NaN           NaN            NaN             NaN           NaN            NaN      NaN     NaN      NaN        NaN          NaN         NaN              NaN         NaN
  u56 EWall     S3 10.0000   pub       S0 0.5000    False      6.0000     1.3997      1.3150    0.0896    -0.1203          1.1357        0.1382        -0.2253          0.8820        0.1545        -0.3372   0.1793  0.4330     True      False         True      0.5000           1.3150      1.0000
  u56 EWall     S3 10.0000   pub       S1 0.2500    False      5.0000     1.2509      1.2211    0.1151    -0.1667          1.1357        0.1382        -0.2253          0.8820        0.1545        -0.3372   0.0854  0.3391     True       True         True      0.5000           1.3150      1.0000
  u56 EWall     S3 10.0000   ext       S0 0.5000    False      9.0000     1.3997      1.3150    0.0896    -0.1203          1.1357        0.1382        -0.2253          0.8820        0.1545        -0.3372   0.1793  0.4330     True      False         True      0.5000           1.3150      1.0000
  u56 EWall     S3 10.0000   ext       S1 0.3000    False      6.0000     1.2830      1.2400    0.1102    -0.1572          1.1357        0.1382        -0.2253          0.8820        0.1545        -0.3372   0.1042  0.3580     True       True         True      0.5000           1.3150      1.0000
  u56 EWall     S3 10.0000   all       S0 0.6000    False     12.0000     1.4096      1.3367    0.0785    -0.1028          1.1357        0.1382        -0.2253          0.8820        0.1545        -0.3372   0.2010  0.4547     True      False         True      0.6000           1.3367      0.9580
  u56 EWall     S3 10.0000   all       S1 0.3000    False      6.0000     1.2830      1.2400    0.1102    -0.1572          1.1357        0.1382        -0.2253          0.8820        0.1545        -0.3372   0.1042  0.3580     True       True         True      0.6000           1.3367      0.9580
  u56 EWall     S3 25.0000   pub       S0 0.5000    False      6.0000     1.2882      1.2340    0.0838    -0.1211          1.1250        0.1367        -0.2255          0.8820        0.1545        -0.3372   0.1090  0.3520     True      False         True      0.5000           1.2340      1.0000
  u56 EWall     S3 25.0000   pub       S1 0.2000    False      4.0000     1.1848      1.1746    0.1168    -0.1767          1.1250        0.1367        -0.2255          0.8820        0.1545        -0.3372   0.0496  0.2926     True       True         True      0.5000           1.2340      1.0000
  u56 EWall     S3 25.0000   ext       S0 0.5000    False      9.0000     1.2882      1.2340    0.0838    -0.1211          1.1250        0.1367        -0.2255          0.8820        0.1545        -0.3372   0.1090  0.3520     True      False         True      0.5000           1.2340      1.0000
  u56 EWall     S3 25.0000   ext       S1 0.2000    False      4.0000     1.1848      1.1746    0.1168    -0.1767          1.1250        0.1367        -0.2255          0.8820        0.1545        -0.3372   0.0496  0.2926     True       True         True      0.5000           1.2340      1.0000
  u56 EWall     S3 25.0000   all       S0 0.5000    False     12.0000     1.2882      1.2340    0.0838    -0.1211          1.1250        0.1367        -0.2255          0.8820        0.1545        -0.3372   0.1090  0.3520     True      False         True      0.5000           1.2340      0.9930
  u56 EWall     S3 25.0000   all       S1 0.2000    False      4.0000     1.1848      1.1746    0.1168    -0.1767          1.1250        0.1367        -0.2255          0.8820        0.1545        -0.3372   0.0496  0.2926     True       True         True      0.5000           1.2340      0.9930
