file,status,n_cells,n_arms
2026-09-06_dispersion-as-a-survivorship-detector_cloud.by_n.csv,no arm column,0,0
2026-09-06_dispersion-as-a-survivorship-detector_cloud.draws.csv,no arm column,0,0
2026-09-06_dispersion-as-a-survivorship-detector_cloud.regressions.csv,no arm column,0,0
2026-09-06_dispersion-as-a-survivorship-detector_cloud.walkforward.csv,no arm column,0,0
2026-09-06_do-the-18-majority-reversing-files-have-reversing-HEADLINES_cloud.audit.csv,no arm column,0,0
2026-09-06_do-the-18-majority-reversing-files-have-reversing-HEADLINES_cloud.carrier.csv,no arm column,0,0
2026-09-06_do-the-18-majority-reversing-files-have-reversing-HEADLINES_cloud.files.csv,no arm column,0,0
2026-09-06_do-the-18-majority-reversing-files-have-reversing-HEADLINES_cloud.grid.csv,no usable cell,80,0
2026-09-06_do-the-18-majority-reversing-files-have-reversing-HEADLINES_cloud.overlay.csv,no matched IS_/OOS_ pair,0,0
2026-09-06_do-the-18-majority-reversing-files-have-reversing-HEADLINES_cloud.sentences.csv,no arm column,0,0
2026-09-06_do-the-18-majority-reversing-files-have-reversing-HEADLINES_cloud.walkforward.csv,no usable cell,96,0
2026-09-06_does-a-pure-exposure-gate-exist-on-the-small-panel_C.decomp.csv,no arm column,0,0
2026-09-06_does-a-pure-exposure-gate-exist-on-the-small-panel_C.grid.csv,no arm column,0,0
2026-09-06_does-a-pure-exposure-gate-exist-on-the-small-panel_C.matched.csv,no arm column,0,0
2026-09-06_does-a-pure-exposure-gate-exist-on-the-small-panel_C.walkforward.csv,no matched IS_/OOS_ pair,0,0
2026-09-06_does-any-dial-argmax-move-with-cost_C.census.csv,no arm column,0,0
2026-09-06_does-any-dial-argmax-move-with-cost_C.grid.csv,no arm column,0,0
2026-09-06_does-any-dial-argmax-move-with-cost_C.keep.csv,no arm column,0,0
2026-09-06_does-any-dial-argmax-move-with-cost_C.mechanism.csv,no arm column,0,0
2026-09-06_does-any-dial-argmax-move-with-cost_C.walkforward.csv,no arm column,0,0
2026-09-06_does-any-panel-property-separate-at-FIXED-cap-mix_C.cells.csv,ADMITTED,10,9
2026-09-06_does-any-panel-property-separate-at-FIXED-cap-mix_C.panels.csv,no arm column,0,0
2026-09-06_does-any-panel-property-separate-at-FIXED-cap-mix_C.walkforward.csv,no usable cell,26,0
2026-09-06_does-every-regime-conditional-dial-lose-its-own-regime_C.coverage.csv,no arm column,0,0
2026-09-06_does-every-regime-conditional-dial-lose-its-own-regime_C.decomp.csv,no arm column,0,0
2026-09-06_does-every-regime-conditional-dial-lose-its-own-regime_C.grid.csv,no arm column,0,0
2026-09-06_does-every-regime-conditional-dial-lose-its-own-regime_C.h1.csv,no arm column,0,0
2026-09-06_does-every-regime-conditional-dial-lose-its-own-regime_C.mechanism.csv,no arm column,0,0
2026-09-06_does-every-regime-conditional-dial-lose-its-own-regime_C.oos.csv,no matched IS_/OOS_ pair,0,0
2026-09-06_does-every-regime-conditional-dial-lose-its-own-regime_C.walkforward.csv,no matched IS_/OOS_ pair,0,0
2026-09-06_does-reach-belong-beside-every-instrument-price_C.claims.csv,no arm column,0,0
2026-09-06_does-reach-belong-beside-every-instrument-price_C.grid.csv,no arm column,0,0
2026-09-06_does-reach-belong-beside-every-instrument-price_C.menu_backfilled.csv,no arm column,0,0
2026-09-06_does-reach-belong-beside-every-instrument-price_C.reach.csv,no arm column,0,0
2026-09-06_does-reach-belong-beside-every-instrument-price_C.walkforward.csv,no arm column,0,0
2026-09-06_does-the-12-1-plus-scaler-book-survive-a-second-panel_cloud.cadence.csv,no arm column,0,0
2026-09-06_does-the-12-1-plus-scaler-book-survive-a-second-panel_cloud.diffs.csv,no arm column,0,0
2026-09-06_does-the-12-1-plus-scaler-book-survive-a-second-panel_cloud.grid.csv,no arm column,0,0
2026-09-06_does-the-12-1-plus-scaler-book-survive-a-second-panel_cloud.rule8.csv,no matched IS_/OOS_ pair,0,0
2026-09-06_does-the-CORR-ordering-hold-off-q-0.5_cloud.cells.csv,ADMITTED,24,23
2026-09-06_does-the-CORR-ordering-hold-off-q-0.5_cloud.panels.csv,no arm column,0,0
2026-09-06_does-the-CORR-ordering-hold-off-q-0.5_cloud.strata.csv,no arm column,0,0
2026-09-06_does-the-CORR-ordering-hold-off-q-0.5_cloud.walkforward.csv,no usable cell,234,0
2026-09-06_does-the-EXPOSURE-vs-TIMING-split-price-the-live-de-gross-clause-correctly_C.grid.csv,no arm column,0,0
2026-09-06_does-the-EXPOSURE-vs-TIMING-split-price-the-live-de-gross-clause-correctly_C.matched.csv,no arm column,0,0
2026-09-06_does-the-EXPOSURE-vs-TIMING-split-price-the-live-de-gross-clause-correctly_C.walkforward.csv,no arm column,0,0
2026-09-06_does-the-banded-slow-filter-survive-on-the-large-cap-panels_cloud.controls.csv,no arm column,0,0
2026-09-06_does-the-banded-slow-filter-survive-on-the-large-cap-panels_cloud.flips.csv,no arm column,0,0
2026-09-06_does-the-banded-slow-filter-survive-on-the-large-cap-panels_cloud.grid.csv,no arm column,0,0
2026-09-06_does-the-banded-slow-filter-survive-on-the-large-cap-panels_cloud.walkforward.csv,no arm column,0,0
2026-09-06_does-the-buffer-beat-the-cadence-dial-at-matched-realised-turnover_cloud.grid.csv,no arm column,0,0
2026-09-06_does-the-buffer-beat-the-cadence-dial-at-matched-realised-turnover_cloud.matched.csv,no arm column,0,0
2026-09-06_does-the-buffer-beat-the-cadence-dial-at-matched-realised-turnover_cloud.walkforward.csv,no usable cell,24,0
2026-09-06_does-the-cash-drag-share-depend-on-the-panel-or-on-the-gate-level_cloud.decomp.csv,no arm column,0,0
2026-09-06_does-the-cash-drag-share-depend-on-the-panel-or-on-the-gate-level_cloud.grid.csv,no arm column,0,0
2026-09-06_does-the-cash-drag-share-depend-on-the-panel-or-on-the-gate-level_cloud.walkforward.csv,no arm column,0,0
2026-09-06_does-the-drawdown-phase-control-belong-on-every-cadence-row_C.census.csv,no arm column,0,0
2026-09-06_does-the-drawdown-phase-control-belong-on-every-cadence-row_C.claims.csv,no arm column,0,0
2026-09-06_does-the-drawdown-phase-control-belong-on-every-cadence-row_C.phases.csv,no arm column,0,0
2026-09-06_does-the-drawdown-phase-control-belong-on-every-cadence-row_C.walkforward.csv,no arm column,0,0
2026-09-06_does-the-sharpe-cagr-reversal-sit-under-every-EWall-claim_C.grid.csv,no usable cell,63,0
2026-09-06_does-the-sharpe-cagr-reversal-sit-under-every-EWall-claim_C.paired.csv,no arm column,0,0
2026-09-06_does-the-sharpe-cagr-reversal-sit-under-every-EWall-claim_C.predictor.csv,no arm column,0,0
2026-09-06_does-the-sharpe-cagr-reversal-sit-under-every-EWall-claim_C.walkforward.csv,no usable cell,32,0
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_broad_0bps_arms.csv,no usable cell,9,0
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_broad_10bps_arms.csv,no usable cell,9,0
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_channel.csv,no arm column,0,0
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_conditional.csv,no arm column,0,0
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_decomposition.csv,no arm column,0,0
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_grid.csv,no usable cell,112,0
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_reweight.csv,no arm column,0,0
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_u56_0bps_arms.csv,no usable cell,9,0
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_u56_10bps_arms.csv,no usable cell,9,0
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_walkforward.csv,no usable cell,36,0
2026-09-06_drawdown-instrument-exchange-rate_cloud.grid.csv,no arm column,0,0
2026-09-06_drawdown-instrument-exchange-rate_cloud.menu.csv,no arm column,0,0
2026-09-06_drawdown-instrument-exchange-rate_cloud.walkforward.csv,no arm column,0,0
2026-09-06_every-published-reach-is-a-ladder-edge_C.census.csv,no arm column,0,0
2026-09-06_every-published-reach-is-a-ladder-edge_C.grid.csv,no arm column,0,0
2026-09-06_every-published-reach-is-a-ladder-edge_C.keep.csv,no arm column,0,0
2026-09-06_every-published-reach-is-a-ladder-edge_C.walkforward.csv,no arm column,0,0
2026-09-06_every-published-reach-is-a-ladder-edge_C.widen.csv,no arm column,0,0
2026-09-06_ew-all-broad-as-the-simple-book_B.cadence.csv,no arm column,0,0
2026-09-06_ew-all-broad-as-the-simple-book_B.grid.csv,no arm column,0,0
2026-09-06_ew-all-broad-as-the-simple-book_B.walkforward.csv,no usable cell,12,0
2026-09-06_ew-band3-at-085-does-not-hold-on-broad_cloud.grid.csv,no usable cell,12,0
2026-09-06_ew-band3-at-085-does-not-hold-on-broad_cloud.intervals.csv,no matched IS_/OOS_ pair,0,0
2026-09-06_ew-band3-at-085-does-not-hold-on-broad_cloud.verdict.csv,no matched IS_/OOS_ pair,0,0
2026-09-06_ew-band3-at-085-does-not-hold-on-broad_cloud.walkforward.csv,no matched IS_/OOS_ pair,0,0
2026-09-06_gate-instrument-speed-curve_cloud.curve.csv,no arm column,0,0
2026-09-06_gate-instrument-speed-curve_cloud.flips.csv,no arm column,0,0
2026-09-06_gate-instrument-speed-curve_cloud.grid.csv,no arm column,0,0
2026-09-06_gate-instrument-speed-curve_cloud.keep.csv,no arm column,0,0
2026-09-06_gate-instrument-speed-curve_cloud.oos4b.csv,ADMITTED,6,38
2026-09-06_gate-instrument-speed-curve_cloud.walkforward.csv,no usable cell,24,0
2026-09-06_holding-period-as-the-hidden-variable_cloud.cadence.csv,no arm column,0,0
2026-09-06_holding-period-as-the-hidden-variable_cloud.costsens.csv,no arm column,0,0
2026-09-06_holding-period-as-the-hidden-variable_cloud.episodes.csv,no arm column,0,0
2026-09-06_holding-period-as-the-hidden-variable_cloud.grid.csv,no arm column,0,0
2026-09-06_holding-period-as-the-hidden-variable_cloud.walkforward.csv,no matched IS_/OOS_ pair,0,0
2026-09-06_how-many-published-gate-claims-are-flat-in-gross_cloud.arms.csv,no arm column,0,0
2026-09-06_how-many-published-gate-claims-are-flat-in-gross_cloud.census.csv,no arm column,0,0
2026-09-06_how-many-published-gate-claims-are-flat-in-gross_cloud.censusfiles.csv,no arm column,0,0
2026-09-06_how-many-published-gate-claims-are-flat-in-gross_cloud.keep.csv,no arm column,0,0
2026-09-06_how-many-published-gate-claims-are-flat-in-gross_cloud.ladder.csv,no arm column,0,0
2026-09-06_how-many-published-gate-claims-are-flat-in-gross_cloud.walkforward.csv,no usable cell,6,0
2026-09-06_is-6W-a-grid-edge-or-a-real-optimum_B.choices.csv,no usable cell,38,0
2026-09-06_is-6W-a-grid-edge-or-a-real-optimum_B.constants.csv,no arm column,0,0
2026-09-06_is-6W-a-grid-edge-or-a-real-optimum_B.keep.csv,no arm column,0,0
2026-09-06_is-6W-a-grid-edge-or-a-real-optimum_B.ladder.csv,no arm column,0,0
2026-09-06_is-6W-a-grid-edge-or-a-real-optimum_B.paired.csv,no matched IS_/OOS_ pair,0,0
2026-09-06_is-6W-a-grid-edge-or-a-real-optimum_B.phase.csv,no arm column,0,0
2026-09-06_is-6W-a-grid-edge-or-a-real-optimum_B.phasesummary.csv,no arm column,0,0
2026-09-06_is-6W-a-grid-edge-or-a-real-optimum_B.shape.csv,no arm column,0,0
2026-09-06_is-6W-a-grid-edge-or-a-real-optimum_B.walkforward.csv,no matched IS_/OOS_ pair,0,0
2026-09-06_is-6W-a-grid-edge-or-a-real-optimum_B.zone.csv,no arm column,0,0
2026-09-06_is-ETF36-a-third-cluster-or-just-a-small-sample_C.cells.csv,no arm column,0,0
2026-09-06_is-ETF36-a-third-cluster-or-just-a-small-sample_C.chars.csv,no arm column,0,0
2026-09-06_is-ETF36-a-third-cluster-or-just-a-small-sample_C.curve.csv,no arm column,0,0
2026-09-06_is-ETF36-a-third-cluster-or-just-a-small-sample_C.grid.csv,no usable cell,1037,0
2026-09-06_is-ETF36-a-third-cluster-or-just-a-small-sample_C.holdout.csv,no arm column,0,0
2026-09-06_is-ETF36-a-third-cluster-or-just-a-small-sample_C.keep.csv,no usable cell,31,0
2026-09-06_is-ETF36-a-third-cluster-or-just-a-small-sample_C.panelshare.csv,no arm column,0,0
2026-09-06_is-ETF36-a-third-cluster-or-just-a-small-sample_C.reversal.csv,no arm column,0,0
2026-09-06_is-ETF36-a-third-cluster-or-just-a-small-sample_C.rivals.csv,no arm column,0,0
2026-09-06_is-ETF36-a-third-cluster-or-just-a-small-sample_C.shape.csv,no arm column,0,0
2026-09-06_is-ETF36-a-third-cluster-or-just-a-small-sample_C.sweep_cells.csv,no arm column,0,0
2026-09-06_is-ETF36-a-third-cluster-or-just-a-small-sample_C.sweepbooks.csv,no arm column,0,0
2026-09-06_is-ETF36-a-third-cluster-or-just-a-small-sample_C.threshold_grid.csv,no arm column,0,0
2026-09-06_is-ETF36-a-third-cluster-or-just-a-small-sample_C.walkforward.csv,no arm column,0,0
2026-09-06_is-RAND-beating-FWD-persistence-or-pick_C.breakeven.csv,no arm column,0,0
2026-09-06_is-RAND-beating-FWD-persistence-or-pick_C.comparisons.csv,no arm column,0,0
2026-09-06_is-RAND-beating-FWD-persistence-or-pick_C.grid.csv,no usable cell,544,0
2026-09-06_is-RAND-beating-FWD-persistence-or-pick_C.headline.csv,no arm column,0,0
2026-09-06_is-RAND-beating-FWD-persistence-or-pick_C.seeds.csv,no arm column,0,0
2026-09-06_is-RAND-beating-FWD-persistence-or-pick_C.walkforward.csv,no matched IS_/OOS_ pair,0,0
2026-09-06_is-RULES-v2-only-a-de-grossing-effect_C_grid.csv,no usable cell,34,0
2026-09-06_is-RULES-v2-only-a-de-grossing-effect_C_headline.csv,no matched IS_/OOS_ pair,0,0
2026-09-06_is-RULES-v2-only-a-de-grossing-effect_C_nullbands.csv,no arm column,0,0
2026-09-06_is-RULES-v2-only-a-de-grossing-effect_C_walkforward.csv,no usable cell,20,0
2026-09-06_is-breadth-a-small-cap-dummy-everywhere-in-the-record_cloud.books.csv,no arm column,0,0
2026-09-06_is-breadth-a-small-cap-dummy-everywhere-in-the-record_cloud.census.csv,no arm column,0,0
2026-09-06_is-breadth-a-small-cap-dummy-everywhere-in-the-record_cloud.panels.csv,no arm column,0,0
2026-09-06_is-breadth-a-small-cap-dummy-everywhere-in-the-record_cloud.walkforward.csv,no arm column,0,0
2026-09-06_is-cadence-the-only-cost-chooser-on-other-books_cloud.census.csv,no arm column,0,0
2026-09-06_is-cadence-the-only-cost-chooser-on-other-books_cloud.grid.csv,no arm column,0,0
2026-09-06_is-cadence-the-only-cost-chooser-on-other-books_cloud.keep.csv,no arm column,0,0
2026-09-06_is-cadence-the-only-cost-chooser-on-other-books_cloud.mechanism.csv,no arm column,0,0
2026-09-06_is-cadence-the-only-cost-chooser-on-other-books_cloud.walkforward.csv,no arm column,0,0
2026-09-06_is-n20-a-constant-or-a-grid-edge_C.argmax.csv,no arm column,0,0
2026-09-06_is-n20-a-constant-or-a-grid-edge_C.grid.csv,no arm column,0,0
2026-09-06_is-n20-a-constant-or-a-grid-edge_C.walkforward.csv,no arm column,0,0
2026-09-06_is-phase-sensitivity-a-book-property-or-a-panel-one_cloud.books.csv,no arm column,0,0
2026-09-06_is-phase-sensitivity-a-book-property-or-a-panel-one_cloud.common.csv,no arm column,0,0
2026-09-06_is-phase-sensitivity-a-book-property-or-a-panel-one_cloud.keep.csv,no arm column,0,0
2026-09-06_is-phase-sensitivity-a-book-property-or-a-panel-one_cloud.phase.csv,no arm column,0,0
2026-09-06_is-phase-sensitivity-a-book-property-or-a-panel-one_cloud.predict.csv,no arm column,0,0
2026-09-06_is-phase-sensitivity-a-book-property-or-a-panel-one_cloud.screen.csv,no arm column,0,0
2026-09-06_is-phase-sensitivity-a-book-property-or-a-panel-one_cloud.walkforward.csv,no matched IS_/OOS_ pair,0,0
2026-09-06_is-the-1bp-breakeven-general-to-the-records-null-arms_C.audit.csv,no arm column,0,0
2026-09-06_is-the-1bp-breakeven-general-to-the-records-null-arms_C.breakeven.csv,no matched IS_/OOS_ pair,0,0
2026-09-06_is-the-1bp-breakeven-general-to-the-records-null-arms_C.census.csv,no arm column,0,0
2026-09-06_is-the-1bp-breakeven-general-to-the-records-null-arms_C.grid.csv,no matched IS_/OOS_ pair,0,0
2026-09-06_is-the-1bp-breakeven-general-to-the-records-null-arms_C.keep.csv,no matched IS_/OOS_ pair,0,0
2026-09-06_is-the-1bp-breakeven-general-to-the-records-null-arms_C.walkforward.csv,no arm column,0,0
2026-09-06_is-the-de-gross-cost-a-cash-drag-identity_B.grid.csv,no arm column,0,0
2026-09-06_is-the-de-gross-cost-a-cash-drag-identity_B.identity.csv,no arm column,0,0
2026-09-06_is-the-de-gross-cost-a-cash-drag-identity_B.summary.csv,no arm column,0,0
2026-09-06_is-the-de-gross-cost-a-cash-drag-identity_B.walkforward.csv,no arm column,0,0
2026-09-06_is-the-de-gross-timing-residual-a-per-panel-CONSTANT_cloud.decomp.csv,no arm column,0,0
2026-09-06_is-the-de-gross-timing-residual-a-per-panel-CONSTANT_cloud.estimators.csv,no arm column,0,0
2026-09-06_is-the-de-gross-timing-residual-a-per-panel-CONSTANT_cloud.grid.csv,no arm column,0,0
2026-09-06_is-the-de-gross-timing-residual-a-per-panel-CONSTANT_cloud.paired.csv,no arm column,0,0
2026-09-06_is-the-de-gross-timing-residual-a-per-panel-CONSTANT_cloud.walkforward.csv,no arm column,0,0
2026-09-06_is-the-gate-a-drawdown-instrument-on-every-panel_cloud.grid.csv,no matched IS_/OOS_ pair,0,0
2026-09-06_is-the-gate-a-drawdown-instrument-on-every-panel_cloud.keep.csv,no matched IS_/OOS_ pair,0,0
2026-09-06_is-the-gate-a-drawdown-instrument-on-every-panel_cloud.oos.csv,no matched IS_/OOS_ pair,0,0
2026-09-06_is-the-gate-a-drawdown-instrument-on-every-panel_cloud.walkforward.csv,no matched IS_/OOS_ pair,0,0
2026-09-06_is-the-low-price-tilt-a-split-artefact-or-a-survivorship-one_cloud.arms.csv,no arm column,0,0
2026-09-06_is-the-low-price-tilt-a-split-artefact-or-a-survivorship-one_cloud.cohorts.csv,no arm column,0,0
2026-09-06_is-the-low-price-tilt-a-split-artefact-or-a-survivorship-one_cloud.keyic.csv,no arm column,0,0
2026-09-06_is-the-low-price-tilt-a-split-artefact-or-a-survivorship-one_cloud.reproduction.csv,no arm column,0,0
2026-09-06_is-the-low-price-tilt-a-split-artefact-or-a-survivorship-one_cloud.walkforward.csv,no matched IS_/OOS_ pair,0,0
2026-09-06_is-the-m999-u56-buffer-book-a-4b-candidate_cloud.cadence.csv,no arm column,0,0
2026-09-06_is-the-m999-u56-buffer-book-a-4b-candidate_cloud.grid.csv,no arm column,0,0
2026-09-06_is-the-m999-u56-buffer-book-a-4b-candidate_cloud.walkforward.csv,no arm column,0,0
2026-09-06_is-the-negative-exposure-timing-residual-a-general-property-of-gates_B.decomp.csv,no arm column,0,0
2026-09-06_is-the-negative-exposure-timing-residual-a-general-property-of-gates_B.grid.csv,no arm column,0,0
2026-09-06_is-the-negative-exposure-timing-residual-a-general-property-of-gates_B.livebook.csv,no arm column,0,0
2026-09-06_is-the-negative-exposure-timing-residual-a-general-property-of-gates_B.signs.csv,no arm column,0,0
2026-09-06_is-the-negative-exposure-timing-residual-a-general-property-of-gates_B.summary.csv,no arm column,0,0
2026-09-06_is-the-negative-exposure-timing-residual-a-general-property-of-gates_B.walkforward.csv,no arm column,0,0
2026-09-06_is-the-null-key-result-one-draw-or-a-distribution_cloud.grid.csv,no arm column,0,0
2026-09-06_is-the-reversal-share-a-function-of-n-over-n_elig_C.elig.csv,no arm column,0,0
2026-09-06_is-the-reversal-share-a-function-of-n-over-n_elig_C.grid.csv,no usable cell,89,0
2026-09-06_is-the-reversal-share-a-function-of-n-over-n_elig_C.points.csv,no arm column,0,0
2026-09-06_is-the-reversal-share-a-function-of-n-over-n_elig_C.reversal.csv,no arm column,0,0
2026-09-06_is-the-reversal-share-a-function-of-n-over-n_elig_C.reversal_0bps.csv,no arm column,0,0
2026-09-06_is-the-reversal-share-a-function-of-n-over-n_elig_C.rivals.csv,no arm column,0,0
2026-09-06_is-the-reversal-share-a-function-of-n-over-n_elig_C.selectors.csv,no arm column,0,0
2026-09-06_is-the-reversal-share-a-function-of-n-over-n_elig_C.threshold_grid.csv,no arm column,0,0
2026-09-06_is-the-reversal-share-a-function-of-n-over-n_elig_C.walkforward.csv,no arm column,0,0
2026-09-06_is-the-sharpe-cagr-reversal-a-PANEL-property_C.cells.csv,no arm column,0,0
2026-09-06_is-the-sharpe-cagr-reversal-a-PANEL-property_C.chars.csv,no arm column,0,0
2026-09-06_is-the-sharpe-cagr-reversal-a-PANEL-property_C.grid.csv,no usable cell,812,0
2026-09-06_is-the-sharpe-cagr-reversal-a-PANEL-property_C.keep.csv,no usable cell,54,0
2026-09-06_is-the-sharpe-cagr-reversal-a-PANEL-property_C.loso.csv,no arm column,0,0
2026-09-06_is-the-sharpe-cagr-reversal-a-PANEL-property_C.panelshare.csv,no arm column,0,0
2026-09-06_is-the-sharpe-cagr-reversal-a-PANEL-property_C.q5_loso_cells.csv,no arm column,0,0
2026-09-06_is-the-sharpe-cagr-reversal-a-PANEL-property_C.q5_loso_share.csv,no arm column,0,0
2026-09-06_is-the-sharpe-cagr-reversal-a-PANEL-property_C.reversal.csv,no arm column,0,0
2026-09-06_is-the-sharpe-cagr-reversal-a-PANEL-property_C.rivals.csv,no arm column,0,0
2026-09-06_is-the-sharpe-cagr-reversal-a-PANEL-property_C.threshold_grid.csv,no arm column,0,0
2026-09-06_is-the-sharpe-cagr-reversal-a-PANEL-property_C.walkforward.csv,no arm column,0,0
2026-09-06_is-the-soft-200d-tilt-inside-the-score-doing-the-gate-s-job_cloud.grid.csv,no arm column,0,0
2026-09-06_is-the-soft-200d-tilt-inside-the-score-doing-the-gate-s-job_cloud.overlap.csv,no arm column,0,0
2026-09-06_is-the-soft-200d-tilt-inside-the-score-doing-the-gate-s-job_cloud.walkforward.csv,no arm column,0,0
2026-09-06_is-the-vol20-half-the-whole-small-panel-inversion_cloud_attribution.csv,no arm column,0,0
2026-09-06_is-the-vol20-half-the-whole-small-panel-inversion_cloud_grid.csv,no arm column,0,0
2026-09-06_is-the-vol20-half-the-whole-small-panel-inversion_cloud_halves.csv,no arm column,0,0
2026-09-06_is-the-vol20-half-the-whole-small-panel-inversion_cloud_keeppaths.csv,no arm column,0,0
2026-09-06_is-the-vol20-half-the-whole-small-panel-inversion_cloud_walkforward.csv,no usable cell,41,0
2026-09-06_is-within-stratum-CORR-a-SECTOR-concentration-proxy_C.cells.csv,no usable cell,5,0
2026-09-06_is-within-stratum-CORR-a-SECTOR-concentration-proxy_C.fits.csv,no arm column,0,0
2026-09-06_is-within-stratum-CORR-a-SECTOR-concentration-proxy_C.panels.csv,no arm column,0,0
2026-09-06_is-within-stratum-CORR-a-SECTOR-concentration-proxy_C.walkforward.csv,no usable cell,34,0
2026-09-06_keep-candidate-universe-robustness_cloud.draws.csv,no usable cell,46,0
2026-09-06_keep-candidate-universe-robustness_cloud.grid.csv,no arm column,0,0
2026-09-06_keep-candidate-universe-robustness_cloud.loo.csv,no arm column,0,0
2026-09-06_keep-candidate-universe-robustness_cloud.walkforward.csv,no arm column,0,0
2026-09-06_locate-the-band-width-ceiling_cloud.gate.csv,no arm column,0,0
2026-09-06_locate-the-band-width-ceiling_cloud.grid.csv,no arm column,0,0
2026-09-06_locate-the-band-width-ceiling_cloud.walkforward.csv,no arm column,0,0
2026-09-06_momentum-no-vol-scaler_cloud.grid.csv,no arm column,0,0
2026-09-06_momentum-no-vol-scaler_cloud.isolates.csv,no arm column,0,0
2026-09-06_momentum-no-vol-scaler_cloud.rule8.csv,no matched IS_/OOS_ pair,0,0
2026-09-06_monthly-drawdown-cost_cloud.episodes.csv,no arm column,0,0
2026-09-06_monthly-drawdown-cost_cloud.grid.csv,ADMITTED,25,67
2026-09-06_monthly-drawdown-cost_cloud.walkforward.csv,no usable cell,16,0
2026-09-06_monthly-r6-top20-as-a-single-hypothesis_B.draws.csv,no arm column,0,0
2026-09-06_monthly-r6-top20-as-a-single-hypothesis_B.grid.csv,no arm column,0,0
2026-09-06_monthly-r6-top20-as-a-single-hypothesis_B.ladder.csv,no arm column,0,0
2026-09-06_monthly-r6-top20-as-a-single-hypothesis_B.phase.csv,no arm column,0,0
2026-09-06_monthly-r6-top20-as-a-single-hypothesis_B.walkforward.csv,no arm column,0,0
2026-09-06_monthly-r6-top20-as-a-single-hypothesis_cloud.cells.csv,no arm column,0,0
2026-09-06_monthly-r6-top20-as-a-single-hypothesis_cloud.draws.csv,no arm column,0,0
2026-09-06_monthly-r6-top20-as-a-single-hypothesis_cloud.walkforward.csv,no usable cell,20,0
2026-09-06_persistence-vs-cost-as-a-required-column_cloud.grid.csv,no arm column,0,0
2026-09-06_persistence-vs-cost-as-a-required-column_cloud.keep.csv,no arm column,0,0
2026-09-06_persistence-vs-cost-as-a-required-column_cloud.pairs.csv,no arm column,0,0
2026-09-06_persistence-vs-cost-as-a-required-column_cloud.trigger.csv,no arm column,0,0
2026-09-06_persistence-vs-cost-as-a-required-column_cloud.walkforward.csv,no usable cell,12,0
2026-09-06_point-in-time-megacap-panel_B.grid.csv,ADMITTED,28,112
2026-09-06_point-in-time-megacap-panel_B.rand.csv,no usable cell,28,0
2026-09-06_price-the-four-unpriced-null-verdicts-on-their-own-books_B.breakeven.csv,no arm column,0,0
2026-09-06_price-the-four-unpriced-null-verdicts-on-their-own-books_B.site1.csv,ADMITTED,256,1536
2026-09-06_price-the-four-unpriced-null-verdicts-on-their-own-books_B.site2.csv,no arm column,0,0
2026-09-06_price-the-four-unpriced-null-verdicts-on-their-own-books_B.site3.csv,no arm column,0,0
2026-09-06_price-the-four-unpriced-null-verdicts-on-their-own-books_B.site4.csv,no arm column,0,0
2026-09-06_price-the-four-unpriced-null-verdicts-on-their-own-books_B.verdicts.csv,no arm column,0,0
2026-09-06_price-the-four-unpriced-null-verdicts-on-their-own-books_B.walkforward.csv,no usable cell,8,0
2026-09-06_price-the-post-crash-re-entry-lag_cloud.episodes.csv,no arm column,0,0
2026-09-06_price-the-post-crash-re-entry-lag_cloud.grid.csv,ADMITTED,12,89
2026-09-06_price-the-post-crash-re-entry-lag_cloud.walkforward.csv,no usable cell,6,0
2026-09-06_price-the-ranking-on-the-exchange-rate-menu_cloud.grid.csv,no arm column,0,0
2026-09-06_price-the-ranking-on-the-exchange-rate-menu_cloud.menu.csv,no arm column,0,0
2026-09-06_price-the-ranking-on-the-exchange-rate-menu_cloud.sell.csv,no arm column,0,0
2026-09-06_price-the-ranking-on-the-exchange-rate-menu_cloud.walkforward.csv,no arm column,0,0
2026-09-06_price-the-vol20-drawdown-purchase-against-the-cheaper-instruments_C.control.csv,no arm column,0,0
2026-09-06_price-the-vol20-drawdown-purchase-against-the-cheaper-instruments_C.grid.csv,no arm column,0,0
2026-09-06_price-the-vol20-drawdown-purchase-against-the-cheaper-instruments_C.matched.csv,no arm column,0,0
2026-09-06_price-the-vol20-drawdown-purchase-against-the-cheaper-instruments_C.walkforward.csv,no matched IS_/OOS_ pair,0,0
2026-09-06_publish-the-cash-carve-out-beside-every-sleeve-MaxDD_C.backfill.csv,no arm column,0,0
2026-09-06_publish-the-cash-carve-out-beside-every-sleeve-MaxDD_C.census.csv,no arm column,0,0
2026-09-06_publish-the-cash-carve-out-beside-every-sleeve-MaxDD_C.keep.csv,no arm column,0,0
