stem,token,head,in_CSV,in_CSVJSON,in_ANY
2026-09-05_required-gross-as-a-leaderboard-column_cloud,0.8820,0,1,1,1
2026-09-05_required-gross-as-a-leaderboard-column_cloud,1.0823,1,0,0,1
2026-09-05_required-gross-as-a-leaderboard-column_cloud,10.83%,0,1,1,1
2026-09-05_required-gross-as-a-leaderboard-column_cloud,10.86%,0,1,1,1
2026-09-05_required-gross-as-a-leaderboard-column_cloud,11.48%,0,0,0,1
2026-09-05_required-gross-as-a-leaderboard-column_cloud,15.45%,0,1,1,1
2026-09-05_required-gross-as-a-leaderboard-column_cloud,19.69%,1,1,1,1
2026-09-05_required-gross-as-a-leaderboard-column_cloud,"2,355",1,1,1,1
2026-09-05_required-gross-as-a-leaderboard-column_cloud,24.58%,0,1,1,1
2026-09-05_required-gross-as-a-leaderboard-column_cloud,25.21%,0,0,0,0
2026-09-05_required-gross-as-a-leaderboard-column_cloud,"4,285",0,1,1,1
2026-09-05_scale-free-as-a-corpus-eligibility-rule_C,0.1083,0,1,1,1
2026-09-05_scale-free-as-a-corpus-eligibility-rule_C,0.1220,0,1,1,1
2026-09-05_scale-free-as-a-corpus-eligibility-rule_C,0.1306,0,1,1,1
2026-09-05_scale-free-as-a-corpus-eligibility-rule_C,0.1325,1,1,1,1
2026-09-05_scale-free-as-a-corpus-eligibility-rule_C,0.1461,1,1,1,1
2026-09-05_scale-free-as-a-corpus-eligibility-rule_C,0.1479,0,1,1,1
2026-09-05_scale-free-as-a-corpus-eligibility-rule_C,0.1722,0,1,1,1
2026-09-05_scale-free-as-a-corpus-eligibility-rule_C,0.2664,0,1,1,1
2026-09-05_scale-free-as-a-corpus-eligibility-rule_C,0.2924,1,1,1,1
2026-09-05_scale-free-as-a-corpus-eligibility-rule_C,1.033,1,1,1,1
2026-09-05_scale-free-as-a-corpus-eligibility-rule_C,1.096,1,1,1,1
2026-09-05_scale-free-as-a-corpus-eligibility-rule_C,1.107,0,1,1,1
2026-09-05_scale-free-as-a-corpus-eligibility-rule_C,1.118,1,1,1,1
2026-09-05_scale-free-as-a-corpus-eligibility-rule_C,10.65%,1,1,1,1
2026-09-05_scale-free-as-a-corpus-eligibility-rule_C,"14,400",1,1,1,1
2026-09-05_scale-free-as-a-corpus-eligibility-rule_C,15.45%,1,1,1,1
2026-09-05_selectivity-as-the-book-parameter_B,0.1015,0,1,1,1
2026-09-05_selectivity-as-the-book-parameter_B,0.1030,0,1,1,1
2026-09-05_selectivity-as-the-book-parameter_B,0.1890,0,0,0,1
2026-09-05_selectivity-as-the-book-parameter_B,0.5567,1,0,0,1
2026-09-05_selectivity-as-the-book-parameter_B,0.64091,0,0,0,1
2026-09-05_selectivity-as-the-book-parameter_B,0.66418,0,0,0,1
2026-09-05_selectivity-as-the-book-parameter_B,0.6855,0,0,0,1
2026-09-05_selectivity-as-the-book-parameter_B,0.68779,0,0,0,1
2026-09-05_selectivity-as-the-book-parameter_B,0.7019,1,0,0,1
2026-09-05_selectivity-as-the-book-parameter_B,0.7444,0,0,0,1
2026-09-05_selectivity-as-the-book-parameter_B,0.7488,0,1,1,1
2026-09-05_selectivity-as-the-book-parameter_B,0.7500,0,1,1,1
2026-09-05_selectivity-as-the-book-parameter_B,0.7540,0,1,1,1
2026-09-05_selectivity-as-the-book-parameter_B,0.7736,0,0,0,1
2026-09-05_selectivity-as-the-book-parameter_B,0.8000,0,1,1,1
2026-09-05_selectivity-as-the-book-parameter_B,0.9060,0,1,1,1
2026-09-05_selectivity-as-the-book-parameter_B,0.9240,0,0,0,1
2026-09-05_selectivity-as-the-book-parameter_B,0.9322,0,0,0,1
2026-09-05_selectivity-as-the-book-parameter_B,0.9353,0,0,0,1
2026-09-05_selectivity-as-the-book-parameter_B,0.9356,1,0,0,1
2026-09-05_selectivity-as-the-book-parameter_B,0.9580,1,1,1,1
2026-09-05_selectivity-as-the-book-parameter_B,0.9822,1,0,0,1
2026-09-05_selectivity-as-the-book-parameter_B,1.0243,0,1,1,1
2026-09-05_selectivity-as-the-book-parameter_B,1.0253,0,0,0,1
2026-09-05_selectivity-as-the-book-parameter_B,1.0390,1,1,1,1
2026-09-05_selectivity-as-the-book-parameter_B,1.0572,1,0,0,1
2026-09-05_selectivity-as-the-book-parameter_B,1.06354,0,0,0,1
2026-09-05_selectivity-as-the-book-parameter_B,1.0644,0,1,1,1
2026-09-05_selectivity-as-the-book-parameter_B,1.06639,0,0,0,1
2026-09-05_selectivity-as-the-book-parameter_B,1.06817,0,0,0,1
2026-09-05_selectivity-as-the-book-parameter_B,1.088,0,0,0,1
2026-09-05_selectivity-as-the-book-parameter_B,1.08828,0,0,0,1
2026-09-05_selectivity-as-the-book-parameter_B,1.09214,1,0,0,1
2026-09-05_selectivity-as-the-book-parameter_B,1.093,0,1,1,1
2026-09-05_selectivity-as-the-book-parameter_B,1.10155,0,0,0,1
2026-09-05_selectivity-as-the-book-parameter_B,1.103,0,1,1,1
2026-09-05_selectivity-as-the-book-parameter_B,1.1072,1,0,0,1
2026-09-05_selectivity-as-the-book-parameter_B,1.1270,1,1,1,1
2026-09-05_selectivity-as-the-book-parameter_B,1.1813,1,1,1,1
2026-09-05_selectivity-as-the-book-parameter_B,12.36%,0,0,0,1
2026-09-05_selectivity-as-the-book-parameter_B,12.65974%,1,0,0,1
2026-09-05_selectivity-as-the-book-parameter_B,12.67%,0,0,0,1
2026-09-05_selectivity-as-the-book-parameter_B,12.78846%,0,0,0,1
2026-09-05_selectivity-as-the-book-parameter_B,13.02%,0,0,0,1
2026-09-05_selectivity-as-the-book-parameter_B,13.17%,1,1,1,1
2026-09-05_selectivity-as-the-book-parameter_B,13.82780%,0,0,0,1
2026-09-05_selectivity-as-the-book-parameter_B,14.45,0,1,1,1
2026-09-05_selectivity-as-the-book-parameter_B,148.3,0,0,0,1
2026-09-05_selectivity-as-the-book-parameter_B,15.02%,0,0,0,1
2026-09-05_selectivity-as-the-book-parameter_B,15.54%,1,1,1,1
2026-09-05_selectivity-as-the-book-parameter_B,18.30835%,1,0,0,1
2026-09-05_selectivity-as-the-book-parameter_B,19.36%,1,1,1,1
2026-09-05_selectivity-as-the-book-parameter_B,6.45305%,0,0,0,1
2026-09-05_shallow-window-prices-are-not-prices_C,"1,640",1,1,1,1
2026-09-05_shallow-window-prices-are-not-prices_C,12.04%,1,1,1,1
2026-09-05_shallow-window-prices-are-not-prices_C,144.8,0,0,0,0
2026-09-05_shallow-window-prices-are-not-prices_C,15.45%,1,1,1,1
2026-09-05_shallow-window-prices-are-not-prices_C,22.062,1,0,0,0
2026-09-05_shallow-window-prices-are-not-prices_C,"3,679",0,1,1,1
2026-09-05_shallow-window-prices-are-not-prices_C,64.33,0,1,1,1
2026-09-05_shallow-window-prices-are-not-prices_C,82.98,0,1,1,1
2026-09-05_sleeve-G-is-2013_cloud,+0.1127,0,1,1,1
2026-09-05_sleeve-G-is-2013_cloud,+0.1444,0,1,1,1
2026-09-05_sleeve-G-is-2013_cloud,+0.1732,0,1,1,1
2026-09-05_sleeve-G-is-2013_cloud,+0.2237,0,1,1,1
2026-09-05_sleeve-G-is-2013_cloud,0.1463,0,1,1,1
2026-09-05_sleeve-G-is-2013_cloud,0.1629,0,1,1,1
2026-09-05_sleeve-G-is-2013_cloud,0.1694,0,1,1,1
2026-09-05_sleeve-G-is-2013_cloud,0.2850,0,1,1,1
2026-09-05_sleeve-G-is-2013_cloud,0.3102,0,0,0,1
2026-09-05_sleeve-G-is-2013_cloud,1.006,0,1,1,1
2026-09-05_sleeve-G-is-2013_cloud,1.057,0,1,1,1
2026-09-05_sleeve-G-is-2013_cloud,1.068,1,1,1,1
2026-09-05_sleeve-G-is-2013_cloud,1.161,0,1,1,1
2026-09-05_sleeve-G-is-2013_cloud,1.237,1,1,1,1
2026-09-05_sleeve-G-is-2013_cloud,1.261,1,1,1,1
2026-09-05_sleeve-G-is-2013_cloud,1.707,0,1,1,1
2026-09-05_sleeve-G-is-2013_cloud,1.753,0,1,1,1
2026-09-05_sleeve-G-is-2013_cloud,1.853,0,1,1,1
2026-09-05_sleeve-G-is-2013_cloud,1.915,1,0,0,1
2026-09-05_sleeve-G-is-2013_cloud,1.959,0,1,1,1
2026-09-05_sleeve-G-is-2013_cloud,16.52%,0,1,1,1
2026-09-05_sleeve-f-that-clears-the-floor_cloud,1.001,0,1,1,1
2026-09-05_sleeve-f-that-clears-the-floor_cloud,1.047,1,1,1,1
2026-09-05_sleeve-f-that-clears-the-floor_cloud,1.052,0,1,1,1
2026-09-05_sleeve-f-that-clears-the-floor_cloud,1.055,1,1,1,1
2026-09-05_sleeve-f-that-clears-the-floor_cloud,1.057,0,1,1,1
2026-09-05_sleeve-f-that-clears-the-floor_cloud,1.065,0,1,1,1
2026-09-05_sleeve-f-that-clears-the-floor_cloud,1.072,0,1,1,1
2026-09-05_sleeve-f-that-clears-the-floor_cloud,1.077,0,1,1,1
2026-09-05_sleeve-f-that-clears-the-floor_cloud,1.086,1,1,1,1
2026-09-05_sleeve-f-that-clears-the-floor_cloud,1.123,0,1,1,1
2026-09-05_sleeve-f-that-clears-the-floor_cloud,1.168,0,1,1,1
2026-09-05_sleeve-f-that-clears-the-floor_cloud,1.181,1,1,1,1
2026-09-05_sleeve-f-that-clears-the-floor_cloud,1.192,1,1,1,1
2026-09-05_sleeve-f-that-clears-the-floor_cloud,1.202,1,1,1,1
2026-09-05_sleeve-f-that-clears-the-floor_cloud,1.208,0,1,1,1
2026-09-05_sleeve-f-that-clears-the-floor_cloud,1.214,1,1,1,1
2026-09-05_sleeve-f-that-clears-the-floor_cloud,1.235,1,1,1,1
2026-09-05_sleeve-f-that-clears-the-floor_cloud,1.277,0,1,1,1
2026-09-05_sleeve-f-that-clears-the-floor_cloud,1.291,0,1,1,1
2026-09-05_sleeve-f-that-clears-the-floor_cloud,1.292,0,1,1,1
2026-09-05_sleeve-f-that-clears-the-floor_cloud,15.23%,1,1,1,1
2026-09-05_sleeve-with-a-real-diversifier_B,-14.61%,1,0,0,0
2026-09-05_sleeve-with-a-real-diversifier_B,-16.05%,1,0,0,0
2026-09-05_sleeve-with-a-real-diversifier_B,-16.26%,0,1,1,1
2026-09-05_sleeve-with-a-real-diversifier_B,-17.67%,0,1,1,1
2026-09-05_sleeve-with-a-real-diversifier_B,-18.31%,0,0,0,0
2026-09-05_sleeve-with-a-real-diversifier_B,-20.05%,0,1,1,1
2026-09-05_sleeve-with-a-real-diversifier_B,1.001,0,1,1,1
2026-09-05_sleeve-with-a-real-diversifier_B,1.011,1,1,1,1
2026-09-05_sleeve-with-a-real-diversifier_B,1.041,0,1,1,1
2026-09-05_sleeve-with-a-real-diversifier_B,1.071,0,1,1,1
2026-09-05_sleeve-with-a-real-diversifier_B,1.082,0,1,1,1
2026-09-05_sleeve-with-a-real-diversifier_B,1.088,0,1,1,1
2026-09-05_sleeve-with-a-real-diversifier_B,1.089,0,1,1,1
2026-09-05_sleeve-with-a-real-diversifier_B,1.092,0,1,1,1
2026-09-05_sleeve-with-a-real-diversifier_B,1.098,0,1,1,1
2026-09-05_sleeve-with-a-real-diversifier_B,1.102,0,1,1,1
2026-09-05_sleeve-with-a-real-diversifier_B,1.124,0,1,1,1
2026-09-05_sleeve-with-a-real-diversifier_B,1.125,0,1,1,1
2026-09-05_sleeve-with-a-real-diversifier_B,1.127,1,1,1,1
2026-09-05_sleeve-with-a-real-diversifier_B,1.142,1,0,0,1
2026-09-05_sleeve-with-a-real-diversifier_B,1.159,1,1,1,1
2026-09-05_sleeve-with-a-real-diversifier_B,1.168,0,1,1,1
2026-09-05_sleeve-with-a-real-diversifier_B,1.171,0,1,1,1
2026-09-05_sleeve-with-a-real-diversifier_B,1.174,1,1,1,1
2026-09-05_sleeve-with-a-real-diversifier_B,1.217,1,1,1,1
2026-09-05_sleeve-with-a-real-diversifier_B,1.266,0,1,1,1
2026-09-05_sleeve-with-a-real-diversifier_B,10.66%,0,1,1,1
2026-09-05_sleeve-with-a-real-diversifier_B,10.83%,1,1,1,1
2026-09-05_sleeve-with-a-real-diversifier_B,11.06%,0,0,0,0
2026-09-05_sleeve-with-a-real-diversifier_B,11.09%,0,0,0,0
2026-09-05_sleeve-with-a-real-diversifier_B,11.26%,1,1,1,1
2026-09-05_sleeve-with-a-real-diversifier_B,12.08%,0,0,0,0
2026-09-05_sleeve-with-a-real-diversifier_B,12.43%,0,1,1,1
2026-09-05_sleeve-with-a-real-diversifier_B,12.49%,0,0,0,0
2026-09-05_sleeve-with-a-real-diversifier_B,12.66%,0,0,0,0
2026-09-05_sleeve-with-a-real-diversifier_B,13.09%,0,0,0,0
2026-09-05_sleeve-with-a-real-diversifier_B,14.36%,0,1,1,1
2026-09-05_sleeve-with-a-real-diversifier_cloud,1.019,0,1,1,1
2026-09-05_sleeve-with-a-real-diversifier_cloud,1.061,0,1,1,1
2026-09-05_sleeve-with-a-real-diversifier_cloud,1.063,1,1,1,1
2026-09-05_sleeve-with-a-real-diversifier_cloud,1.085,0,0,0,1
2026-09-05_sleeve-with-a-real-diversifier_cloud,1.099,0,1,1,1
2026-09-05_sleeve-with-a-real-diversifier_cloud,1.114,0,1,1,1
2026-09-05_sleeve-with-a-real-diversifier_cloud,1.144,1,1,1,1
2026-09-05_sleeve-with-a-real-diversifier_cloud,1.149,1,1,1,1
2026-09-05_sleeve-with-a-real-diversifier_cloud,1.168,0,0,0,1
2026-09-05_sleeve-with-a-real-diversifier_cloud,1.173,0,1,1,1
2026-09-05_sleeve-with-a-real-diversifier_cloud,1.175,0,1,1,1
2026-09-05_sleeve-with-a-real-diversifier_cloud,1.184,0,1,1,1
2026-09-05_sleeve-with-a-real-diversifier_cloud,1.197,0,0,0,1
2026-09-05_sleeve-with-a-real-diversifier_cloud,1.231,0,1,1,1
2026-09-05_sleeve-with-a-real-diversifier_cloud,1.232,0,1,1,1
2026-09-05_sleeve-with-a-real-diversifier_cloud,1.236,0,1,1,1
2026-09-05_sleeve-with-a-real-diversifier_cloud,1.308,0,1,1,1
2026-09-05_sleeve-with-a-real-diversifier_cloud,10.66%,0,1,1,1
2026-09-05_stop-as-negative-insurance_cloud,+1.215%,0,1,1,1
2026-09-05_stop-as-negative-insurance_cloud,+1.289%,0,1,1,1
2026-09-05_stop-as-negative-insurance_cloud,+1.487%,0,1,1,1
2026-09-05_stop-as-negative-insurance_cloud,+1.589%,1,1,1,1
2026-09-05_stop-as-negative-insurance_cloud,+1.593%,0,1,1,1
2026-09-05_stop-as-negative-insurance_cloud,+1.795%,0,0,0,1
2026-09-05_stop-as-negative-insurance_cloud,+10.37,1,1,1,1
2026-09-05_stop-as-negative-insurance_cloud,+2.211%,1,0,0,1
2026-09-05_stop-as-negative-insurance_cloud,+2.645%,0,0,0,1
2026-09-05_the-20-percent-oracle-ceiling_C,+0.2824,0,1,1,1
2026-09-05_the-20-percent-oracle-ceiling_C,+0.7174,1,1,1,1
2026-09-05_the-20-percent-oracle-ceiling_C,0.1309,0,1,1,1
2026-09-05_the-20-percent-oracle-ceiling_C,0.1318,0,1,1,1
2026-09-05_the-20-percent-oracle-ceiling_C,0.1448,0,1,1,1
2026-09-05_the-20-percent-oracle-ceiling_C,0.1482,0,1,1,1
2026-09-05_the-20-percent-oracle-ceiling_C,0.8529,0,1,1,1
2026-09-05_the-20-percent-oracle-ceiling_C,0.9373,0,1,1,1
2026-09-05_the-20-percent-oracle-ceiling_C,0.9394,1,1,1,1
2026-09-05_the-20-percent-oracle-ceiling_C,1.0153,1,1,1,1
2026-09-05_the-20-percent-oracle-ceiling_C,1.0170,0,1,1,1
2026-09-05_the-20-percent-oracle-ceiling_C,1.0363,0,1,1,1
2026-09-05_the-20-percent-oracle-ceiling_C,1.0524,1,0,0,1
2026-09-05_the-20-percent-oracle-ceiling_C,1.068,0,1,1,1
2026-09-05_the-20-percent-oracle-ceiling_C,1.104,0,1,1,1
2026-09-05_the-20-percent-oracle-ceiling_C,1.204,0,1,1,1
2026-09-05_the-20-percent-oracle-ceiling_C,10.04%,0,1,1,1
2026-09-05_the-20-percent-oracle-ceiling_C,10.82%,0,1,1,1
2026-09-05_the-20-percent-oracle-ceiling_C,11.19%,0,1,1,1
2026-09-05_the-20-percent-oracle-ceiling_C,12.53%,0,1,1,1
2026-09-05_the-20-percent-oracle-ceiling_C,12.58%,0,1,1,1
2026-09-05_the-20-percent-oracle-ceiling_C,14.27%,0,1,1,1
2026-09-05_the-20-percent-oracle-ceiling_C,14.53%,1,1,1,1
2026-09-05_the-20-percent-oracle-ceiling_C,15.45%,1,1,1,1
2026-09-05_the-20-percent-oracle-ceiling_C,19.53%,0,1,1,1
2026-09-05_the-20-percent-oracle-ceiling_C,19.63%,0,1,1,1
2026-09-05_the-20-percent-oracle-ceiling_C,21.19%,1,1,1,1
2026-09-05_the-20-percent-oracle-ceiling_C,21.71%,0,1,1,1
2026-09-05_the-20-percent-oracle-ceiling_C,33.72%,1,1,1,1
2026-09-05_the-20-percent-oracle-ceiling_C,9.714,1,0,0,1
2026-09-05_the-CAGR-floor-is-what-kills-small-pools_cloud,-10.54%,0,1,1,1
2026-09-05_the-CAGR-floor-is-what-kills-small-pools_cloud,-13.93%,1,1,1,1
2026-09-05_the-CAGR-floor-is-what-kills-small-pools_cloud,-19.63%,0,1,1,1
2026-09-05_the-CAGR-floor-is-what-kills-small-pools_cloud,-20.05%,0,1,1,1
2026-09-05_the-CAGR-floor-is-what-kills-small-pools_cloud,-21.19%,0,1,1,1
2026-09-05_the-CAGR-floor-is-what-kills-small-pools_cloud,-22.62%,0,1,1,1
2026-09-05_the-CAGR-floor-is-what-kills-small-pools_cloud,-31.19%,0,1,1,1
2026-09-05_the-CAGR-floor-is-what-kills-small-pools_cloud,-33.72%,0,1,1,1
2026-09-05_the-CAGR-floor-is-what-kills-small-pools_cloud,0.8994,0,0,0,1
2026-09-05_the-CAGR-floor-is-what-kills-small-pools_cloud,0.8996,0,1,1,1
2026-09-05_the-CAGR-floor-is-what-kills-small-pools_cloud,0.9000,0,1,1,1
2026-09-05_the-CAGR-floor-is-what-kills-small-pools_cloud,1.031,0,1,1,1
2026-09-05_the-CAGR-floor-is-what-kills-small-pools_cloud,1.032,1,1,1,1
2026-09-05_the-CAGR-floor-is-what-kills-small-pools_cloud,1.047,0,1,1,1
2026-09-05_the-CAGR-floor-is-what-kills-small-pools_cloud,1.068,0,1,1,1
2026-09-05_the-CAGR-floor-is-what-kills-small-pools_cloud,1.099,0,1,1,1
2026-09-05_the-CAGR-floor-is-what-kills-small-pools_cloud,1.103,1,1,1,1
2026-09-05_the-CAGR-floor-is-what-kills-small-pools_cloud,1.104,1,1,1,1
2026-09-05_the-CAGR-floor-is-what-kills-small-pools_cloud,1.213,0,1,1,1
2026-09-05_the-CAGR-floor-is-what-kills-small-pools_cloud,1.499,0,1,1,1
2026-09-05_the-CAGR-floor-is-what-kills-small-pools_cloud,1.822,1,0,0,0
2026-09-05_the-CAGR-floor-is-what-kills-small-pools_cloud,10.54%,1,1,1,1
2026-09-05_the-CAGR-floor-is-what-kills-small-pools_cloud,11.16%,1,1,1,1
2026-09-05_the-CAGR-floor-is-what-kills-small-pools_cloud,12.49%,0,1,1,1
2026-09-05_the-CAGR-floor-is-what-kills-small-pools_cloud,12.55%,0,1,1,1
2026-09-05_the-CAGR-floor-is-what-kills-small-pools_cloud,13.69%,0,1,1,1
2026-09-05_the-CAGR-floor-is-what-kills-small-pools_cloud,13.89%,0,1,1,1
2026-09-05_the-CAGR-floor-is-what-kills-small-pools_cloud,15.45%,0,1,1,1
2026-09-05_the-CAGR-floor-is-what-kills-small-pools_cloud,15.63%,0,1,1,1
2026-09-05_the-CAGR-floor-is-what-kills-small-pools_cloud,17.72%,0,1,1,1
2026-09-05_the-CAGR-floor-is-what-kills-small-pools_cloud,17.81%,0,1,1,1
2026-09-05_the-CAGR-floor-is-what-kills-small-pools_cloud,18.48%,0,1,1,1
2026-09-05_the-CAGR-floor-is-what-kills-small-pools_cloud,2.502,0,1,1,1
2026-09-05_the-gross-ladder-is-not-a-rescaling_C,0.2236,1,0,0,1
2026-09-05_the-gross-ladder-is-not-a-rescaling_C,0.2439,1,0,0,1
2026-09-05_the-gross-ladder-is-not-a-rescaling_C,0.2755,1,0,0,1
2026-09-05_the-gross-ladder-is-not-a-rescaling_C,0.5763,0,0,0,1
2026-09-05_the-gross-ladder-is-not-a-rescaling_C,0.6046,0,1,1,1
2026-09-05_the-gross-ladder-is-not-a-rescaling_C,0.7471,0,0,0,1
2026-09-05_the-gross-ladder-is-not-a-rescaling_C,0.8820,0,1,1,1
2026-09-05_the-gross-ladder-is-not-a-rescaling_C,0.9632,0,1,1,1
2026-09-05_the-gross-ladder-is-not-a-rescaling_C,0.9633,0,1,1,1
2026-09-05_the-gross-ladder-is-not-a-rescaling_C,0.9638,1,0,0,1
2026-09-05_the-gross-ladder-is-not-a-rescaling_C,0.9645,0,0,0,1
2026-09-05_the-gross-ladder-is-not-a-rescaling_C,"1,308",0,1,1,1
2026-09-05_the-gross-ladder-is-not-a-rescaling_C,"1,370",1,1,1,1
2026-09-05_the-gross-ladder-is-not-a-rescaling_C,1.1076,0,1,1,1
2026-09-05_the-gross-ladder-is-not-a-rescaling_C,1.1617,0,1,1,1
2026-09-05_the-gross-ladder-is-not-a-rescaling_C,1.388,1,0,0,1
2026-09-05_the-gross-ladder-is-not-a-rescaling_C,12.98%,0,1,1,1
2026-09-05_the-gross-ladder-is-not-a-rescaling_C,13.22%,1,1,1,1
2026-09-05_the-gross-ladder-is-not-a-rescaling_C,13.72%,0,1,1,1
2026-09-05_the-gross-ladder-is-not-a-rescaling_C,13.83%,0,0,0,1
2026-09-05_the-gross-ladder-is-not-a-rescaling_C,15.45%,0,1,1,1
2026-09-05_the-gross-ladder-is-not-a-rescaling_C,17.18%,0,0,0,1
2026-09-05_the-gross-ladder-is-not-a-rescaling_C,17.91%,0,1,1,1
2026-09-05_the-gross-ladder-is-not-a-rescaling_C,19.31%,0,1,1,1
2026-09-05_the-gross-ladder-is-not-a-rescaling_C,19.35%,0,1,1,1
2026-09-05_the-gross-ladder-is-not-a-rescaling_C,"2,007",0,1,1,1
2026-09-05_the-gross-ladder-is-not-a-rescaling_C,21.19%,0,1,1,1
2026-09-05_the-gross-ladder-is-not-a-rescaling_C,22.25%,0,0,0,1
2026-09-05_the-gross-ladder-is-not-a-rescaling_C,22.54%,1,0,0,1
2026-09-05_the-gross-ladder-is-not-a-rescaling_C,"3,315",0,1,1,1
2026-09-05_the-gross-ladder-is-not-a-rescaling_C,3.053,0,0,0,1
2026-09-05_the-gross-ladder-is-not-a-rescaling_C,33.72%,0,0,0,1
2026-09-05_the-gross-ladder-is-not-a-rescaling_C,35.01%,0,0,0,1
2026-09-05_the-gross-ladder-is-not-a-rescaling_C,4.902,0,1,1,1
2026-09-05_the-gross-ladder-is-not-a-rescaling_C,6.661,1,1,1,1
2026-09-05_the-margin-column-instead-of-two_cloud,0.1045,1,0,0,1
2026-09-05_the-margin-column-instead-of-two_cloud,0.1160,0,1,1,1
2026-09-05_the-margin-column-instead-of-two_cloud,0.1223,0,1,1,1
2026-09-05_the-margin-column-instead-of-two_cloud,0.1523,0,1,1,1
2026-09-05_the-margin-column-instead-of-two_cloud,0.1540,0,0,0,1
2026-09-05_the-margin-column-instead-of-two_cloud,0.1589,0,1,1,1
2026-09-05_the-margin-column-instead-of-two_cloud,0.1759,0,1,1,1
2026-09-05_the-margin-column-instead-of-two_cloud,0.5762,0,0,0,1
2026-09-05_the-margin-column-instead-of-two_cloud,0.6617,0,0,0,1
2026-09-05_the-margin-column-instead-of-two_cloud,0.66418,1,0,0,1
2026-09-05_the-margin-column-instead-of-two_cloud,0.6721,1,0,0,1
2026-09-05_the-margin-column-instead-of-two_cloud,0.6813,0,1,1,1
2026-09-05_the-margin-column-instead-of-two_cloud,0.7368,0,0,0,1
2026-09-05_the-margin-column-instead-of-two_cloud,0.7405,0,0,0,1
2026-09-05_the-margin-column-instead-of-two_cloud,0.7438,0,0,0,1
2026-09-05_the-margin-column-instead-of-two_cloud,0.7471,0,0,0,1
2026-09-05_the-margin-column-instead-of-two_cloud,0.7766,1,0,0,1
2026-09-05_the-margin-column-instead-of-two_cloud,0.7819,0,0,0,1
2026-09-05_the-margin-column-instead-of-two_cloud,0.8197,0,0,0,1
2026-09-05_the-margin-column-instead-of-two_cloud,0.8820,1,1,1,1
2026-09-05_the-margin-column-instead-of-two_cloud,1.083,0,1,1,1
2026-09-05_the-margin-column-instead-of-two_cloud,1.091,0,1,1,1
2026-09-05_the-margin-column-instead-of-two_cloud,1.1075,0,1,1,1
2026-09-05_the-margin-column-instead-of-two_cloud,1.112,0,0,0,0
2026-09-05_the-margin-column-instead-of-two_cloud,1.115,0,1,1,1
2026-09-05_the-margin-column-instead-of-two_cloud,1.1159,0,1,1,1
2026-09-05_the-margin-column-instead-of-two_cloud,1.1208,0,0,0,1
2026-09-05_the-margin-column-instead-of-two_cloud,1.1246,0,0,0,1
2026-09-05_the-margin-column-instead-of-two_cloud,1.132,0,1,1,1
2026-09-05_the-margin-column-instead-of-two_cloud,1.144,0,1,1,1
2026-09-05_the-margin-column-instead-of-two_cloud,1.166,0,0,0,0
2026-09-05_the-margin-column-instead-of-two_cloud,1.1775,0,0,0,1
2026-09-05_the-margin-column-instead-of-two_cloud,1.2333,0,0,0,1
2026-09-05_the-margin-column-instead-of-two_cloud,10.22%,1,0,0,1
2026-09-05_the-margin-column-instead-of-two_cloud,10.26%,0,1,1,1
2026-09-05_the-margin-column-instead-of-two_cloud,11.04%,0,1,1,1
2026-09-05_the-margin-column-instead-of-two_cloud,12.38%,0,1,1,1
2026-09-05_the-margin-column-instead-of-two_cloud,12.74%,0,1,1,1
2026-09-05_the-margin-column-instead-of-two_cloud,12.86%,0,0,0,1
2026-09-05_the-margin-column-instead-of-two_cloud,13.25%,0,0,0,1
2026-09-05_the-margin-column-instead-of-two_cloud,13.82780%,1,0,0,1
2026-09-05_the-margin-column-instead-of-two_cloud,13.83%,0,0,0,1
2026-09-05_the-margin-column-instead-of-two_cloud,14.07%,0,0,0,1
2026-09-05_the-margin-column-instead-of-two_cloud,15.45%,1,0,0,1
2026-09-05_the-margin-column-instead-of-two_cloud,18.17%,0,1,1,1
2026-09-05_the-margin-column-instead-of-two_cloud,18.21%,0,1,1,1
2026-09-05_the-margin-column-instead-of-two_cloud,21.19%,0,0,0,1
2026-09-05_the-margin-column-instead-of-two_cloud,23.16%,0,0,0,1
2026-09-05_the-margin-column-instead-of-two_cloud,23.52%,0,0,0,1
2026-09-05_the-margin-column-instead-of-two_cloud,23.53%,1,0,0,1
2026-09-05_the-margin-column-instead-of-two_cloud,24.83%,0,0,0,1
2026-09-05_the-margin-column-instead-of-two_cloud,24.99%,0,0,0,1
2026-09-05_the-margin-column-instead-of-two_cloud,25.12%,0,0,0,1
2026-09-05_the-margin-column-instead-of-two_cloud,25.52%,0,0,0,1
2026-09-05_the-margin-column-instead-of-two_cloud,32.37%,0,0,0,1
